steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      71.00     0.652673       0.000160269      1.00 / 1.99 / 0.09 / 2.00     
2000      67.80     0.641823       0.000847813      1.00 / 1.74 / 0.44 / 2.00     
3000      64.80     0.620681       0.00158883       1.00 / 1.49 / 0.50 / 2.00     
4000      64.20     0.60202        0.00161431       1.00 / 1.48 / 0.50 / 2.00     
5000      61.50     0.59083        0.00101122       1.00 / 1.69 / 0.47 / 5.00     
6000      60.00     0.560416       0.000570749      1.00 / 2.84 / 2.25 / 10.00    
7000      56.30     0.510735       0.00110159       1.00 / 4.66 / 3.49 / 10.00    
8000      49.90     0.455169       0.00150127       2.00 / 5.68 / 3.52 / 10.00    
9000      47.30     0.420846       0.00160375       2.00 / 6.25 / 3.39 / 10.00    
10000     43.30     0.398896       0.00167105       2.00 / 7.33 / 3.04 / 10.00    
11000     40.10     0.367371       0.00179963       2.00 / 8.00 / 2.71 / 10.00    
12000     39.20     0.359915       0.00175512       2.00 / 8.00 / 2.66 / 10.00    
13000     36.50     0.338477       0.00208274       2.00 / 8.84 / 2.18 / 10.00    
14000     35.40     0.328149       0.00233753       2.00 / 9.38 / 1.63 / 10.00    
15000     34.90     0.314726       0.00254116       2.00 / 9.69 / 1.16 / 10.00    
16000     32.20     0.291681       0.00241501       2.00 / 9.51 / 1.43 / 10.00    
17000     30.80     0.287863       0.00238627       2.00 / 9.44 / 1.52 / 10.00    
18000     28.90     0.268072       0.00252346       2.00 / 9.62 / 1.24 / 10.00    
19000     26.80     0.257497       0.00269477       3.00 / 9.73 / 1.07 / 10.00    
20000     28.10     0.25118        0.00275704       2.00 / 9.80 / 0.94 / 10.00    
21000     25.30     0.239968       0.00279806       2.00 / 9.84 / 0.85 / 10.00    
22000     22.70     0.21522        0.0027289        3.00 / 9.77 / 0.99 / 10.00    
23000     22.70     0.206883       0.00286642       3.00 / 9.87 / 0.78 / 10.00    
24000     21.10     0.199075       0.00269065       2.00 / 9.69 / 1.18 / 10.00    
25000     19.60     0.19166        0.00282097       3.00 / 9.81 / 0.94 / 10.00    
26000     19.00     0.182176       0.00283899       3.00 / 9.84 / 0.86 / 10.00    
27000     17.00     0.168015       0.00287989       3.00 / 9.87 / 0.75 / 10.00    
28000     17.10     0.169413       0.00288386       3.00 / 9.88 / 0.70 / 10.00    
29000     15.40     0.151036       0.00285609       3.00 / 9.84 / 0.81 / 10.00    
30000     15.60     0.145331       0.00278914       3.00 / 9.78 / 0.95 / 10.00    
31000     13.50     0.141695       0.00290912       3.00 / 9.93 / 0.54 / 10.00    
32000     13.50     0.12794        0.00291647       3.00 / 9.92 / 0.55 / 10.00    
33000     11.60     0.118639       0.00295108       3.00 / 9.94 / 0.53 / 10.00    
34000     11.90     0.107679       0.00290038       3.00 / 9.91 / 0.60 / 10.00    
35000     10.50     0.107324       0.00289105       3.00 / 9.87 / 0.75 / 10.00    
36000     10.10     0.0937767      0.00288017       3.00 / 9.88 / 0.67 / 10.00    
37000     10.30     0.0997798      0.0028419        4.00 / 9.85 / 0.73 / 10.00    
38000     8.50      0.0848578      0.00285405       3.00 / 9.86 / 0.75 / 10.00    
39000     9.00      0.0813258      0.00287848       3.00 / 9.84 / 0.79 / 10.00    
40000     8.00      0.0763983      0.0028431        3.00 / 9.79 / 0.88 / 10.00    
41000     6.30      0.0668895      0.00288851       3.00 / 9.89 / 0.66 / 10.00    
42000     6.50      0.0655291      0.0029472        4.00 / 9.95 / 0.46 / 10.00    
43000     6.40      0.0572456      0.00292397       3.00 / 9.94 / 0.51 / 10.00    
44000     5.70      0.0539741      0.00274986       2.00 / 9.81 / 0.78 / 10.00    
45000     5.20      0.0471042      0.00268195       3.00 / 9.69 / 0.88 / 10.00    
46000     4.60      0.0505297      0.00270001       3.00 / 9.73 / 0.89 / 10.00    
47000     4.70      0.0461377      0.0026291        3.00 / 9.38 / 1.35 / 10.00    
48000     3.70      0.0385622      0.00274314       4.00 / 9.76 / 0.83 / 10.00    
49000     3.00      0.0327429      0.00259747       3.00 / 9.53 / 1.13 / 10.00    
50000     3.30      0.034299       0.00261118       4.00 / 9.35 / 1.40 / 10.00    
51000     3.30      0.0336888      0.00261714       4.00 / 9.33 / 1.38 / 10.00    
52000     3.10      0.0279993      0.00263709       4.00 / 9.47 / 1.32 / 10.00    
53000     3.60      0.0354154      0.00266455       4.00 / 9.36 / 1.40 / 10.00    
54000     2.90      0.0405139      0.00264882       5.00 / 9.45 / 1.25 / 10.00    
55000     2.60      0.0316089      0.00262431       4.00 / 9.40 / 1.33 / 10.00    
56000     2.80      0.0297166      0.00264537       4.00 / 9.27 / 1.54 / 10.00    
57000     3.10      0.0335524      0.00267594       4.00 / 9.21 / 1.71 / 10.00    
58000     2.60      0.0272641      0.0026232        5.00 / 9.28 / 1.47 / 10.00    
59000     2.20      0.03104        0.00261217       4.00 / 9.14 / 1.63 / 10.00    
60000     2.00      0.0229446      0.00261768       4.00 / 9.30 / 1.45 / 10.00    
61000     1.70      0.0218321      0.00261157       4.00 / 9.03 / 1.77 / 10.00    
62000     1.70      0.0193427      0.00260306       4.00 / 9.25 / 1.53 / 10.00    
63000     1.40      0.0200463      0.00259539       4.00 / 9.18 / 1.62 / 10.00    
64000     1.60      0.0260621      0.00263952       4.00 / 9.30 / 1.54 / 10.00    
65000     1.10      0.0146227      0.00264191       4.00 / 9.41 / 1.35 / 10.00    
66000     0.80      0.0138173      0.00263579       4.00 / 9.15 / 1.69 / 10.00    
67000     0.60      0.0111432      0.00262274       4.00 / 9.05 / 1.76 / 10.00    
68000     0.70      0.0125045      0.00261904       3.00 / 8.96 / 1.89 / 10.00    
69000     0.80      0.0174302      0.00260443       3.00 / 8.93 / 1.90 / 10.00    
70000     0.20      0.00614711     0.00255894       4.00 / 9.01 / 1.75 / 10.00    
71000     0.60      0.0101175      0.00261532       4.00 / 9.08 / 1.79 / 10.00    
72000     0.30      0.00941105     0.00260503       4.00 / 8.94 / 1.88 / 10.00    
73000     0.70      0.0102397      0.00260622       4.00 / 8.98 / 1.82 / 10.00    
74000     0.60      0.013276       0.00259851       3.00 / 8.90 / 1.94 / 10.00    
75000     0.40      0.00712487     0.00260315       3.00 / 8.93 / 1.96 / 10.00    
76000     0.30      0.00705641     0.00260129       3.00 / 8.91 / 1.95 / 10.00    
77000     0.30      0.0040959      0.00258677       4.00 / 9.10 / 1.71 / 10.00    
78000     0.30      0.00686047     0.00260655       3.00 / 8.79 / 2.06 / 10.00    
79000     0.40      0.00431445     0.00256908       4.00 / 9.06 / 1.71 / 10.00    
80000     0.90      0.0156076      0.00256825       3.00 / 9.01 / 1.79 / 10.00    
81000     0.30      0.00245024     0.00256746       4.00 / 9.02 / 1.76 / 10.00    
82000     0.20      0.00238445     0.00256401       3.00 / 8.75 / 2.10 / 10.00    
83000     0.00      0.00109428     0.00251326       3.00 / 8.93 / 1.91 / 10.00    
84000     0.20      0.00345759     0.00259266       3.00 / 8.78 / 2.05 / 10.00    
85000     0.10      0.00167165     0.00255466       3.00 / 8.87 / 1.94 / 10.00    
86000     0.10      0.00200921     0.00258387       3.00 / 8.86 / 1.96 / 10.00    
87000     0.20      0.00192646     0.00255451       3.00 / 8.88 / 2.00 / 10.00    
88000     0.10      0.00108599     0.00257232       4.00 / 8.98 / 1.80 / 10.00    
89000     0.00      0.000539495    0.00258203       4.00 / 8.83 / 1.95 / 10.00    
90000     0.20      0.0022703      0.00256665       3.00 / 8.85 / 1.95 / 10.00    
91000     0.20      0.00278262     0.00260059       3.00 / 8.74 / 2.10 / 10.00    
92000     0.10      0.00174013     0.00255888       3.00 / 8.80 / 2.03 / 10.00    
93000     0.10      0.0028703      0.00258194       3.00 / 8.80 / 2.08 / 10.00    
94000     0.10      0.00430831     0.00255494       3.00 / 8.73 / 2.12 / 10.00    
95000     0.00      0.000750081    0.00257601       4.00 / 8.80 / 2.03 / 10.00    
96000     0.10      0.000656301    0.00258288       3.00 / 8.78 / 2.04 / 10.00    
97000     0.20      0.00612947     0.00257965       3.00 / 8.70 / 2.15 / 10.00    
98000     0.00      0.000439826    0.00254652       3.00 / 8.81 / 2.03 / 10.00    
99000     0.00      0.000226036    0.00256919       3.00 / 8.77 / 2.11 / 10.00    
100000    0.00      0.00024563     0.00255671       3.00 / 8.71 / 2.16 / 10.00    
101000    0.30      0.00209048     0.00255921       4.00 / 8.89 / 1.91 / 10.00    
102000    0.10      0.00188471     0.00255621       3.00 / 8.73 / 2.10 / 10.00    
