steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      46.80     0.691131       5.7962e-05       2.00 / 2.00 / 0.00 / 2.00     
2000      48.10     0.691495       5.4839e-05       1.00 / 2.02 / 0.16 / 3.00     
3000      48.50     0.692253       5.0388e-05       1.00 / 2.00 / 0.03 / 2.00     
4000      50.90     0.694869       5.87325e-05      1.00 / 2.00 / 0.13 / 3.00     
5000      48.50     0.691905       6.43182e-05      2.00 / 2.00 / 0.00 / 2.00     
6000      48.60     0.690016       0.000141075      2.00 / 2.00 / 0.04 / 3.00     
7000      46.20     0.692098       0.000212615      2.00 / 2.00 / 0.00 / 2.00     
8000      45.20     0.688685       0.000463997      2.00 / 2.23 / 0.42 / 3.00     
9000      44.90     0.686947       0.000496667      2.00 / 2.23 / 0.42 / 3.00     
10000     45.80     0.682531       0.000521078      2.00 / 2.21 / 0.41 / 3.00     
11000     46.40     0.680479       0.000509348      2.00 / 2.28 / 0.51 / 4.00     
12000     48.80     0.683773       0.000456403      1.00 / 2.45 / 0.74 / 6.00     
13000     48.00     0.678079       0.00043743       1.00 / 2.41 / 0.71 / 5.00     
14000     46.00     0.680187       0.00042196       1.00 / 2.92 / 1.54 / 8.00     
15000     46.40     0.675539       0.000416319      1.00 / 2.66 / 1.08 / 7.00     
16000     45.80     0.672592       0.000400042      1.00 / 2.92 / 1.35 / 7.00     
17000     47.00     0.673996       0.000400003      1.00 / 3.11 / 1.53 / 8.00     
18000     46.00     0.664286       0.000397493      1.00 / 3.56 / 2.09 / 10.00    
19000     46.60     0.671619       0.000398166      1.00 / 3.48 / 1.86 / 10.00    
20000     45.90     0.66134        0.000396231      1.00 / 3.45 / 1.85 / 10.00    
21000     48.30     0.66518        0.000419885      1.00 / 3.48 / 1.90 / 10.00    
22000     47.10     0.661582       0.000400271      1.00 / 3.72 / 2.07 / 10.00    
23000     45.20     0.649428       0.00038729       1.00 / 3.74 / 2.06 / 9.00     
24000     45.80     0.657541       0.000414276      1.00 / 3.83 / 2.27 / 10.00    
25000     46.50     0.66482        0.000405577      1.00 / 4.02 / 2.32 / 10.00    
26000     43.40     0.647479       0.000402344      1.00 / 4.26 / 2.57 / 10.00    
27000     44.60     0.640724       0.000399937      1.00 / 4.17 / 2.31 / 10.00    
28000     45.00     0.635748       0.000422655      1.00 / 4.47 / 2.68 / 10.00    
29000     44.20     0.622193       0.000422269      1.00 / 4.71 / 2.74 / 10.00    
30000     43.30     0.596143       0.000433213      1.00 / 4.85 / 2.70 / 10.00    
