steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      68.80     0.644744       8.00104e-05      2.00 / 5.12 / 2.79 / 10.00    
2000      63.00     0.565857       0.00023535       2.00 / 9.72 / 1.16 / 10.00    
3000      52.40     0.487563       0.000282291      2.00 / 9.91 / 0.61 / 10.00    
4000      48.30     0.434781       0.000289802      3.00 / 9.95 / 0.45 / 10.00    
5000      46.00     0.412144       0.000289567      3.00 / 9.94 / 0.47 / 10.00    
6000      39.60     0.36344        0.000287133      3.00 / 9.90 / 0.64 / 10.00    
7000      39.30     0.348999       0.000291118      3.00 / 9.92 / 0.53 / 10.00    
8000      36.00     0.323593       0.000289742      2.00 / 9.90 / 0.63 / 10.00    
9000      34.80     0.324816       0.000294707      3.00 / 9.94 / 0.48 / 10.00    
10000     32.00     0.311899       0.000297969      3.00 / 9.98 / 0.26 / 10.00    
11000     30.90     0.295206       0.000294594      2.00 / 9.95 / 0.45 / 10.00    
12000     27.70     0.273392       0.000294109      2.00 / 9.93 / 0.54 / 10.00    
13000     28.90     0.265145       0.000295074      3.00 / 9.96 / 0.41 / 10.00    
14000     26.10     0.241335       0.000299431      4.00 / 9.98 / 0.31 / 10.00    
15000     23.30     0.227761       0.00029578       3.00 / 9.96 / 0.38 / 10.00    
16000     24.50     0.222431       0.000295052      3.00 / 9.96 / 0.41 / 10.00    
17000     21.50     0.209167       0.000299388      3.00 / 9.99 / 0.23 / 10.00    
18000     22.10     0.203364       0.000296504      3.00 / 9.96 / 0.41 / 10.00    
19000     21.20     0.183447       0.000293277      3.00 / 9.92 / 0.57 / 10.00    
20000     18.60     0.169195       0.000299359      3.00 / 9.98 / 0.28 / 10.00    
21000     17.80     0.179334       0.000300039      3.00 / 9.98 / 0.28 / 10.00    
22000     16.30     0.159815       0.000301706      4.00 / 9.99 / 0.16 / 10.00    
23000     14.50     0.150505       0.000299998      4.00 / 9.99 / 0.22 / 10.00    
24000     14.50     0.138412       0.000300563      3.00 / 9.99 / 0.20 / 10.00    
25000     13.10     0.119733       0.000302354      4.00 / 10.00 / 0.12 / 10.00   
26000     11.30     0.108788       0.000302345      10.00 / 10.00 / 0.00 / 10.00  
27000     10.40     0.109075       0.000301956      4.00 / 9.99 / 0.16 / 10.00    
28000     10.20     0.0898799      0.000302286      4.00 / 10.00 / 0.14 / 10.00   
29000     8.90      0.0853212      0.000302436      8.00 / 10.00 / 0.05 / 10.00   
30000     9.20      0.0913975      0.000298221      4.00 / 9.98 / 0.26 / 10.00    
31000     8.10      0.0882931      0.000302621      9.00 / 10.00 / 0.02 / 10.00   
32000     6.70      0.0742163      0.000303002      10.00 / 10.00 / 0.00 / 10.00  
33000     6.80      0.0596582      0.000301915      5.00 / 10.00 / 0.12 / 10.00   
34000     5.00      0.0570965      0.000302434      4.00 / 9.99 / 0.15 / 10.00    
35000     4.80      0.0477401      0.000303063      10.00 / 10.00 / 0.00 / 10.00  
36000     3.80      0.0381436      0.000302908      8.00 / 10.00 / 0.04 / 10.00   
37000     4.60      0.0521782      0.000302482      4.00 / 9.99 / 0.17 / 10.00    
38000     4.60      0.0528817      0.000302517      6.00 / 10.00 / 0.10 / 10.00   
39000     3.50      0.0320104      0.00030307       10.00 / 10.00 / 0.00 / 10.00  
40000     3.60      0.0384645      0.00030203       6.00 / 10.00 / 0.11 / 10.00   
41000     3.80      0.0317728      0.00030282       9.00 / 10.00 / 0.02 / 10.00   
42000     2.70      0.0232156      0.00030237       6.00 / 10.00 / 0.09 / 10.00   
43000     2.30      0.0243636      0.00030203       7.00 / 10.00 / 0.09 / 10.00   
44000     2.00      0.0172832      0.000303408      10.00 / 10.00 / 0.00 / 10.00  
45000     1.90      0.0219515      0.000303331      10.00 / 10.00 / 0.00 / 10.00  
46000     1.30      0.0156957      0.000303498      10.00 / 10.00 / 0.00 / 10.00  
47000     1.50      0.0145814      0.000303169      10.00 / 10.00 / 0.00 / 10.00  
48000     1.40      0.0153644      0.000303547      10.00 / 10.00 / 0.00 / 10.00  
49000     1.50      0.0150792      0.000303554      10.00 / 10.00 / 0.00 / 10.00  
50000     1.10      0.0144105      0.000303572      10.00 / 10.00 / 0.00 / 10.00  
51000     0.90      0.0100954      0.000303569      10.00 / 10.00 / 0.00 / 10.00  
52000     0.90      0.0121897      0.00030357       10.00 / 10.00 / 0.00 / 10.00  
53000     1.00      0.00709925     0.000303566      10.00 / 10.00 / 0.00 / 10.00  
54000     0.30      0.00579938     0.000303578      10.00 / 10.00 / 0.00 / 10.00  
55000     0.40      0.00444076     0.000303577      10.00 / 10.00 / 0.00 / 10.00  
56000     0.50      0.0108171      0.000303476      10.00 / 10.00 / 0.00 / 10.00  
57000     0.40      0.00455792     0.000303555      10.00 / 10.00 / 0.00 / 10.00  
58000     0.40      0.00448352     0.000303582      10.00 / 10.00 / 0.00 / 10.00  
59000     0.50      0.00595109     0.000303552      10.00 / 10.00 / 0.00 / 10.00  
60000     0.30      0.00398291     0.000303393      10.00 / 10.00 / 0.00 / 10.00  
61000     0.40      0.00321813     0.000303558      10.00 / 10.00 / 0.00 / 10.00  
62000     0.30      0.00300437     0.000303571      10.00 / 10.00 / 0.00 / 10.00  
63000     0.80      0.00360971     0.000303516      10.00 / 10.00 / 0.00 / 10.00  
64000     0.70      0.0110792      0.000303462      10.00 / 10.00 / 0.00 / 10.00  
65000     0.20      0.00208536     0.000303411      10.00 / 10.00 / 0.00 / 10.00  
66000     0.00      0.00213388     0.000303359      10.00 / 10.00 / 0.00 / 10.00  
67000     0.20      0.00383555     0.000302866      8.00 / 10.00 / 0.04 / 10.00   
68000     0.20      0.00274661     0.000301956      8.00 / 10.00 / 0.04 / 10.00   
69000     0.20      0.00184882     0.000303228      10.00 / 10.00 / 0.00 / 10.00  
70000     0.10      0.00118753     0.000302811      10.00 / 10.00 / 0.00 / 10.00  
71000     0.20      0.00704641     0.000302768      10.00 / 10.00 / 0.00 / 10.00  
72000     0.10      0.00120707     0.000295539      8.00 / 9.99 / 0.08 / 10.00    
73000     0.10      0.000991852    0.000296963      8.00 / 10.00 / 0.06 / 10.00   
74000     0.10      0.000962972    0.000302365      10.00 / 10.00 / 0.00 / 10.00  
75000     0.10      0.000834406    0.000297991      10.00 / 10.00 / 0.00 / 10.00  
76000     0.40      0.00335041     0.00030273       10.00 / 10.00 / 0.00 / 10.00  
77000     0.20      0.00261672     0.000303254      10.00 / 10.00 / 0.00 / 10.00  
78000     0.30      0.0069284      0.000303343      10.00 / 10.00 / 0.00 / 10.00  
79000     0.10      0.000888026    0.000302975      10.00 / 10.00 / 0.00 / 10.00  
80000     0.00      0.000554282    0.000303333      10.00 / 10.00 / 0.00 / 10.00  
81000     0.20      0.00124772     0.000303494      10.00 / 10.00 / 0.00 / 10.00  
82000     0.10      0.00116394     0.000303513      10.00 / 10.00 / 0.00 / 10.00  
83000     0.00      0.00038226     0.00030355       10.00 / 10.00 / 0.00 / 10.00  
84000     0.00      0.000271036    0.00030355       10.00 / 10.00 / 0.00 / 10.00  
85000     0.00      0.000243456    0.000303567      10.00 / 10.00 / 0.00 / 10.00  
86000     0.10      0.0029203      0.00030355       10.00 / 10.00 / 0.00 / 10.00  
87000     0.30      0.0072868      0.000303506      10.00 / 10.00 / 0.00 / 10.00  
88000     0.10      0.00083023     0.000303506      10.00 / 10.00 / 0.00 / 10.00  
89000     0.00      0.000395951    0.000303527      10.00 / 10.00 / 0.00 / 10.00  
90000     0.10      0.00258566     0.000303534      10.00 / 10.00 / 0.00 / 10.00  
91000     0.20      0.00464435     0.000303538      10.00 / 10.00 / 0.00 / 10.00  
92000     0.10      0.00218564     0.000303562      10.00 / 10.00 / 0.00 / 10.00  
93000     0.10      0.003117       0.000303565      10.00 / 10.00 / 0.00 / 10.00  
94000     0.00      0.000327865    0.000303576      10.00 / 10.00 / 0.00 / 10.00  
95000     0.00      0.000612956    0.00030357       10.00 / 10.00 / 0.00 / 10.00  
96000     0.20      0.00408297     0.000303558      10.00 / 10.00 / 0.00 / 10.00  
97000     0.10      0.00396247     0.000303557      10.00 / 10.00 / 0.00 / 10.00  
98000     0.00      0.000500173    0.000303561      10.00 / 10.00 / 0.00 / 10.00  
99000     0.00      0.00050252     0.000303535      10.00 / 10.00 / 0.00 / 10.00  
100000    0.00      0.000210418    0.000301162      8.00 / 9.99 / 0.13 / 10.00    
101000    0.00      0.000254756    0.000303036      8.00 / 10.00 / 0.07 / 10.00   
102000    0.00      0.000285324    0.000303062      8.00 / 10.00 / 0.06 / 10.00   
103000    0.40      0.00730504     0.000302899      8.00 / 10.00 / 0.05 / 10.00   
104000    0.10      0.00190884     0.000302954      8.00 / 10.00 / 0.07 / 10.00   
105000    0.00      0.000224766    0.000302622      8.00 / 10.00 / 0.07 / 10.00   
106000    0.10      0.00112211     0.000301715      7.00 / 9.99 / 0.10 / 10.00    
107000    0.00      0.000291522    0.000302166      7.00 / 10.00 / 0.09 / 10.00   
108000    0.00      0.000311928    0.0003019        7.00 / 9.99 / 0.12 / 10.00    
109000    0.00      0.000217399    0.000302839      8.00 / 10.00 / 0.05 / 10.00   
110000    0.10      0.000354944    0.000302599      8.00 / 10.00 / 0.07 / 10.00   
111000    0.00      0.000378289    0.000302415      8.00 / 10.00 / 0.06 / 10.00   
112000    0.00      0.000304429    0.000303428      9.00 / 10.00 / 0.02 / 10.00   
113000    0.00      0.000443269    0.000303417      10.00 / 10.00 / 0.00 / 10.00  
114000    0.00      6.71487e-05    0.000303306      10.00 / 10.00 / 0.00 / 10.00  
115000    0.30      0.00794797     0.00030331       8.00 / 10.00 / 0.04 / 10.00   
116000    0.00      0.000146035    0.000303231      8.00 / 10.00 / 0.04 / 10.00   
117000    0.00      0.000100536    0.000303312      8.00 / 10.00 / 0.04 / 10.00   
118000    0.00      0.000622439    0.000302963      8.00 / 10.00 / 0.04 / 10.00   
119000    0.00      0.000394828    0.000279248      8.00 / 9.95 / 0.24 / 10.00    
120000    0.10      0.000731182    0.000294259      8.00 / 9.99 / 0.14 / 10.00    
121000    0.00      0.000150277    0.000300886      8.00 / 10.00 / 0.09 / 10.00   
122000    0.00      6.29084e-05    0.000300993      8.00 / 10.00 / 0.07 / 10.00   
123000    0.00      0.000114138    0.000298375      8.00 / 9.99 / 0.10 / 10.00    
124000    0.00      0.000246926    0.000301088      8.00 / 10.00 / 0.09 / 10.00   
