steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      51.20     0.693502       6.17329e-05      2.00 / 2.00 / 0.00 / 2.00     
2000      47.20     0.691162       5.93441e-05      2.00 / 2.03 / 0.17 / 3.00     
3000      48.00     0.693067       6.15367e-05      2.00 / 2.44 / 0.50 / 3.00     
4000      46.20     0.685521       0.000196152      2.00 / 2.49 / 0.51 / 4.00     
5000      46.30     0.687757       0.000340443      2.00 / 2.53 / 0.60 / 4.00     
6000      48.00     0.683625       0.000400583      2.00 / 2.55 / 0.65 / 5.00     
7000      48.70     0.684419       0.000478864      2.00 / 2.56 / 0.67 / 4.00     
8000      46.90     0.677305       0.0004952        2.00 / 2.57 / 0.68 / 4.00     
9000      49.70     0.682424       0.000566926      1.00 / 2.57 / 0.69 / 5.00     
10000     48.40     0.681392       0.000604473      1.00 / 2.60 / 0.74 / 5.00     
11000     47.90     0.673022       0.000634582      1.00 / 2.58 / 0.77 / 6.00     
12000     44.80     0.658856       0.000618523      1.00 / 2.58 / 0.78 / 6.00     
13000     44.90     0.657423       0.000604555      1.00 / 2.59 / 0.83 / 7.00     
14000     43.70     0.646673       0.000609812      1.00 / 2.57 / 0.82 / 5.00     
15000     43.30     0.646582       0.000607594      1.00 / 2.59 / 0.88 / 6.00     
16000     43.90     0.647242       0.000614614      1.00 / 2.58 / 0.90 / 6.00     
17000     41.10     0.635222       0.000616847      1.00 / 2.56 / 0.92 / 7.00     
18000     43.80     0.63845        0.000594663      1.00 / 2.62 / 1.02 / 9.00     
19000     42.70     0.631326       0.000585877      1.00 / 2.67 / 1.04 / 8.00     
20000     40.70     0.625787       0.000574668      1.00 / 2.70 / 1.06 / 9.00     
21000     40.80     0.621405       0.000567533      1.00 / 2.83 / 1.29 / 10.00    
22000     40.90     0.615387       0.000565056      1.00 / 2.86 / 1.43 / 10.00    
23000     38.10     0.60651        0.000565686      1.00 / 2.79 / 1.30 / 10.00    
24000     38.80     0.602196       0.000537163      1.00 / 2.94 / 1.49 / 10.00    
25000     41.30     0.599504       0.000521282      1.00 / 2.85 / 1.46 / 10.00    
26000     39.00     0.596238       0.000491465      1.00 / 2.98 / 1.64 / 10.00    
27000     40.80     0.590202       0.000499116      1.00 / 2.93 / 1.57 / 10.00    
28000     40.80     0.583413       0.000494613      1.00 / 2.95 / 1.55 / 9.00     
29000     38.90     0.580605       0.000456261      1.00 / 2.82 / 1.38 / 8.00     
30000     36.40     0.56892        0.000491544      1.00 / 2.80 / 1.40 / 9.00     
31000     36.50     0.564207       0.000486352      1.00 / 2.78 / 1.39 / 10.00    
32000     37.90     0.557494       0.000524529      1.00 / 2.87 / 1.54 / 10.00    
33000     36.90     0.544272       0.000543306      1.00 / 2.75 / 1.48 / 10.00    
34000     34.30     0.530749       0.000560395      1.00 / 2.72 / 1.55 / 10.00    
35000     35.50     0.516559       0.000601996      1.00 / 2.71 / 1.59 / 8.00     
36000     35.40     0.506535       0.000632295      1.00 / 2.64 / 1.52 / 10.00    
37000     32.70     0.478866       0.000670439      1.00 / 2.69 / 1.51 / 8.00     
38000     29.20     0.466154       0.000649441      1.00 / 2.72 / 1.50 / 8.00     
39000     29.10     0.426741       0.000679497      1.00 / 2.71 / 1.50 / 8.00     
40000     29.10     0.414578       0.000710097      1.00 / 2.69 / 1.46 / 8.00     
41000     26.50     0.381949       0.000713471      1.00 / 2.71 / 1.48 / 8.00     
42000     24.70     0.365424       0.000750361      1.00 / 2.71 / 1.47 / 8.00     
43000     23.40     0.342931       0.000746425      1.00 / 2.77 / 1.49 / 10.00    
44000     20.70     0.317631       0.000753069      1.00 / 2.81 / 1.52 / 10.00    
45000     18.20     0.293166       0.000789779      1.00 / 2.80 / 1.47 / 8.00     
46000     19.80     0.293128       0.000783546      1.00 / 2.86 / 1.50 / 8.00     
47000     17.60     0.273438       0.000793156      1.00 / 2.84 / 1.49 / 8.00     
48000     17.10     0.259272       0.000798632      1.00 / 2.85 / 1.48 / 8.00     
49000     17.20     0.254598       0.000816394      1.00 / 2.87 / 1.47 / 10.00    
50000     13.80     0.233973       0.000826228      1.00 / 2.91 / 1.42 / 8.00     
51000     14.30     0.226114       0.000830793      1.00 / 2.92 / 1.43 / 8.00     
52000     13.20     0.21885        0.000831432      1.00 / 2.92 / 1.43 / 8.00     
53000     14.30     0.210611       0.000843539      1.00 / 2.91 / 1.44 / 8.00     
54000     12.70     0.218923       0.000854645      1.00 / 2.90 / 1.45 / 8.00     
55000     12.80     0.207486       0.00086143       1.00 / 2.90 / 1.43 / 9.00     
56000     12.50     0.207885       0.000868765      1.00 / 2.88 / 1.45 / 10.00    
57000     12.90     0.199426       0.000878272      1.00 / 2.88 / 1.44 / 8.00     
