steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      48.10     0.692481       0.0919899        1.00 / 1.08 / 0.27 / 2.00     
2000      47.80     0.692071       0.0943606        1.00 / 1.06 / 0.23 / 2.00     
3000      46.70     0.690719       0.0929827        1.00 / 1.07 / 0.26 / 2.00     
4000      47.30     0.692407       0.0912981        1.00 / 1.09 / 0.28 / 2.00     
5000      48.00     0.69259        0.0997031        1.00 / 1.00 / 0.05 / 2.00     
6000      46.60     0.69066        0.0996041        1.00 / 1.00 / 0.06 / 2.00     
7000      48.20     0.691261       0.0991105        1.00 / 1.01 / 0.09 / 2.00     
8000      48.30     0.691478       0.0987142        1.00 / 1.01 / 0.11 / 2.00     
9000      45.10     0.692058       0.0993079        1.00 / 1.01 / 0.08 / 2.00     
10000     47.60     0.69139        0.0999013        1.00 / 1.00 / 0.03 / 2.00     
11000     48.70     0.693539       0.0982257        1.00 / 1.04 / 0.32 / 4.00     
12000     47.70     0.693289       0.099901         1.00 / 1.00 / 0.03 / 2.00     
13000     45.50     0.691611       0.099901         1.00 / 1.00 / 0.03 / 2.00     
14000     44.60     0.689987       0.0994067        1.00 / 1.01 / 0.08 / 2.00     
15000     44.70     0.690456       0.0994065        1.00 / 1.01 / 0.08 / 2.00     
16000     45.80     0.690587       0.1              1.00 / 1.00 / 0.00 / 1.00     
17000     46.00     0.689844       0.1              1.00 / 1.00 / 0.00 / 1.00     
18000     45.50     0.689927       0.0991098        1.00 / 1.01 / 0.09 / 2.00     
19000     45.20     0.690324       0.1              1.00 / 1.00 / 0.00 / 1.00     
20000     45.70     0.690952       0.1              1.00 / 1.00 / 0.00 / 1.00     
21000     47.40     0.692253       0.1              1.00 / 1.00 / 0.00 / 1.00     
22000     49.40     0.692988       0.1              1.00 / 1.00 / 0.00 / 1.00     
23000     46.40     0.691493       0.0999011        1.00 / 1.00 / 0.03 / 2.00     
24000     45.80     0.690941       0.1              1.00 / 1.00 / 0.00 / 1.00     
25000     45.90     0.691526       0.1              1.00 / 1.00 / 0.00 / 1.00     
26000     46.20     0.692791       0.1              1.00 / 1.00 / 0.00 / 1.00     
27000     47.30     0.692076       0.1              1.00 / 1.00 / 0.00 / 1.00     
28000     47.20     0.691374       0.099901         1.00 / 1.00 / 0.03 / 2.00     
29000     47.40     0.690445       0.1              1.00 / 1.00 / 0.00 / 1.00     
30000     46.80     0.692065       0.099901         1.00 / 1.00 / 0.03 / 2.00     
31000     47.20     0.690987       0.1              1.00 / 1.00 / 0.00 / 1.00     
32000     48.00     0.691304       0.1              1.00 / 1.00 / 0.00 / 1.00     
33000     47.70     0.69114        0.1              1.00 / 1.00 / 0.00 / 1.00     
34000     46.90     0.690252       0.1              1.00 / 1.00 / 0.00 / 1.00     
35000     47.20     0.691369       0.1              1.00 / 1.00 / 0.00 / 1.00     
36000     47.80     0.690548       0.1              1.00 / 1.00 / 0.00 / 1.00     
37000     48.00     0.691257       0.1              1.00 / 1.00 / 0.00 / 1.00     
38000     47.00     0.690536       0.1              1.00 / 1.00 / 0.00 / 1.00     
39000     49.00     0.6909         0.1              1.00 / 1.00 / 0.00 / 1.00     
40000     48.40     0.689893       0.1              1.00 / 1.00 / 0.00 / 1.00     
41000     47.90     0.688711       0.1              1.00 / 1.00 / 0.00 / 1.00     
42000     48.20     0.690591       0.1              1.00 / 1.00 / 0.00 / 1.00     
43000     47.60     0.689543       0.1              1.00 / 1.00 / 0.00 / 1.00     
44000     48.50     0.689764       0.1              1.00 / 1.00 / 0.00 / 1.00     
45000     47.30     0.688513       0.0999011        1.00 / 1.00 / 0.03 / 2.00     
46000     47.30     0.687937       0.1              1.00 / 1.00 / 0.00 / 1.00     
47000     47.80     0.689041       0.1              1.00 / 1.00 / 0.00 / 1.00     
48000     46.70     0.68924        0.1              1.00 / 1.00 / 0.00 / 1.00     
49000     47.00     0.687978       0.1              1.00 / 1.00 / 0.00 / 1.00     
50000     48.80     0.689624       0.1              1.00 / 1.00 / 0.00 / 1.00     
51000     46.80     0.688894       0.0992103        1.00 / 1.01 / 0.09 / 2.00     
52000     47.90     0.687769       0.1              1.00 / 1.00 / 0.00 / 1.00     
53000     46.50     0.687324       0.0999011        1.00 / 1.00 / 0.03 / 2.00     
54000     46.70     0.687066       0.0974648        1.00 / 1.03 / 0.16 / 2.00     
55000     45.30     0.686144       0.1              1.00 / 1.00 / 0.00 / 1.00     
56000     45.40     0.687103       0.1              1.00 / 1.00 / 0.00 / 1.00     
57000     45.50     0.685621       0.1              1.00 / 1.00 / 0.00 / 1.00     
58000     48.60     0.688744       0.1              1.00 / 1.00 / 0.00 / 1.00     
59000     45.60     0.685968       0.1              1.00 / 1.00 / 0.00 / 1.00     
60000     46.30     0.685163       0.1              1.00 / 1.00 / 0.00 / 1.00     
61000     47.30     0.686245       0.1              1.00 / 1.00 / 0.00 / 1.00     
62000     45.40     0.685147       0.1              1.00 / 1.00 / 0.00 / 1.00     
63000     45.80     0.687802       0.0998032        1.00 / 1.00 / 0.04 / 2.00     
64000     45.10     0.685257       0.0999011        1.00 / 1.00 / 0.03 / 2.00     
65000     46.50     0.687569       0.1              1.00 / 1.00 / 0.00 / 1.00     
66000     45.00     0.685128       0.1              1.00 / 1.00 / 0.00 / 1.00     
67000     46.90     0.686119       0.1              1.00 / 1.00 / 0.00 / 1.00     
68000     45.90     0.685199       0.1              1.00 / 1.00 / 0.00 / 1.00     
69000     46.00     0.685662       0.0999016        1.00 / 1.00 / 0.03 / 2.00     
70000     44.60     0.684416       0.0999011        1.00 / 1.00 / 0.03 / 2.00     
71000     43.80     0.685303       0.1              1.00 / 1.00 / 0.00 / 1.00     
72000     45.80     0.685789       0.0999012        1.00 / 1.00 / 0.03 / 2.00     
73000     46.20     0.686809       0.1              1.00 / 1.00 / 0.00 / 1.00     
74000     45.30     0.685498       0.1              1.00 / 1.00 / 0.00 / 1.00     
75000     46.00     0.686065       0.0997035        1.00 / 1.00 / 0.08 / 3.00     
76000     45.80     0.686132       0.1              1.00 / 1.00 / 0.00 / 1.00     
77000     46.30     0.686595       0.1              1.00 / 1.00 / 0.00 / 1.00     
78000     46.10     0.686285       0.1              1.00 / 1.00 / 0.00 / 1.00     
79000     45.30     0.684867       0.1              1.00 / 1.00 / 0.00 / 1.00     
80000     44.70     0.686178       0.1              1.00 / 1.00 / 0.00 / 1.00     
81000     46.80     0.68631        0.1              1.00 / 1.00 / 0.00 / 1.00     
82000     45.50     0.683925       0.1              1.00 / 1.00 / 0.00 / 1.00     
83000     46.30     0.685988       0.1              1.00 / 1.00 / 0.00 / 1.00     
84000     45.40     0.685475       0.1              1.00 / 1.00 / 0.00 / 1.00     
85000     44.00     0.685452       0.1              1.00 / 1.00 / 0.00 / 1.00     
86000     44.70     0.686055       0.1              1.00 / 1.00 / 0.00 / 1.00     
87000     44.70     0.683694       0.1              1.00 / 1.00 / 0.00 / 1.00     
88000     46.70     0.685057       0.1              1.00 / 1.00 / 0.00 / 1.00     
89000     43.90     0.685121       0.1              1.00 / 1.00 / 0.00 / 1.00     
90000     43.70     0.682539       0.1              1.00 / 1.00 / 0.00 / 1.00     
91000     46.40     0.686838       0.1              1.00 / 1.00 / 0.00 / 1.00     
92000     45.30     0.68552        0.1              1.00 / 1.00 / 0.00 / 1.00     
93000     44.90     0.684965       0.1              1.00 / 1.00 / 0.00 / 1.00     
94000     44.30     0.684843       0.1              1.00 / 1.00 / 0.00 / 1.00     
95000     44.30     0.685347       0.0999011        1.00 / 1.00 / 0.03 / 2.00     
96000     44.50     0.68454        0.1              1.00 / 1.00 / 0.00 / 1.00     
97000     45.90     0.684873       0.1              1.00 / 1.00 / 0.00 / 1.00     
98000     45.20     0.685318       0.1              1.00 / 1.00 / 0.00 / 1.00     
99000     45.80     0.685293       0.1              1.00 / 1.00 / 0.00 / 1.00     
100000    46.20     0.685364       0.1              1.00 / 1.00 / 0.00 / 1.00     
101000    46.90     0.689609       0.0997052        1.00 / 1.00 / 0.09 / 3.00     
102000    47.30     0.687529       0.1              1.00 / 1.00 / 0.00 / 1.00     
103000    46.70     0.685249       0.1              1.00 / 1.00 / 0.00 / 1.00     
104000    46.30     0.685281       0.0999011        1.00 / 1.00 / 0.03 / 2.00     
105000    47.60     0.688251       0.0999011        1.00 / 1.00 / 0.03 / 2.00     
106000    45.30     0.685643       0.1              1.00 / 1.00 / 0.00 / 1.00     
107000    46.60     0.687362       0.1              1.00 / 1.00 / 0.00 / 1.00     
108000    45.80     0.685862       0.1              1.00 / 1.00 / 0.00 / 1.00     
109000    46.50     0.685691       0.1              1.00 / 1.00 / 0.00 / 1.00     
110000    43.60     0.683747       0.1              1.00 / 1.00 / 0.00 / 1.00     
111000    43.40     0.683161       0.1              1.00 / 1.00 / 0.00 / 1.00     
112000    46.10     0.686069       0.1              1.00 / 1.00 / 0.00 / 1.00     
113000    43.90     0.685158       0.1              1.00 / 1.00 / 0.00 / 1.00     
114000    44.80     0.685704       0.1              1.00 / 1.00 / 0.00 / 1.00     
115000    44.30     0.684756       0.1              1.00 / 1.00 / 0.00 / 1.00     
116000    44.60     0.684784       0.1              1.00 / 1.00 / 0.00 / 1.00     
117000    46.30     0.685697       0.1              1.00 / 1.00 / 0.00 / 1.00     
118000    46.50     0.685366       0.1              1.00 / 1.00 / 0.00 / 1.00     
119000    46.00     0.687265       0.1              1.00 / 1.00 / 0.00 / 1.00     
120000    46.80     0.686282       0.1              1.00 / 1.00 / 0.00 / 1.00     
121000    44.10     0.684155       0.1              1.00 / 1.00 / 0.00 / 1.00     
122000    46.40     0.685973       0.1              1.00 / 1.00 / 0.00 / 1.00     
123000    45.90     0.686406       0.1              1.00 / 1.00 / 0.00 / 1.00     
124000    46.20     0.684705       0.1              1.00 / 1.00 / 0.00 / 1.00     
125000    45.60     0.68655        0.1              1.00 / 1.00 / 0.00 / 1.00     
126000    46.30     0.686439       0.1              1.00 / 1.00 / 0.00 / 1.00     
127000    44.90     0.686714       0.1              1.00 / 1.00 / 0.00 / 1.00     
128000    46.60     0.686542       0.0998028        1.00 / 1.00 / 0.07 / 3.00     
129000    45.60     0.68618        0.1              1.00 / 1.00 / 0.00 / 1.00     
130000    45.30     0.685045       0.1              1.00 / 1.00 / 0.00 / 1.00     
131000    44.60     0.684883       0.1              1.00 / 1.00 / 0.00 / 1.00     
132000    43.90     0.683446       0.1              1.00 / 1.00 / 0.00 / 1.00     
133000    47.10     0.685063       0.1              1.00 / 1.00 / 0.00 / 1.00     
134000    44.20     0.683904       0.1              1.00 / 1.00 / 0.00 / 1.00     
135000    43.80     0.684948       0.0999011        1.00 / 1.00 / 0.03 / 2.00     
136000    47.20     0.687219       0.1              1.00 / 1.00 / 0.00 / 1.00     
137000    43.80     0.684726       0.0996063        1.00 / 1.00 / 0.06 / 2.00     
138000    45.00     0.684127       0.0998033        1.00 / 1.00 / 0.04 / 2.00     
139000    44.20     0.683505       0.1              1.00 / 1.00 / 0.00 / 1.00     
140000    44.90     0.685623       0.1              1.00 / 1.00 / 0.00 / 1.00     
141000    45.40     0.6859         0.1              1.00 / 1.00 / 0.00 / 1.00     
142000    45.10     0.683835       0.1              1.00 / 1.00 / 0.00 / 1.00     
143000    46.30     0.685883       0.1              1.00 / 1.00 / 0.00 / 1.00     
144000    46.10     0.685921       0.1              1.00 / 1.00 / 0.00 / 1.00     
145000    45.30     0.683896       0.1              1.00 / 1.00 / 0.00 / 1.00     
146000    44.40     0.682325       0.1              1.00 / 1.00 / 0.00 / 1.00     
147000    45.90     0.683004       0.1              1.00 / 1.00 / 0.00 / 1.00     
148000    45.60     0.685329       0.1              1.00 / 1.00 / 0.00 / 1.00     
149000    44.20     0.682243       0.1              1.00 / 1.00 / 0.00 / 1.00     
150000    43.80     0.68394        0.1              1.00 / 1.00 / 0.00 / 1.00     
151000    44.80     0.684865       0.1              1.00 / 1.00 / 0.00 / 1.00     
152000    45.80     0.684117       0.1              1.00 / 1.00 / 0.00 / 1.00     
153000    45.30     0.685723       0.1              1.00 / 1.00 / 0.00 / 1.00     
154000    44.40     0.683493       0.1              1.00 / 1.00 / 0.00 / 1.00     
155000    45.80     0.685606       0.1              1.00 / 1.00 / 0.00 / 1.00     
156000    44.10     0.684287       0.1              1.00 / 1.00 / 0.00 / 1.00     
157000    45.90     0.686365       0.1              1.00 / 1.00 / 0.00 / 1.00     
158000    46.10     0.685927       0.1              1.00 / 1.00 / 0.00 / 1.00     
159000    43.60     0.684853       0.1              1.00 / 1.00 / 0.00 / 1.00     
160000    44.20     0.685302       0.1              1.00 / 1.00 / 0.00 / 1.00     
161000    45.40     0.686763       0.1              1.00 / 1.00 / 0.00 / 1.00     
162000    43.70     0.683696       0.1              1.00 / 1.00 / 0.00 / 1.00     
163000    46.00     0.686835       0.1              1.00 / 1.00 / 0.00 / 1.00     
164000    45.80     0.683116       0.1              1.00 / 1.00 / 0.00 / 1.00     
165000    42.90     0.684587       0.1              1.00 / 1.00 / 0.00 / 1.00     
166000    43.60     0.68302        0.1              1.00 / 1.00 / 0.00 / 1.00     
167000    45.60     0.686522       0.1              1.00 / 1.00 / 0.00 / 1.00     
168000    45.70     0.684464       0.1              1.00 / 1.00 / 0.00 / 1.00     
