steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      50.40     0.693218       0.00744009       1.00 / 1.26 / 0.44 / 2.00     
2000      47.50     0.691817       0.0079535        1.00 / 1.21 / 0.41 / 2.00     
3000      48.10     0.693189       0.00829215       1.00 / 1.17 / 0.38 / 2.00     
4000      45.60     0.690937       0.00795547       1.00 / 1.21 / 0.41 / 2.00     
5000      46.70     0.691981       0.00939707       1.00 / 1.06 / 0.24 / 2.00     
6000      49.90     0.693158       0.00981245       1.00 / 1.02 / 0.14 / 2.00     
7000      49.00     0.693625       0.00975308       1.00 / 1.03 / 0.17 / 3.00     
8000      45.40     0.69093        0.0096052        1.00 / 1.04 / 0.20 / 2.00     
9000      43.80     0.691128       0.00827067       1.00 / 1.18 / 0.41 / 3.00     
10000     46.80     0.691337       0.00941699       1.00 / 1.06 / 0.24 / 3.00     
11000     45.20     0.689708       0.00918947       1.00 / 1.08 / 0.27 / 2.00     
12000     46.10     0.691047       0.00976293       1.00 / 1.02 / 0.15 / 2.00     
13000     45.00     0.691425       0.00994068       1.00 / 1.01 / 0.08 / 2.00     
14000     44.70     0.689785       0.00985163       1.00 / 1.01 / 0.12 / 2.00     
15000     48.50     0.693426       0.00996043       1.00 / 1.00 / 0.06 / 2.00     
16000     44.80     0.690661       0.00859587       1.00 / 1.16 / 0.40 / 3.00     
17000     44.60     0.689232       0.00948826       1.00 / 1.05 / 0.22 / 2.00     
18000     44.30     0.689426       0.0097535        1.00 / 1.02 / 0.16 / 2.00     
19000     46.50     0.689933       0.00932512       1.00 / 1.07 / 0.25 / 2.00     
20000     44.70     0.689217       0.0088973        1.00 / 1.11 / 0.32 / 2.00     
21000     44.80     0.689162       0.00885007       1.00 / 1.12 / 0.32 / 2.00     
22000     44.90     0.689313       0.00994077       1.00 / 1.01 / 0.08 / 2.00     
23000     45.50     0.689471       0.0097242        1.00 / 1.03 / 0.16 / 2.00     
24000     44.90     0.688816       0.00844387       1.00 / 1.16 / 0.36 / 2.00     
25000     45.60     0.68883        0.00857695       1.00 / 1.15 / 0.35 / 2.00     
26000     44.00     0.687428       0.00880617       1.00 / 1.12 / 0.33 / 2.00     
27000     45.70     0.690967       0.00767799       1.00 / 1.24 / 0.43 / 2.00     
28000     46.80     0.690125       0.00767327       1.00 / 1.24 / 0.43 / 2.00     
29000     46.20     0.69006        0.00984192       1.00 / 1.02 / 0.13 / 2.00     
30000     47.20     0.688221       0.00931144       1.00 / 1.07 / 0.26 / 2.00     
31000     45.90     0.690506       0.00781886       1.00 / 1.22 / 0.42 / 2.00     
32000     46.00     0.687844       0.00776297       1.00 / 1.23 / 0.42 / 2.00     
33000     45.40     0.689575       0.00630152       1.00 / 1.39 / 0.49 / 2.00     
34000     44.50     0.689642       0.00688275       1.00 / 1.32 / 0.47 / 2.00     
35000     45.00     0.68917        0.0071686        1.00 / 1.29 / 0.45 / 2.00     
36000     45.80     0.688799       0.00680369       1.00 / 1.33 / 0.47 / 2.00     
37000     45.50     0.688045       0.00820482       1.00 / 1.18 / 0.39 / 2.00     
38000     44.00     0.688203       0.00757744       1.00 / 1.25 / 0.43 / 2.00     
39000     44.80     0.687932       0.006935         1.00 / 1.32 / 0.47 / 2.00     
40000     44.30     0.687991       0.00688366       1.00 / 1.32 / 0.47 / 2.00     
41000     46.00     0.689952       0.00530188       1.00 / 1.49 / 0.50 / 2.00     
