steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      46.00     0.691101       0.0949537        1.00 / 1.05 / 0.22 / 2.00     
2000      47.80     0.691538       0.0981194        1.00 / 1.02 / 0.14 / 2.00     
3000      48.30     0.692144       0.0964397        1.00 / 1.04 / 0.19 / 2.00     
4000      50.30     0.694529       0.0991094        1.00 / 1.01 / 0.09 / 2.00     
5000      48.40     0.691747       0.0989121        1.00 / 1.01 / 0.10 / 2.00     
6000      48.70     0.690243       0.0980241        1.00 / 1.02 / 0.14 / 2.00     
7000      47.10     0.6926         0.0965425        1.00 / 1.03 / 0.18 / 2.00     
8000      45.40     0.690676       0.0986163        1.00 / 1.01 / 0.12 / 2.00     
9000      49.50     0.69173        0.0997041        1.00 / 1.00 / 0.05 / 2.00     
10000     45.80     0.691154       0.0958545        1.00 / 1.04 / 0.20 / 2.00     
11000     47.10     0.689962       0.0996048        1.00 / 1.00 / 0.06 / 2.00     
12000     46.80     0.692495       0.0997045        1.00 / 1.00 / 0.05 / 2.00     
13000     45.50     0.690118       0.0997035        1.00 / 1.00 / 0.05 / 2.00     
14000     45.20     0.690828       0.0999012        1.00 / 1.00 / 0.03 / 2.00     
15000     45.80     0.690495       0.0988175        1.00 / 1.01 / 0.11 / 2.00     
16000     45.70     0.691402       0.0997037        1.00 / 1.00 / 0.05 / 2.00     
17000     47.40     0.693187       0.0998028        1.00 / 1.00 / 0.04 / 2.00     
18000     45.50     0.690363       0.0999014        1.00 / 1.00 / 0.03 / 2.00     
19000     47.80     0.692831       0.099705         1.00 / 1.00 / 0.05 / 2.00     
20000     47.00     0.692914       0.1              1.00 / 1.00 / 0.00 / 1.00     
21000     46.80     0.69068        0.0992092        1.00 / 1.01 / 0.09 / 2.00     
22000     45.00     0.690488       0.1              1.00 / 1.00 / 0.00 / 1.00     
23000     45.60     0.68991        0.0999015        1.00 / 1.00 / 0.03 / 2.00     
24000     45.90     0.691235       0.1              1.00 / 1.00 / 0.00 / 1.00     
25000     47.10     0.691346       0.1              1.00 / 1.00 / 0.00 / 1.00     
26000     46.00     0.690544       0.1              1.00 / 1.00 / 0.00 / 1.00     
27000     46.60     0.690658       0.1              1.00 / 1.00 / 0.00 / 1.00     
28000     47.30     0.691628       0.1              1.00 / 1.00 / 0.00 / 1.00     
29000     47.50     0.691815       0.1              1.00 / 1.00 / 0.00 / 1.00     
30000     46.80     0.692639       0.099704         1.00 / 1.00 / 0.05 / 2.00     
31000     47.30     0.690797       0.1              1.00 / 1.00 / 0.00 / 1.00     
32000     46.10     0.689516       0.1              1.00 / 1.00 / 0.00 / 1.00     
33000     45.70     0.690123       0.1              1.00 / 1.00 / 0.00 / 1.00     
34000     47.00     0.690452       0.0996045        1.00 / 1.00 / 0.06 / 2.00     
35000     46.30     0.689276       0.1              1.00 / 1.00 / 0.00 / 1.00     
36000     45.90     0.688972       0.0983298        1.00 / 1.03 / 0.25 / 5.00     
37000     46.30     0.689375       0.1              1.00 / 1.00 / 0.00 / 1.00     
38000     46.70     0.689132       0.1              1.00 / 1.00 / 0.00 / 1.00     
39000     48.30     0.688513       0.098823         1.00 / 1.01 / 0.11 / 2.00     
40000     48.10     0.690973       0.1              1.00 / 1.00 / 0.00 / 1.00     
41000     47.00     0.688034       0.1              1.00 / 1.00 / 0.00 / 1.00     
42000     45.90     0.687914       0.1              1.00 / 1.00 / 0.00 / 1.00     
43000     48.70     0.691166       0.1              1.00 / 1.00 / 0.00 / 1.00     
44000     48.90     0.692248       0.1              1.00 / 1.00 / 0.00 / 1.00     
45000     45.90     0.688868       0.1              1.00 / 1.00 / 0.00 / 1.00     
46000     49.30     0.690444       0.1              1.00 / 1.00 / 0.00 / 1.00     
47000     46.80     0.688829       0.1              1.00 / 1.00 / 0.00 / 1.00     
48000     46.90     0.689911       0.1              1.00 / 1.00 / 0.00 / 1.00     
49000     49.00     0.690384       0.1              1.00 / 1.00 / 0.00 / 1.00     
50000     47.80     0.69108        0.1              1.00 / 1.00 / 0.00 / 1.00     
51000     47.90     0.692723       0.1              1.00 / 1.00 / 0.00 / 1.00     
52000     46.40     0.688609       0.1              1.00 / 1.00 / 0.00 / 1.00     
53000     46.20     0.688535       0.1              1.00 / 1.00 / 0.00 / 1.00     
54000     48.10     0.689977       0.1              1.00 / 1.00 / 0.00 / 1.00     
55000     46.60     0.687488       0.1              1.00 / 1.00 / 0.00 / 1.00     
56000     45.70     0.688335       0.1              1.00 / 1.00 / 0.00 / 1.00     
57000     48.60     0.689913       0.1              1.00 / 1.00 / 0.00 / 1.00     
58000     46.10     0.68689        0.1              1.00 / 1.00 / 0.00 / 1.00     
59000     48.00     0.689126       0.1              1.00 / 1.00 / 0.00 / 1.00     
60000     46.40     0.688297       0.1              1.00 / 1.00 / 0.00 / 1.00     
61000     46.10     0.689271       0.1              1.00 / 1.00 / 0.00 / 1.00     
62000     47.40     0.690064       0.1              1.00 / 1.00 / 0.00 / 1.00     
63000     46.40     0.689303       0.1              1.00 / 1.00 / 0.00 / 1.00     
64000     46.20     0.688128       0.1              1.00 / 1.00 / 0.00 / 1.00     
65000     46.50     0.68683        0.1              1.00 / 1.00 / 0.00 / 1.00     
66000     46.40     0.688235       0.1              1.00 / 1.00 / 0.00 / 1.00     
67000     47.70     0.688675       0.1              1.00 / 1.00 / 0.00 / 1.00     
68000     45.80     0.687963       0.1              1.00 / 1.00 / 0.00 / 1.00     
69000     47.00     0.687606       0.1              1.00 / 1.00 / 0.00 / 1.00     
70000     47.00     0.689537       0.1              1.00 / 1.00 / 0.00 / 1.00     
71000     48.10     0.691162       0.1              1.00 / 1.00 / 0.00 / 1.00     
72000     48.60     0.691182       0.1              1.00 / 1.00 / 0.00 / 1.00     
73000     46.70     0.688042       0.1              1.00 / 1.00 / 0.00 / 1.00     
74000     47.10     0.688994       0.1              1.00 / 1.00 / 0.00 / 1.00     
75000     45.60     0.688424       0.0999015        1.00 / 1.00 / 0.03 / 2.00     
76000     45.80     0.688167       0.1              1.00 / 1.00 / 0.00 / 1.00     
77000     46.30     0.688166       0.1              1.00 / 1.00 / 0.00 / 1.00     
78000     45.00     0.686076       0.1              1.00 / 1.00 / 0.00 / 1.00     
79000     47.10     0.689362       0.1              1.00 / 1.00 / 0.00 / 1.00     
80000     45.80     0.688809       0.1              1.00 / 1.00 / 0.00 / 1.00     
81000     47.70     0.690025       0.1              1.00 / 1.00 / 0.00 / 1.00     
82000     47.00     0.690375       0.1              1.00 / 1.00 / 0.00 / 1.00     
83000     46.70     0.688017       0.1              1.00 / 1.00 / 0.00 / 1.00     
84000     47.50     0.688456       0.1              1.00 / 1.00 / 0.00 / 1.00     
85000     45.80     0.688855       0.1              1.00 / 1.00 / 0.00 / 1.00     
86000     48.40     0.689858       0.1              1.00 / 1.00 / 0.00 / 1.00     
87000     45.40     0.687012       0.1              1.00 / 1.00 / 0.00 / 1.00     
88000     45.90     0.690173       0.1              1.00 / 1.00 / 0.00 / 1.00     
89000     45.10     0.687419       0.099901         1.00 / 1.00 / 0.03 / 2.00     
90000     46.80     0.688396       0.1              1.00 / 1.00 / 0.00 / 1.00     
91000     45.70     0.686622       0.1              1.00 / 1.00 / 0.00 / 1.00     
92000     46.80     0.687944       0.1              1.00 / 1.00 / 0.00 / 1.00     
93000     46.10     0.689186       0.1              1.00 / 1.00 / 0.00 / 1.00     
94000     46.90     0.689157       0.1              1.00 / 1.00 / 0.00 / 1.00     
95000     48.60     0.692744       0.1              1.00 / 1.00 / 0.00 / 1.00     
96000     47.90     0.690778       0.1              1.00 / 1.00 / 0.00 / 1.00     
97000     47.50     0.688501       0.1              1.00 / 1.00 / 0.00 / 1.00     
98000     44.90     0.687325       0.1              1.00 / 1.00 / 0.00 / 1.00     
99000     46.30     0.689775       0.1              1.00 / 1.00 / 0.00 / 1.00     
