steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      49.00     0.691423       4.99988e-05      2.00 / 2.00 / 0.00 / 2.00     
2000      49.60     0.694119       4.27641e-05      1.00 / 2.00 / 0.06 / 3.00     
3000      47.30     0.690496       6.10155e-05      1.00 / 1.98 / 0.19 / 3.00     
4000      46.40     0.690981       0.000103714      1.00 / 2.13 / 0.48 / 3.00     
5000      45.50     0.68962        0.000158638      1.00 / 2.04 / 0.51 / 3.00     
6000      46.40     0.691175       4.43058e-05      2.00 / 2.10 / 0.30 / 3.00     
7000      45.30     0.69046        8.48868e-05      1.00 / 2.13 / 0.35 / 4.00     
8000      45.40     0.689394       8.1296e-05       1.00 / 2.12 / 0.33 / 3.00     
9000      44.60     0.69163        0.000124527      2.00 / 2.15 / 0.36 / 3.00     
10000     46.60     0.689962       0.000207443      2.00 / 2.18 / 0.39 / 3.00     
11000     50.30     0.69551        0.00027789       2.00 / 2.19 / 0.39 / 3.00     
12000     46.40     0.684968       0.000397714      2.00 / 2.18 / 0.39 / 3.00     
13000     45.60     0.679988       0.000464382      2.00 / 2.18 / 0.39 / 3.00     
14000     46.50     0.67996        0.000469251      2.00 / 2.24 / 0.43 / 3.00     
15000     45.40     0.674909       0.000481394      2.00 / 2.21 / 0.41 / 3.00     
16000     44.00     0.674291       0.000467007      2.00 / 2.25 / 0.44 / 3.00     
17000     41.30     0.664699       0.00046494       2.00 / 2.37 / 0.48 / 3.00     
18000     42.80     0.663215       0.000462829      2.00 / 2.40 / 0.50 / 4.00     
19000     43.70     0.659649       0.000483183      2.00 / 2.43 / 0.50 / 4.00     
20000     43.00     0.653208       0.000497891      2.00 / 2.45 / 0.51 / 4.00     
21000     41.50     0.654776       0.000441135      2.00 / 2.45 / 0.52 / 4.00     
22000     43.90     0.656257       0.000461057      2.00 / 2.46 / 0.51 / 4.00     
23000     46.90     0.654414       0.000467535      2.00 / 2.47 / 0.53 / 4.00     
24000     42.70     0.643921       0.000417058      2.00 / 2.48 / 0.52 / 4.00     
25000     44.00     0.638454       0.000426842      2.00 / 2.47 / 0.51 / 4.00     
26000     40.60     0.626546       0.000416117      2.00 / 2.48 / 0.52 / 4.00     
27000     42.70     0.623126       0.00039195       2.00 / 2.48 / 0.51 / 4.00     
28000     39.00     0.61545        0.000385807      2.00 / 2.49 / 0.51 / 4.00     
29000     42.00     0.611487       0.000384836      2.00 / 2.48 / 0.50 / 4.00     
30000     41.60     0.603239       0.000389348      1.00 / 2.47 / 0.50 / 4.00     
31000     40.10     0.604287       0.000381465      1.00 / 2.46 / 0.50 / 3.00     
32000     43.40     0.60703        0.000402405      1.00 / 2.47 / 0.50 / 4.00     
33000     41.10     0.585334       0.000409215      1.00 / 2.52 / 0.51 / 4.00     
34000     39.90     0.581815       0.000354154      1.00 / 2.55 / 0.51 / 4.00     
35000     38.70     0.5718         0.000381201      1.00 / 2.54 / 0.52 / 4.00     
36000     38.70     0.558037       0.000404093      1.00 / 2.52 / 0.53 / 4.00     
37000     36.50     0.546191       0.000391267      1.00 / 2.55 / 0.54 / 3.00     
38000     34.80     0.546061       0.000429811      1.00 / 2.56 / 0.56 / 4.00     
39000     33.20     0.523921       0.000482507      1.00 / 2.54 / 0.61 / 3.00     
40000     33.10     0.500184       0.0005652        1.00 / 2.56 / 0.65 / 4.00     
41000     28.40     0.444316       0.000664162      1.00 / 2.63 / 0.63 / 4.00     
