steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      70.10     0.64984        0.000218429      1.00 / 2.00 / 0.02 / 2.00     
2000      69.10     0.641487       0.000293383      1.00 / 1.93 / 0.25 / 2.00     
3000      68.80     0.629329       0.000930344      1.00 / 1.71 / 0.45 / 2.00     
4000      63.70     0.608077       0.00189977       1.00 / 1.38 / 0.49 / 2.00     
5000      61.50     0.584691       0.000935936      1.00 / 2.04 / 1.46 / 10.00    
6000      58.90     0.548151       0.000782654      1.00 / 3.55 / 2.71 / 10.00    
7000      55.20     0.504462       0.00145793       1.00 / 5.80 / 3.54 / 10.00    
8000      47.90     0.43801        0.00155632       2.00 / 5.99 / 3.38 / 10.00    
9000      44.80     0.404596       0.00167428       2.00 / 7.16 / 3.04 / 10.00    
10000     44.40     0.389068       0.00184359       2.00 / 8.00 / 2.75 / 10.00    
11000     42.10     0.374381       0.00181751       2.00 / 8.17 / 2.61 / 10.00    
12000     37.30     0.350172       0.00200284       2.00 / 8.58 / 2.35 / 10.00    
13000     35.70     0.34837        0.00232256       2.00 / 9.25 / 1.81 / 10.00    
14000     36.40     0.332755       0.00230042       2.00 / 9.20 / 1.84 / 10.00    
15000     35.40     0.328227       0.0025583        2.00 / 9.57 / 1.41 / 10.00    
16000     33.70     0.308325       0.00257051       2.00 / 9.58 / 1.39 / 10.00    
17000     32.60     0.295059       0.00251398       2.00 / 9.55 / 1.37 / 10.00    
18000     30.90     0.274968       0.00274077       2.00 / 9.77 / 1.03 / 10.00    
19000     29.00     0.257409       0.00269713       2.00 / 9.72 / 1.10 / 10.00    
20000     28.80     0.257826       0.00267899       2.00 / 9.70 / 1.17 / 10.00    
21000     26.10     0.246714       0.00276863       2.00 / 9.79 / 0.96 / 10.00    
22000     24.90     0.231518       0.00277097       2.00 / 9.78 / 0.98 / 10.00    
23000     21.80     0.21696        0.00277737       2.00 / 9.77 / 1.02 / 10.00    
24000     21.70     0.201886       0.00280006       2.00 / 9.79 / 0.98 / 10.00    
25000     20.30     0.201971       0.00276547       2.00 / 9.72 / 1.13 / 10.00    
26000     18.20     0.177453       0.00276792       3.00 / 9.74 / 1.07 / 10.00    
27000     17.90     0.160342       0.00270518       3.00 / 9.65 / 1.23 / 10.00    
28000     17.10     0.160068       0.00281484       3.00 / 9.76 / 1.00 / 10.00    
29000     17.10     0.149707       0.00287785       3.00 / 9.87 / 0.74 / 10.00    
30000     17.30     0.150574       0.00286283       3.00 / 9.82 / 0.90 / 10.00    
31000     15.90     0.14634        0.00281748       3.00 / 9.70 / 1.10 / 10.00    
32000     14.50     0.135014       0.00282823       3.00 / 9.74 / 1.00 / 10.00    
33000     13.70     0.131273       0.00288996       3.00 / 9.86 / 0.78 / 10.00    
34000     12.80     0.122047       0.00292203       3.00 / 9.91 / 0.63 / 10.00    
35000     12.80     0.118179       0.00294406       3.00 / 9.93 / 0.57 / 10.00    
36000     13.10     0.126479       0.00294537       3.00 / 9.92 / 0.58 / 10.00    
37000     11.60     0.114076       0.00294375       3.00 / 9.91 / 0.62 / 10.00    
38000     10.80     0.0994868      0.00296145       3.00 / 9.92 / 0.58 / 10.00    
39000     10.40     0.0952099      0.0029804        3.00 / 9.95 / 0.44 / 10.00    
40000     10.00     0.0888383      0.00296276       3.00 / 9.95 / 0.44 / 10.00    
41000     9.80      0.0881321      0.00293141       4.00 / 9.84 / 0.76 / 10.00    
42000     8.00      0.0779882      0.00292407       4.00 / 9.85 / 0.73 / 10.00    
43000     10.20     0.0930219      0.00292809       4.00 / 9.87 / 0.66 / 10.00    
44000     8.50      0.0733855      0.00289049       4.00 / 9.79 / 0.87 / 10.00    
45000     8.10      0.0719234      0.00286244       3.00 / 9.69 / 1.10 / 10.00    
46000     7.30      0.0701868      0.00288519       4.00 / 9.62 / 1.19 / 10.00    
47000     6.90      0.0707066      0.00289854       5.00 / 9.62 / 1.21 / 10.00    
48000     6.20      0.0693224      0.00289818       5.00 / 9.61 / 1.22 / 10.00    
49000     5.80      0.0643022      0.00284002       4.00 / 9.46 / 1.38 / 10.00    
50000     5.80      0.0587906      0.00282996       4.00 / 9.50 / 1.36 / 10.00    
51000     4.40      0.0493101      0.00281032       4.00 / 9.52 / 1.30 / 10.00    
52000     4.90      0.0605854      0.00283498       4.00 / 9.51 / 1.31 / 10.00    
53000     4.30      0.0424426      0.00283666       4.00 / 9.58 / 1.26 / 10.00    
54000     4.60      0.0471247      0.00283469       4.00 / 9.46 / 1.45 / 10.00    
55000     4.00      0.0485791      0.00285365       4.00 / 9.60 / 1.28 / 10.00    
56000     3.40      0.0338455      0.00283927       4.00 / 9.48 / 1.46 / 10.00    
57000     2.70      0.0308545      0.00284075       3.00 / 9.33 / 1.68 / 10.00    
58000     3.20      0.0320602      0.00279354       4.00 / 9.47 / 1.41 / 10.00    
59000     2.70      0.0330136      0.0028073        4.00 / 9.28 / 1.70 / 10.00    
60000     2.80      0.0234546      0.00276456       4.00 / 9.40 / 1.48 / 10.00    
61000     1.90      0.0239109      0.00280713       4.00 / 9.38 / 1.55 / 10.00    
62000     2.10      0.0241166      0.00275771       4.00 / 9.31 / 1.58 / 10.00    
63000     1.60      0.0206859      0.00280013       4.00 / 9.31 / 1.64 / 10.00    
64000     1.60      0.0201917      0.0027686        3.00 / 9.17 / 1.80 / 10.00    
65000     1.20      0.014534       0.00273451       3.00 / 9.11 / 1.88 / 10.00    
66000     1.40      0.0160368      0.00282359       4.00 / 9.33 / 1.68 / 10.00    
67000     1.40      0.0158369      0.00282654       4.00 / 9.39 / 1.53 / 10.00    
68000     1.50      0.014199       0.00278604       3.00 / 9.35 / 1.64 / 10.00    
69000     1.10      0.0145864      0.00279149       4.00 / 9.39 / 1.54 / 10.00    
70000     1.10      0.0173842      0.00274742       4.00 / 9.24 / 1.69 / 10.00    
71000     1.10      0.0149394      0.00269823       3.00 / 9.13 / 1.80 / 10.00    
72000     0.70      0.00948599     0.00270495       3.00 / 9.12 / 1.80 / 10.00    
73000     0.80      0.0088933      0.00266852       3.00 / 9.12 / 1.77 / 10.00    
74000     0.60      0.00731304     0.00266288       3.00 / 9.14 / 1.80 / 10.00    
75000     1.00      0.00800807     0.00265157       3.00 / 9.14 / 1.77 / 10.00    
76000     0.80      0.00927456     0.00266003       3.00 / 9.12 / 1.84 / 10.00    
77000     0.60      0.00609152     0.00264912       3.00 / 9.12 / 1.77 / 10.00    
78000     0.60      0.00527763     0.00263992       3.00 / 9.09 / 1.81 / 10.00    
79000     0.10      0.002895       0.00259564       3.00 / 8.94 / 1.87 / 10.00    
80000     0.30      0.00536053     0.00258269       4.00 / 9.02 / 1.77 / 10.00    
81000     0.20      0.00381008     0.00259238       3.00 / 9.02 / 1.82 / 10.00    
82000     0.40      0.00450563     0.00261422       4.00 / 9.03 / 1.73 / 10.00    
83000     0.80      0.00915924     0.00259542       4.00 / 8.89 / 1.91 / 10.00    
84000     0.30      0.0027085      0.00259798       3.00 / 8.80 / 2.04 / 10.00    
85000     0.30      0.00558311     0.00257407       3.00 / 8.77 / 2.05 / 10.00    
86000     0.80      0.00679135     0.00259161       4.00 / 9.05 / 1.77 / 10.00    
87000     0.40      0.00427347     0.00259432       4.00 / 8.91 / 1.90 / 10.00    
