steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      51.20     0.693765       0.0941623        1.00 / 1.06 / 0.24 / 2.00     
2000      48.80     0.692424       0.0980206        1.00 / 1.02 / 0.14 / 2.00     
3000      48.40     0.692708       0.0966361        1.00 / 1.03 / 0.18 / 2.00     
4000      48.10     0.690455       0.0890308        1.00 / 1.11 / 0.31 / 2.00     
5000      45.30     0.691277       0.0978243        1.00 / 1.02 / 0.15 / 2.00     
6000      48.70     0.692406       0.0989127        1.00 / 1.01 / 0.10 / 2.00     
7000      47.30     0.691927       0.0997032        1.00 / 1.00 / 0.05 / 2.00     
8000      46.90     0.691221       0.0986178        1.00 / 1.01 / 0.12 / 2.00     
9000      44.40     0.690902       0.0996048        1.00 / 1.00 / 0.06 / 2.00     
10000     44.70     0.690629       0.0982211        1.00 / 1.02 / 0.13 / 2.00     
11000     45.60     0.690759       0.0998033        1.00 / 1.00 / 0.04 / 2.00     
12000     46.50     0.691014       0.0994075        1.00 / 1.01 / 0.08 / 2.00     
13000     44.80     0.690118       0.0990126        1.00 / 1.01 / 0.10 / 2.00     
14000     46.00     0.692507       0.0998023        1.00 / 1.00 / 0.04 / 2.00     
15000     46.10     0.690309       0.0996049        1.00 / 1.00 / 0.06 / 2.00     
16000     44.60     0.689721       0.0992113        1.00 / 1.01 / 0.09 / 2.00     
17000     48.40     0.691695       0.0999011        1.00 / 1.00 / 0.03 / 2.00     
18000     47.30     0.690593       0.1              1.00 / 1.00 / 0.00 / 1.00     
19000     45.20     0.69027        0.099901         1.00 / 1.00 / 0.03 / 2.00     
20000     45.50     0.689678       0.1              1.00 / 1.00 / 0.00 / 1.00     
21000     45.00     0.687801       0.1              1.00 / 1.00 / 0.00 / 1.00     
22000     45.50     0.690417       0.1              1.00 / 1.00 / 0.00 / 1.00     
23000     44.70     0.689317       0.1              1.00 / 1.00 / 0.00 / 1.00     
24000     44.70     0.687592       0.1              1.00 / 1.00 / 0.00 / 1.00     
25000     46.00     0.689368       0.1              1.00 / 1.00 / 0.00 / 1.00     
26000     44.80     0.690765       0.1              1.00 / 1.00 / 0.00 / 1.00     
27000     45.40     0.688546       0.1              1.00 / 1.00 / 0.00 / 1.00     
28000     44.30     0.688502       0.1              1.00 / 1.00 / 0.00 / 1.00     
29000     45.00     0.687884       0.1              1.00 / 1.00 / 0.00 / 1.00     
30000     45.00     0.690085       0.1              1.00 / 1.00 / 0.00 / 1.00     
31000     43.30     0.687947       0.1              1.00 / 1.00 / 0.00 / 1.00     
32000     45.40     0.689406       0.1              1.00 / 1.00 / 0.00 / 1.00     
33000     45.80     0.689481       0.099901         1.00 / 1.00 / 0.03 / 2.00     
34000     43.70     0.685202       0.1              1.00 / 1.00 / 0.00 / 1.00     
35000     44.90     0.687637       0.1              1.00 / 1.00 / 0.00 / 1.00     
36000     43.70     0.686725       0.1              1.00 / 1.00 / 0.00 / 1.00     
37000     43.10     0.68769        0.1              1.00 / 1.00 / 0.00 / 1.00     
38000     45.90     0.687865       0.1              1.00 / 1.00 / 0.00 / 1.00     
39000     44.70     0.684247       0.1              1.00 / 1.00 / 0.00 / 1.00     
40000     44.50     0.685569       0.1              1.00 / 1.00 / 0.00 / 1.00     
41000     45.10     0.686983       0.1              1.00 / 1.00 / 0.00 / 1.00     
42000     43.70     0.684201       0.1              1.00 / 1.00 / 0.00 / 1.00     
43000     44.30     0.685584       0.1              1.00 / 1.00 / 0.00 / 1.00     
44000     43.00     0.682961       0.1              1.00 / 1.00 / 0.00 / 1.00     
45000     43.20     0.683346       0.1              1.00 / 1.00 / 0.00 / 1.00     
46000     44.50     0.683794       0.1              1.00 / 1.00 / 0.00 / 1.00     
47000     44.30     0.684632       0.1              1.00 / 1.00 / 0.00 / 1.00     
48000     45.60     0.6852         0.1              1.00 / 1.00 / 0.00 / 1.00     
49000     42.30     0.68231        0.1              1.00 / 1.00 / 0.00 / 1.00     
50000     43.70     0.683937       0.1              1.00 / 1.00 / 0.00 / 1.00     
51000     45.10     0.683903       0.1              1.00 / 1.00 / 0.00 / 1.00     
52000     43.50     0.683077       0.1              1.00 / 1.00 / 0.00 / 1.00     
53000     44.30     0.683267       0.1              1.00 / 1.00 / 0.00 / 1.00     
54000     44.00     0.683885       0.1              1.00 / 1.00 / 0.00 / 1.00     
55000     43.70     0.682862       0.1              1.00 / 1.00 / 0.00 / 1.00     
56000     42.00     0.683674       0.1              1.00 / 1.00 / 0.00 / 1.00     
57000     43.70     0.683977       0.1              1.00 / 1.00 / 0.00 / 1.00     
58000     43.10     0.681253       0.1              1.00 / 1.00 / 0.00 / 1.00     
59000     46.10     0.683148       0.1              1.00 / 1.00 / 0.00 / 1.00     
60000     45.60     0.684168       0.1              1.00 / 1.00 / 0.00 / 1.00     
61000     43.00     0.680627       0.1              1.00 / 1.00 / 0.00 / 1.00     
62000     44.10     0.683009       0.1              1.00 / 1.00 / 0.00 / 1.00     
63000     45.30     0.684335       0.1              1.00 / 1.00 / 0.00 / 1.00     
64000     44.40     0.683122       0.1              1.00 / 1.00 / 0.00 / 1.00     
65000     44.80     0.681763       0.1              1.00 / 1.00 / 0.00 / 1.00     
66000     43.90     0.681692       0.1              1.00 / 1.00 / 0.00 / 1.00     
67000     41.90     0.680451       0.1              1.00 / 1.00 / 0.00 / 1.00     
68000     45.30     0.682585       0.1              1.00 / 1.00 / 0.00 / 1.00     
69000     44.30     0.68145        0.1              1.00 / 1.00 / 0.00 / 1.00     
70000     45.90     0.681503       0.1              1.00 / 1.00 / 0.00 / 1.00     
71000     44.80     0.681617       0.1              1.00 / 1.00 / 0.00 / 1.00     
72000     43.50     0.680486       0.1              1.00 / 1.00 / 0.00 / 1.00     
73000     43.90     0.680787       0.1              1.00 / 1.00 / 0.00 / 1.00     
74000     41.40     0.679646       0.1              1.00 / 1.00 / 0.00 / 1.00     
75000     44.70     0.681144       0.1              1.00 / 1.00 / 0.00 / 1.00     
76000     44.30     0.681829       0.1              1.00 / 1.00 / 0.00 / 1.00     
77000     43.70     0.681125       0.1              1.00 / 1.00 / 0.00 / 1.00     
78000     44.70     0.681838       0.1              1.00 / 1.00 / 0.00 / 1.00     
79000     42.40     0.680061       0.1              1.00 / 1.00 / 0.00 / 1.00     
80000     43.90     0.681971       0.1              1.00 / 1.00 / 0.00 / 1.00     
81000     42.70     0.680995       0.1              1.00 / 1.00 / 0.00 / 1.00     
82000     43.60     0.680921       0.1              1.00 / 1.00 / 0.00 / 1.00     
83000     42.60     0.679517       0.099704         1.00 / 1.00 / 0.05 / 2.00     
84000     44.10     0.679545       0.0981273        1.00 / 1.02 / 0.14 / 2.00     
85000     43.00     0.679788       0.0998021        1.00 / 1.00 / 0.04 / 2.00     
86000     45.20     0.682062       0.0998037        1.00 / 1.00 / 0.04 / 2.00     
87000     45.10     0.68107        0.1              1.00 / 1.00 / 0.00 / 1.00     
88000     43.90     0.678254       0.0997037        1.00 / 1.00 / 0.05 / 2.00     
89000     43.60     0.680576       0.0998024        1.00 / 1.00 / 0.04 / 2.00     
90000     43.30     0.681269       0.0970551        1.00 / 1.03 / 0.17 / 2.00     
91000     42.80     0.680319       0.0996064        1.00 / 1.00 / 0.06 / 2.00     
92000     44.00     0.680374       0.0997032        1.00 / 1.00 / 0.05 / 2.00     
93000     45.10     0.679685       0.0999015        1.00 / 1.00 / 0.03 / 2.00     
94000     42.50     0.678297       0.0999013        1.00 / 1.00 / 0.03 / 2.00     
95000     44.10     0.680202       0.1              1.00 / 1.00 / 0.00 / 1.00     
96000     43.50     0.679055       0.0992201        1.00 / 1.01 / 0.09 / 2.00     
97000     42.30     0.680461       0.1              1.00 / 1.00 / 0.00 / 1.00     
98000     42.20     0.679259       0.1              1.00 / 1.00 / 0.00 / 1.00     
99000     44.00     0.679954       0.099901         1.00 / 1.00 / 0.03 / 2.00     
100000    42.60     0.678994       0.1              1.00 / 1.00 / 0.00 / 1.00     
101000    43.80     0.680534       0.1              1.00 / 1.00 / 0.00 / 1.00     
102000    42.20     0.679398       0.0998022        1.00 / 1.00 / 0.04 / 2.00     
103000    43.90     0.679631       0.1              1.00 / 1.00 / 0.00 / 1.00     
104000    42.70     0.680004       0.1              1.00 / 1.00 / 0.00 / 1.00     
105000    43.70     0.679157       0.1              1.00 / 1.00 / 0.00 / 1.00     
106000    43.70     0.679668       0.0993109        1.00 / 1.01 / 0.08 / 2.00     
107000    43.30     0.678611       0.0999012        1.00 / 1.00 / 0.03 / 2.00     
108000    44.00     0.680962       0.0999012        1.00 / 1.00 / 0.03 / 2.00     
109000    43.30     0.679941       0.1              1.00 / 1.00 / 0.00 / 1.00     
110000    42.50     0.679203       0.1              1.00 / 1.00 / 0.00 / 1.00     
111000    44.00     0.67855        0.1              1.00 / 1.00 / 0.00 / 1.00     
112000    43.50     0.68007        0.1              1.00 / 1.00 / 0.00 / 1.00     
113000    42.80     0.679353       0.1              1.00 / 1.00 / 0.00 / 1.00     
114000    44.20     0.681809       0.1              1.00 / 1.00 / 0.00 / 1.00     
115000    43.20     0.679962       0.1              1.00 / 1.00 / 0.00 / 1.00     
116000    43.00     0.679219       0.1              1.00 / 1.00 / 0.00 / 1.00     
117000    43.80     0.679976       0.1              1.00 / 1.00 / 0.00 / 1.00     
118000    43.90     0.679369       0.1              1.00 / 1.00 / 0.00 / 1.00     
119000    45.00     0.680177       0.1              1.00 / 1.00 / 0.00 / 1.00     
120000    44.20     0.678034       0.1              1.00 / 1.00 / 0.00 / 1.00     
121000    44.30     0.680288       0.1              1.00 / 1.00 / 0.00 / 1.00     
122000    43.10     0.678558       0.1              1.00 / 1.00 / 0.00 / 1.00     
123000    42.40     0.67816        0.1              1.00 / 1.00 / 0.00 / 1.00     
124000    42.20     0.676391       0.1              1.00 / 1.00 / 0.00 / 1.00     
125000    41.90     0.677141       0.1              1.00 / 1.00 / 0.00 / 1.00     
126000    43.50     0.678372       0.1              1.00 / 1.00 / 0.00 / 1.00     
127000    43.40     0.679574       0.1              1.00 / 1.00 / 0.00 / 1.00     
128000    42.10     0.678086       0.1              1.00 / 1.00 / 0.00 / 1.00     
129000    43.60     0.679603       0.1              1.00 / 1.00 / 0.00 / 1.00     
130000    43.80     0.679154       0.1              1.00 / 1.00 / 0.00 / 1.00     
131000    42.10     0.67737        0.1              1.00 / 1.00 / 0.00 / 1.00     
132000    42.80     0.678033       0.1              1.00 / 1.00 / 0.00 / 1.00     
133000    42.10     0.678083       0.1              1.00 / 1.00 / 0.00 / 1.00     
134000    43.60     0.677612       0.1              1.00 / 1.00 / 0.00 / 1.00     
135000    42.50     0.677688       0.1              1.00 / 1.00 / 0.00 / 1.00     
136000    44.40     0.680527       0.1              1.00 / 1.00 / 0.00 / 1.00     
137000    41.60     0.677445       0.1              1.00 / 1.00 / 0.00 / 1.00     
138000    42.90     0.677252       0.1              1.00 / 1.00 / 0.00 / 1.00     
139000    42.30     0.678358       0.1              1.00 / 1.00 / 0.00 / 1.00     
140000    43.30     0.678865       0.1              1.00 / 1.00 / 0.00 / 1.00     
141000    43.30     0.679743       0.1              1.00 / 1.00 / 0.00 / 1.00     
142000    41.40     0.677229       0.1              1.00 / 1.00 / 0.00 / 1.00     
143000    42.70     0.67848        0.1              1.00 / 1.00 / 0.00 / 1.00     
144000    42.00     0.678515       0.1              1.00 / 1.00 / 0.00 / 1.00     
145000    43.20     0.677915       0.1              1.00 / 1.00 / 0.00 / 1.00     
146000    43.50     0.677085       0.1              1.00 / 1.00 / 0.00 / 1.00     
147000    42.50     0.678138       0.1              1.00 / 1.00 / 0.00 / 1.00     
148000    43.70     0.678527       0.1              1.00 / 1.00 / 0.00 / 1.00     
149000    42.90     0.678716       0.1              1.00 / 1.00 / 0.00 / 1.00     
150000    42.30     0.676992       0.1              1.00 / 1.00 / 0.00 / 1.00     
151000    42.50     0.677452       0.1              1.00 / 1.00 / 0.00 / 1.00     
152000    43.10     0.68006        0.1              1.00 / 1.00 / 0.00 / 1.00     
153000    43.20     0.678685       0.1              1.00 / 1.00 / 0.00 / 1.00     
154000    41.20     0.677123       0.1              1.00 / 1.00 / 0.00 / 1.00     
155000    42.40     0.67731        0.1              1.00 / 1.00 / 0.00 / 1.00     
156000    43.20     0.676573       0.1              1.00 / 1.00 / 0.00 / 1.00     
157000    41.30     0.677365       0.1              1.00 / 1.00 / 0.00 / 1.00     
158000    43.50     0.678973       0.1              1.00 / 1.00 / 0.00 / 1.00     
159000    44.00     0.679714       0.1              1.00 / 1.00 / 0.00 / 1.00     
160000    41.00     0.676327       0.1              1.00 / 1.00 / 0.00 / 1.00     
161000    42.20     0.677179       0.1              1.00 / 1.00 / 0.00 / 1.00     
162000    40.70     0.675679       0.1              1.00 / 1.00 / 0.00 / 1.00     
163000    43.20     0.677657       0.1              1.00 / 1.00 / 0.00 / 1.00     
164000    44.10     0.678327       0.1              1.00 / 1.00 / 0.00 / 1.00     
165000    42.00     0.676957       0.1              1.00 / 1.00 / 0.00 / 1.00     
166000    41.60     0.676641       0.1              1.00 / 1.00 / 0.00 / 1.00     
167000    41.40     0.675415       0.1              1.00 / 1.00 / 0.00 / 1.00     
168000    41.10     0.676872       0.1              1.00 / 1.00 / 0.00 / 1.00     
169000    41.20     0.677693       0.1              1.00 / 1.00 / 0.00 / 1.00     
170000    42.10     0.677456       0.1              1.00 / 1.00 / 0.00 / 1.00     
171000    42.70     0.676463       0.1              1.00 / 1.00 / 0.00 / 1.00     
172000    41.20     0.675478       0.1              1.00 / 1.00 / 0.00 / 1.00     
173000    43.00     0.676549       0.1              1.00 / 1.00 / 0.00 / 1.00     
174000    41.30     0.676747       0.1              1.00 / 1.00 / 0.00 / 1.00     
175000    42.80     0.676819       0.1              1.00 / 1.00 / 0.00 / 1.00     
176000    42.30     0.677752       0.1              1.00 / 1.00 / 0.00 / 1.00     
177000    41.60     0.677267       0.1              1.00 / 1.00 / 0.00 / 1.00     
178000    41.90     0.677182       0.1              1.00 / 1.00 / 0.00 / 1.00     
179000    40.80     0.675097       0.1              1.00 / 1.00 / 0.00 / 1.00     
180000    42.60     0.677558       0.1              1.00 / 1.00 / 0.00 / 1.00     
181000    42.10     0.678524       0.1              1.00 / 1.00 / 0.00 / 1.00     
182000    41.30     0.676854       0.1              1.00 / 1.00 / 0.00 / 1.00     
183000    40.20     0.677274       0.1              1.00 / 1.00 / 0.00 / 1.00     
184000    42.00     0.677052       0.1              1.00 / 1.00 / 0.00 / 1.00     
185000    40.50     0.676835       0.1              1.00 / 1.00 / 0.00 / 1.00     
186000    43.30     0.677546       0.1              1.00 / 1.00 / 0.00 / 1.00     
187000    42.80     0.678089       0.1              1.00 / 1.00 / 0.00 / 1.00     
188000    42.50     0.678219       0.1              1.00 / 1.00 / 0.00 / 1.00     
189000    42.30     0.677636       0.1              1.00 / 1.00 / 0.00 / 1.00     
190000    41.30     0.675687       0.1              1.00 / 1.00 / 0.00 / 1.00     
191000    41.30     0.676542       0.1              1.00 / 1.00 / 0.00 / 1.00     
