steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      49.00     0.693079       2.13104e-05      2.00 / 2.00 / 0.03 / 3.00     
2000      47.50     0.692786       2.14456e-05      2.00 / 2.07 / 0.28 / 5.00     
3000      47.70     0.692347       2.0375e-05       2.00 / 2.00 / 0.00 / 2.00     
4000      44.90     0.689926       2.11415e-05      1.00 / 2.00 / 0.04 / 2.00     
5000      48.20     0.691722       2.32579e-05      1.00 / 2.01 / 0.12 / 3.00     
6000      47.20     0.691948       2.03805e-05      1.00 / 1.99 / 0.10 / 3.00     
7000      47.40     0.691208       2.071e-05        1.00 / 2.00 / 0.07 / 2.00     
8000      46.50     0.69046        2.26122e-05      2.00 / 2.00 / 0.00 / 2.00     
9000      45.00     0.689915       2.35164e-05      2.00 / 2.00 / 0.00 / 2.00     
10000     45.50     0.690187       3.17141e-05      1.00 / 2.00 / 0.09 / 3.00     
11000     46.80     0.690256       4.29419e-05      1.00 / 2.01 / 0.25 / 4.00     
12000     44.30     0.686006       3.61378e-05      1.00 / 2.25 / 0.54 / 4.00     
13000     47.40     0.690849       3.4132e-05       1.00 / 2.38 / 0.64 / 5.00     
14000     46.60     0.68627        3.49693e-05      1.00 / 2.50 / 0.86 / 6.00     
15000     45.70     0.68115        4.15996e-05      1.00 / 2.59 / 0.94 / 6.00     
16000     44.00     0.680118       4.14937e-05      1.00 / 2.71 / 1.07 / 6.00     
17000     47.50     0.682628       4.12405e-05      1.00 / 2.86 / 1.28 / 7.00     
18000     45.20     0.675886       3.6696e-05       1.00 / 3.56 / 2.13 / 10.00    
19000     44.50     0.670214       3.67198e-05      1.00 / 3.72 / 2.46 / 10.00    
20000     45.30     0.669222       3.65282e-05      1.00 / 4.03 / 2.77 / 10.00    
21000     43.20     0.663126       3.7158e-05       1.00 / 4.50 / 3.21 / 10.00    
22000     44.00     0.65843        4.22087e-05      1.00 / 4.59 / 3.40 / 10.00    
23000     44.50     0.648507       4.3764e-05       1.00 / 4.28 / 2.86 / 10.00    
24000     45.80     0.646276       4.28721e-05      1.00 / 4.55 / 3.24 / 10.00    
25000     41.30     0.621883       4.03652e-05      1.00 / 5.00 / 3.44 / 10.00    
26000     41.90     0.615568       3.88976e-05      1.00 / 4.80 / 3.15 / 10.00    
27000     41.20     0.583817       3.76223e-05      1.00 / 5.02 / 3.27 / 10.00    
28000     38.20     0.558605       4.31614e-05      1.00 / 4.91 / 3.32 / 10.00    
29000     37.60     0.542513       4.73029e-05      1.00 / 4.87 / 3.40 / 10.00    
30000     33.60     0.49001        5.08799e-05      1.00 / 4.86 / 3.37 / 10.00    
31000     30.10     0.452148       5.91946e-05      1.00 / 4.74 / 3.39 / 10.00    
32000     27.70     0.399172       6.29689e-05      1.00 / 4.78 / 3.43 / 10.00    
33000     25.20     0.375676       6.1255e-05       1.00 / 4.63 / 3.39 / 10.00    
34000     22.40     0.336356       6.33866e-05      1.00 / 4.76 / 3.41 / 10.00    
35000     22.10     0.30716        6.0955e-05       1.00 / 5.01 / 3.46 / 10.00    
36000     21.20     0.320777       6.01748e-05      1.00 / 4.79 / 3.37 / 10.00    
37000     19.30     0.289253       5.95304e-05      1.00 / 4.99 / 3.44 / 10.00    
38000     14.70     0.209982       5.50721e-05      1.00 / 5.60 / 3.22 / 10.00    
39000     8.90      0.150069       5.63845e-05      1.00 / 6.10 / 3.00 / 10.00    
40000     5.60      0.112392       5.38785e-05      1.00 / 6.42 / 2.88 / 10.00    
41000     5.70      0.121105       5.70043e-05      2.00 / 6.17 / 2.85 / 10.00    
42000     4.90      0.0860531      5.61536e-05      2.00 / 6.27 / 2.85 / 10.00    
43000     4.90      0.0812078      5.94846e-05      2.00 / 6.29 / 2.84 / 10.00    
44000     4.40      0.096287       6.05647e-05      2.00 / 6.25 / 2.78 / 10.00    
45000     4.30      0.0983701      5.69079e-05      2.00 / 6.35 / 2.78 / 10.00    
46000     3.00      0.0706813      6.17283e-05      2.00 / 6.13 / 2.75 / 10.00    
47000     2.80      0.0699323      5.51359e-05      2.00 / 6.46 / 2.76 / 10.00    
48000     3.60      0.0982919      6.3795e-05       2.00 / 6.13 / 2.77 / 10.00    
49000     2.30      0.0570111      6.10835e-05      2.00 / 6.19 / 2.77 / 10.00    
50000     3.60      0.0766631      6.39587e-05      2.00 / 6.24 / 2.77 / 10.00    
51000     2.70      0.0540805      5.90852e-05      2.00 / 6.38 / 2.71 / 10.00    
52000     3.00      0.0719861      6.41492e-05      2.00 / 6.24 / 2.72 / 10.00    
