steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      47.30     0.690089       0.0921842        1.00 / 1.08 / 0.27 / 2.00     
2000      51.40     0.69471        0.0846768        1.00 / 1.16 / 0.36 / 2.00     
3000      50.30     0.69359        0.0965378        1.00 / 1.03 / 0.18 / 2.00     
4000      49.90     0.693002       0.099901         1.00 / 1.00 / 0.03 / 2.00     
5000      47.60     0.691751       0.0940671        1.00 / 1.06 / 0.24 / 2.00     
6000      49.40     0.690921       0.098616         1.00 / 1.01 / 0.12 / 2.00     
7000      49.60     0.691452       0.0999011        1.00 / 1.00 / 0.03 / 2.00     
8000      47.60     0.692129       0.0999011        1.00 / 1.00 / 0.03 / 2.00     
9000      49.50     0.6932         0.096146         1.00 / 1.04 / 0.19 / 2.00     
10000     49.00     0.691868       0.0984189        1.00 / 1.02 / 0.13 / 2.00     
11000     46.20     0.691463       0.099901         1.00 / 1.00 / 0.03 / 2.00     
12000     47.70     0.691347       0.099901         1.00 / 1.00 / 0.03 / 2.00     
13000     46.60     0.691371       0.0999012        1.00 / 1.00 / 0.03 / 2.00     
14000     49.60     0.691692       0.098913         1.00 / 1.01 / 0.10 / 2.00     
15000     46.20     0.69159        0.0986165        1.00 / 1.01 / 0.12 / 2.00     
16000     48.50     0.692953       0.0993079        1.00 / 1.01 / 0.08 / 2.00     
17000     46.80     0.692346       0.0999013        1.00 / 1.00 / 0.03 / 2.00     
18000     45.60     0.691678       0.099901         1.00 / 1.00 / 0.03 / 2.00     
19000     46.10     0.692141       0.0998024        1.00 / 1.00 / 0.04 / 2.00     
20000     45.90     0.69086        0.1              1.00 / 1.00 / 0.00 / 1.00     
21000     45.40     0.690319       0.0995065        1.00 / 1.00 / 0.07 / 2.00     
22000     47.90     0.692239       0.0998026        1.00 / 1.00 / 0.04 / 2.00     
23000     45.30     0.689483       0.0998025        1.00 / 1.00 / 0.04 / 2.00     
24000     45.30     0.690269       0.0999011        1.00 / 1.00 / 0.03 / 2.00     
25000     46.60     0.690025       0.0997041        1.00 / 1.00 / 0.05 / 2.00     
26000     46.10     0.690812       0.1              1.00 / 1.00 / 0.00 / 1.00     
27000     46.70     0.691455       0.1              1.00 / 1.00 / 0.00 / 1.00     
28000     46.20     0.692514       0.1              1.00 / 1.00 / 0.00 / 1.00     
29000     46.30     0.691064       0.0999013        1.00 / 1.00 / 0.03 / 2.00     
30000     45.50     0.690607       0.099901         1.00 / 1.00 / 0.03 / 2.00     
31000     45.30     0.690416       0.1              1.00 / 1.00 / 0.00 / 1.00     
32000     46.60     0.690232       0.099901         1.00 / 1.00 / 0.03 / 2.00     
33000     45.70     0.690653       0.1              1.00 / 1.00 / 0.00 / 1.00     
34000     46.90     0.691013       0.1              1.00 / 1.00 / 0.00 / 1.00     
35000     45.30     0.69032        0.1              1.00 / 1.00 / 0.00 / 1.00     
36000     48.80     0.690687       0.1              1.00 / 1.00 / 0.00 / 1.00     
37000     48.50     0.691416       0.1              1.00 / 1.00 / 0.00 / 1.00     
38000     46.40     0.690892       0.1              1.00 / 1.00 / 0.00 / 1.00     
39000     47.00     0.692112       0.1              1.00 / 1.00 / 0.00 / 1.00     
40000     46.80     0.690538       0.1              1.00 / 1.00 / 0.00 / 1.00     
41000     46.30     0.689068       0.1              1.00 / 1.00 / 0.00 / 1.00     
42000     47.90     0.68953        0.1              1.00 / 1.00 / 0.00 / 1.00     
43000     46.50     0.689833       0.1              1.00 / 1.00 / 0.00 / 1.00     
44000     44.50     0.690023       0.1              1.00 / 1.00 / 0.00 / 1.00     
45000     45.80     0.689607       0.1              1.00 / 1.00 / 0.00 / 1.00     
46000     45.90     0.689599       0.1              1.00 / 1.00 / 0.00 / 1.00     
47000     47.40     0.69111        0.1              1.00 / 1.00 / 0.00 / 1.00     
48000     46.10     0.688016       0.1              1.00 / 1.00 / 0.00 / 1.00     
49000     44.30     0.687733       0.1              1.00 / 1.00 / 0.00 / 1.00     
50000     46.80     0.687473       0.1              1.00 / 1.00 / 0.00 / 1.00     
51000     46.40     0.686855       0.1              1.00 / 1.00 / 0.00 / 1.00     
52000     44.90     0.686134       0.1              1.00 / 1.00 / 0.00 / 1.00     
53000     46.70     0.686717       0.1              1.00 / 1.00 / 0.00 / 1.00     
54000     47.10     0.686104       0.1              1.00 / 1.00 / 0.00 / 1.00     
55000     45.30     0.685815       0.1              1.00 / 1.00 / 0.00 / 1.00     
56000     46.00     0.685126       0.1              1.00 / 1.00 / 0.00 / 1.00     
57000     46.10     0.684596       0.1              1.00 / 1.00 / 0.00 / 1.00     
58000     45.20     0.685059       0.1              1.00 / 1.00 / 0.00 / 1.00     
59000     44.20     0.684278       0.1              1.00 / 1.00 / 0.00 / 1.00     
60000     43.60     0.683737       0.1              1.00 / 1.00 / 0.00 / 1.00     
61000     47.00     0.68471        0.1              1.00 / 1.00 / 0.00 / 1.00     
62000     44.10     0.682647       0.1              1.00 / 1.00 / 0.00 / 1.00     
63000     45.20     0.685533       0.1              1.00 / 1.00 / 0.00 / 1.00     
64000     46.40     0.685342       0.1              1.00 / 1.00 / 0.00 / 1.00     
65000     44.90     0.682902       0.1              1.00 / 1.00 / 0.00 / 1.00     
66000     44.10     0.683363       0.1              1.00 / 1.00 / 0.00 / 1.00     
67000     45.30     0.683683       0.1              1.00 / 1.00 / 0.00 / 1.00     
68000     45.30     0.682138       0.1              1.00 / 1.00 / 0.00 / 1.00     
69000     43.70     0.68227        0.1              1.00 / 1.00 / 0.00 / 1.00     
70000     43.90     0.6844         0.1              1.00 / 1.00 / 0.00 / 1.00     
71000     46.10     0.682808       0.1              1.00 / 1.00 / 0.00 / 1.00     
72000     44.00     0.683333       0.1              1.00 / 1.00 / 0.00 / 1.00     
73000     44.60     0.68074        0.1              1.00 / 1.00 / 0.00 / 1.00     
74000     45.10     0.681375       0.1              1.00 / 1.00 / 0.00 / 1.00     
75000     45.40     0.682125       0.1              1.00 / 1.00 / 0.00 / 1.00     
76000     45.70     0.681896       0.1              1.00 / 1.00 / 0.00 / 1.00     
77000     45.50     0.68346        0.1              1.00 / 1.00 / 0.00 / 1.00     
78000     43.70     0.68391        0.1              1.00 / 1.00 / 0.00 / 1.00     
79000     46.90     0.683183       0.1              1.00 / 1.00 / 0.00 / 1.00     
80000     45.60     0.684601       0.0999014        1.00 / 1.00 / 0.03 / 2.00     
81000     44.70     0.681368       0.1              1.00 / 1.00 / 0.00 / 1.00     
82000     45.10     0.683417       0.1              1.00 / 1.00 / 0.00 / 1.00     
83000     45.20     0.682796       0.1              1.00 / 1.00 / 0.00 / 1.00     
84000     45.90     0.681924       0.1              1.00 / 1.00 / 0.00 / 1.00     
85000     46.00     0.682411       0.1              1.00 / 1.00 / 0.00 / 1.00     
86000     45.20     0.682295       0.1              1.00 / 1.00 / 0.00 / 1.00     
87000     45.60     0.684595       0.0997035        1.00 / 1.00 / 0.05 / 2.00     
88000     44.60     0.683746       0.1              1.00 / 1.00 / 0.00 / 1.00     
89000     43.20     0.682191       0.1              1.00 / 1.00 / 0.00 / 1.00     
90000     43.80     0.682787       0.099901         1.00 / 1.00 / 0.03 / 2.00     
91000     44.40     0.682524       0.0996065        1.00 / 1.00 / 0.06 / 2.00     
92000     45.00     0.682563       0.1              1.00 / 1.00 / 0.00 / 1.00     
93000     44.70     0.681488       0.1              1.00 / 1.00 / 0.00 / 1.00     
94000     45.40     0.683452       0.1              1.00 / 1.00 / 0.00 / 1.00     
95000     44.00     0.680598       0.1              1.00 / 1.00 / 0.00 / 1.00     
96000     43.50     0.682294       0.1              1.00 / 1.00 / 0.00 / 1.00     
97000     43.70     0.68187        0.1              1.00 / 1.00 / 0.00 / 1.00     
