steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      69.00     0.651274       0.0261204        1.00 / 1.14 / 0.35 / 2.00     
2000      67.30     0.637592       0.0270301        1.00 / 1.11 / 0.31 / 2.00     
3000      66.00     0.621026       0.0292252        1.00 / 1.04 / 0.19 / 2.00     
4000      64.20     0.607478       0.0286152        1.00 / 1.06 / 0.23 / 2.00     
5000      63.80     0.594945       0.028409         1.00 / 1.07 / 0.25 / 2.00     
6000      62.20     0.578432       0.0284889        1.00 / 1.06 / 0.24 / 2.00     
7000      60.80     0.567588       0.0295627        1.00 / 1.03 / 0.16 / 2.00     
8000      57.70     0.543435       0.0291003        1.00 / 1.04 / 0.20 / 2.00     
9000      56.80     0.530403       0.0299757        1.00 / 1.01 / 0.11 / 2.00     
10000     57.10     0.516885       0.0288861        1.00 / 1.05 / 0.22 / 2.00     
11000     55.30     0.506632       0.0268921        1.00 / 1.16 / 0.70 / 10.00    
12000     53.70     0.492697       0.0271225        1.00 / 1.18 / 0.85 / 10.00    
13000     52.80     0.478871       0.0272377        1.00 / 1.15 / 0.59 / 10.00    
14000     51.80     0.467355       0.0276584        1.00 / 1.14 / 0.61 / 10.00    
15000     50.60     0.45856        0.0279304        1.00 / 1.12 / 0.54 / 9.00     
16000     50.60     0.46577        0.0279712        1.00 / 1.15 / 0.77 / 10.00    
17000     49.30     0.440594       0.0268699        1.00 / 1.19 / 0.65 / 10.00    
18000     48.60     0.433472       0.0278319        1.00 / 1.18 / 0.72 / 7.00     
19000     46.80     0.427897       0.0276608        1.00 / 1.16 / 0.58 / 6.00     
20000     44.20     0.413323       0.0281784        1.00 / 1.13 / 0.50 / 6.00     
21000     45.30     0.40979        0.0279952        1.00 / 1.15 / 0.57 / 7.00     
22000     44.60     0.402818       0.0280484        1.00 / 1.15 / 0.60 / 8.00     
23000     43.70     0.398591       0.0281111        1.00 / 1.15 / 0.59 / 8.00     
24000     44.60     0.392462       0.028172         1.00 / 1.12 / 0.46 / 6.00     
25000     41.20     0.382748       0.0283556        1.00 / 1.12 / 0.45 / 6.00     
26000     40.90     0.375297       0.0284434        1.00 / 1.10 / 0.38 / 4.00     
27000     40.30     0.370791       0.0283307        1.00 / 1.11 / 0.41 / 4.00     
28000     39.80     0.362518       0.0282077        1.00 / 1.12 / 0.43 / 5.00     
29000     39.70     0.359588       0.0284004        1.00 / 1.11 / 0.39 / 5.00     
30000     38.40     0.354324       0.0284384        1.00 / 1.10 / 0.38 / 4.00     
31000     38.50     0.356423       0.028322         1.00 / 1.12 / 0.42 / 5.00     
32000     38.90     0.351431       0.028293         1.00 / 1.12 / 0.42 / 5.00     
33000     37.50     0.347689       0.0288344        1.00 / 1.09 / 0.35 / 4.00     
34000     38.20     0.346247       0.0285082        1.00 / 1.11 / 0.44 / 6.00     
35000     38.20     0.343305       0.0286657        1.00 / 1.09 / 0.37 / 4.00     
36000     36.20     0.336734       0.028731         1.00 / 1.09 / 0.34 / 4.00     
37000     34.60     0.329922       0.0286902        1.00 / 1.09 / 0.35 / 4.00     
38000     36.80     0.324583       0.02865          1.00 / 1.10 / 0.37 / 4.00     
39000     37.00     0.325838       0.0287789        1.00 / 1.09 / 0.35 / 4.00     
40000     36.10     0.323774       0.0289077        1.00 / 1.08 / 0.31 / 4.00     
41000     36.70     0.32205        0.0286889        1.00 / 1.09 / 0.36 / 4.00     
42000     34.90     0.316715       0.0288643        1.00 / 1.08 / 0.30 / 4.00     
43000     33.90     0.314949       0.0288101        1.00 / 1.09 / 0.35 / 4.00     
44000     35.20     0.309789       0.0289162        1.00 / 1.08 / 0.31 / 4.00     
45000     34.10     0.310741       0.0288035        1.00 / 1.09 / 0.33 / 5.00     
46000     33.30     0.306206       0.0287726        1.00 / 1.08 / 0.32 / 4.00     
47000     32.20     0.300763       0.0287533        1.00 / 1.09 / 0.35 / 5.00     
48000     32.80     0.303576       0.0288372        1.00 / 1.07 / 0.29 / 4.00     
49000     34.30     0.305313       0.0289404        1.00 / 1.06 / 0.26 / 3.00     
50000     33.80     0.296392       0.0288728        1.00 / 1.07 / 0.27 / 3.00     
51000     33.20     0.298537       0.0287163        1.00 / 1.09 / 0.37 / 8.00     
52000     34.60     0.302376       0.0290005        1.00 / 1.07 / 0.30 / 6.00     
53000     32.80     0.292746       0.0288489        1.00 / 1.08 / 0.32 / 7.00     
54000     32.00     0.292097       0.0287823        1.00 / 1.08 / 0.32 / 5.00     
55000     32.40     0.282594       0.0287941        1.00 / 1.07 / 0.29 / 5.00     
56000     31.40     0.282897       0.0287432        1.00 / 1.09 / 0.34 / 6.00     
57000     30.80     0.28235        0.0288043        1.00 / 1.08 / 0.32 / 6.00     
58000     31.40     0.277268       0.0289681        1.00 / 1.06 / 0.28 / 5.00     
59000     31.60     0.275097       0.0288414        1.00 / 1.08 / 0.35 / 6.00     
60000     29.80     0.274263       0.0288667        1.00 / 1.08 / 0.40 / 10.00    
61000     30.10     0.275454       0.0288023        1.00 / 1.08 / 0.37 / 10.00    
62000     31.00     0.270782       0.0286799        1.00 / 1.09 / 0.37 / 8.00     
63000     28.90     0.273029       0.0287606        1.00 / 1.08 / 0.34 / 6.00     
64000     30.30     0.268418       0.0288125        1.00 / 1.07 / 0.32 / 6.00     
65000     28.70     0.267077       0.0287736        1.00 / 1.09 / 0.37 / 7.00     
66000     28.90     0.270904       0.028607         1.00 / 1.10 / 0.38 / 6.00     
67000     28.70     0.265316       0.0286309        1.00 / 1.09 / 0.37 / 6.00     
68000     29.60     0.264079       0.028958         1.00 / 1.06 / 0.29 / 5.00     
69000     30.20     0.269705       0.0286116        1.00 / 1.09 / 0.41 / 9.00     
70000     30.50     0.266112       0.0285836        1.00 / 1.09 / 0.42 / 10.00    
71000     29.60     0.265695       0.0286286        1.00 / 1.09 / 0.35 / 6.00     
72000     29.50     0.263873       0.0288081        1.00 / 1.08 / 0.34 / 6.00     
73000     29.50     0.260758       0.0286777        1.00 / 1.09 / 0.36 / 6.00     
74000     29.30     0.256286       0.0287942        1.00 / 1.08 / 0.37 / 7.00     
75000     28.80     0.25963        0.0285319        1.00 / 1.09 / 0.36 / 6.00     
76000     29.10     0.259237       0.028633         1.00 / 1.08 / 0.33 / 5.00     
77000     28.70     0.258849       0.02865          1.00 / 1.09 / 0.36 / 7.00     
78000     28.10     0.256551       0.0289465        1.00 / 1.07 / 0.35 / 9.00     
79000     28.10     0.251619       0.0289184        1.00 / 1.07 / 0.33 / 8.00     
80000     28.50     0.252228       0.0287177        1.00 / 1.08 / 0.34 / 6.00     
81000     28.10     0.248003       0.0287178        1.00 / 1.08 / 0.34 / 7.00     
82000     28.10     0.247996       0.0287924        1.00 / 1.08 / 0.33 / 8.00     
83000     27.00     0.249821       0.0286244        1.00 / 1.08 / 0.33 / 6.00     
84000     26.80     0.242735       0.028931         1.00 / 1.07 / 0.31 / 5.00     
85000     28.30     0.243267       0.0287609        1.00 / 1.08 / 0.33 / 5.00     
86000     27.70     0.242206       0.0287275        1.00 / 1.08 / 0.31 / 5.00     
87000     27.70     0.24639        0.0285861        1.00 / 1.09 / 0.36 / 5.00     
88000     26.80     0.242313       0.0285536        1.00 / 1.09 / 0.33 / 5.00     
89000     26.50     0.247293       0.028819         1.00 / 1.07 / 0.33 / 6.00     
90000     28.20     0.244619       0.0286736        1.00 / 1.08 / 0.33 / 5.00     
91000     27.20     0.246871       0.0286229        1.00 / 1.09 / 0.35 / 5.00     
92000     27.30     0.240792       0.0286207        1.00 / 1.09 / 0.35 / 5.00     
93000     26.40     0.239785       0.0283795        1.00 / 1.10 / 0.37 / 5.00     
94000     27.50     0.241712       0.0286054        1.00 / 1.09 / 0.35 / 5.00     
95000     26.80     0.239543       0.0284535        1.00 / 1.10 / 0.37 / 5.00     
