steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      46.80     0.691058       0.0075199        1.00 / 1.25 / 0.43 / 2.00     
2000      48.00     0.691533       0.00878401       1.00 / 1.12 / 0.33 / 2.00     
3000      49.00     0.69221        0.00832005       1.00 / 1.17 / 0.38 / 2.00     
4000      50.10     0.694799       0.00891481       1.00 / 1.11 / 0.31 / 2.00     
5000      48.40     0.691748       0.00896267       1.00 / 1.10 / 0.31 / 2.00     
6000      48.50     0.690274       0.0091534        1.00 / 1.09 / 0.28 / 2.00     
7000      45.70     0.692525       0.00841988       1.00 / 1.16 / 0.37 / 2.00     
8000      45.10     0.69076        0.00913173       1.00 / 1.09 / 0.31 / 4.00     
9000      49.10     0.691842       0.00953645       1.00 / 1.05 / 0.21 / 2.00     
10000     46.00     0.691153       0.0092399        1.00 / 1.08 / 0.29 / 4.00     
11000     47.70     0.689675       0.00958814       1.00 / 1.04 / 0.21 / 3.00     
12000     46.90     0.692536       0.00865139       1.00 / 1.18 / 0.50 / 5.00     
13000     45.30     0.689898       0.00974576       1.00 / 1.03 / 0.19 / 3.00     
14000     44.60     0.690906       0.00981244       1.00 / 1.02 / 0.14 / 2.00     
15000     45.50     0.690527       0.00894606       1.00 / 1.11 / 0.31 / 2.00     
16000     45.50     0.691609       0.0092808        1.00 / 1.08 / 0.30 / 3.00     
17000     48.10     0.693419       0.00978287       1.00 / 1.02 / 0.17 / 3.00     
18000     45.80     0.690377       0.00957833       1.00 / 1.06 / 0.31 / 3.00     
19000     48.00     0.693463       0.00850439       1.00 / 1.21 / 0.54 / 3.00     
20000     46.70     0.692872       0.00882723       1.00 / 1.19 / 0.54 / 3.00     
21000     46.00     0.690655       0.00963836       1.00 / 1.04 / 0.24 / 3.00     
22000     45.40     0.690358       0.00925249       1.00 / 1.11 / 0.39 / 3.00     
23000     45.80     0.69021        0.00863259       1.00 / 1.18 / 0.48 / 3.00     
24000     46.10     0.691668       0.00788745       1.00 / 1.25 / 0.49 / 5.00     
25000     46.50     0.691453       0.00766073       1.00 / 1.25 / 0.45 / 3.00     
26000     45.40     0.690271       0.00688986       1.00 / 1.33 / 0.49 / 4.00     
27000     45.90     0.69084        0.00776209       1.00 / 1.23 / 0.42 / 2.00     
28000     47.20     0.691399       0.00818102       1.00 / 1.19 / 0.39 / 2.00     
29000     46.80     0.692411       0.0079413        1.00 / 1.21 / 0.41 / 2.00     
30000     46.80     0.692327       0.00837934       1.00 / 1.17 / 0.37 / 2.00     
31000     46.40     0.690729       0.00759747       1.00 / 1.25 / 0.43 / 2.00     
32000     46.40     0.689627       0.008378         1.00 / 1.17 / 0.38 / 3.00     
33000     46.00     0.690055       0.00688883       1.00 / 1.32 / 0.47 / 2.00     
34000     47.50     0.69101        0.00650703       1.00 / 1.36 / 0.48 / 3.00     
35000     45.10     0.688534       0.00641003       1.00 / 1.40 / 0.53 / 3.00     
36000     45.70     0.689819       0.00597623       1.00 / 1.43 / 0.49 / 2.00     
37000     45.00     0.688649       0.0063509        1.00 / 1.39 / 0.49 / 2.00     
38000     45.50     0.68841        0.00588735       1.00 / 1.44 / 0.50 / 2.00     
39000     47.40     0.687835       0.00644207       1.00 / 1.38 / 0.50 / 3.00     
40000     48.60     0.690182       0.00656431       1.00 / 1.36 / 0.48 / 3.00     
41000     46.20     0.687748       0.00639155       1.00 / 1.38 / 0.49 / 2.00     
42000     44.80     0.688017       0.00605925       1.00 / 1.42 / 0.49 / 2.00     
43000     49.40     0.690666       0.0062828        1.00 / 1.40 / 0.49 / 2.00     
44000     49.00     0.691142       0.00625403       1.00 / 1.40 / 0.49 / 3.00     
45000     46.10     0.688327       0.00598408       1.00 / 1.43 / 0.50 / 3.00     
