steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      69.40     0.650635       0.000180757      1.00 / 1.98 / 0.13 / 2.00     
2000      67.60     0.636339       0.000764356      1.00 / 1.77 / 0.42 / 2.00     
3000      65.50     0.619153       0.00188047       1.00 / 1.39 / 0.49 / 2.00     
4000      64.20     0.604376       0.00173261       1.00 / 1.44 / 0.50 / 2.00     
5000      63.70     0.590561       0.00127513       1.00 / 1.60 / 0.49 / 2.00     
6000      61.10     0.555441       0.000702387      1.00 / 2.94 / 2.41 / 10.00    
7000      58.10     0.515941       0.000953054      1.00 / 3.88 / 3.04 / 10.00    
8000      51.70     0.475912       0.00133467       1.00 / 5.19 / 3.39 / 10.00    
9000      48.20     0.43487        0.00150884       2.00 / 5.94 / 3.42 / 10.00    
10000     44.30     0.40086        0.00154379       2.00 / 6.86 / 3.09 / 10.00    
11000     42.20     0.381966       0.0016725        2.00 / 7.42 / 2.97 / 10.00    
12000     39.60     0.359582       0.00184728       2.00 / 8.19 / 2.62 / 10.00    
13000     38.70     0.350409       0.00185543       2.00 / 8.21 / 2.58 / 10.00    
14000     36.40     0.340044       0.0019856        2.00 / 8.75 / 2.19 / 10.00    
15000     35.30     0.319317       0.00195851       2.00 / 8.62 / 2.29 / 10.00    
16000     34.50     0.317434       0.00214325       2.00 / 9.02 / 1.94 / 10.00    
17000     32.70     0.296009       0.00227496       2.00 / 9.25 / 1.74 / 10.00    
18000     32.70     0.295          0.00224984       2.00 / 9.16 / 1.83 / 10.00    
19000     29.30     0.27582        0.00234581       2.00 / 9.24 / 1.75 / 10.00    
20000     31.10     0.266233       0.00230168       2.00 / 9.23 / 1.75 / 10.00    
21000     29.10     0.268127       0.00241924       2.00 / 9.41 / 1.54 / 10.00    
22000     29.40     0.264827       0.00249868       2.00 / 9.50 / 1.44 / 10.00    
23000     26.20     0.249923       0.00256103       2.00 / 9.60 / 1.28 / 10.00    
24000     26.90     0.239285       0.00256209       2.00 / 9.57 / 1.31 / 10.00    
25000     24.30     0.231899       0.0026478        2.00 / 9.66 / 1.19 / 10.00    
26000     23.30     0.214789       0.00269837       2.00 / 9.69 / 1.15 / 10.00    
27000     23.40     0.210555       0.002597         2.00 / 9.62 / 1.24 / 10.00    
28000     22.00     0.198029       0.00265213       3.00 / 9.68 / 1.13 / 10.00    
