steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      47.50     0.691718       6.00186e-05      2.00 / 2.00 / 0.00 / 2.00     
2000      46.80     0.691524       6.02184e-05      2.00 / 2.00 / 0.00 / 2.00     
3000      48.20     0.692231       9.14578e-05      1.00 / 2.00 / 0.03 / 2.00     
4000      47.10     0.691734       7.82912e-05      1.00 / 1.97 / 0.16 / 2.00     
5000      47.10     0.692723       0.000142194      1.00 / 2.14 / 0.47 / 3.00     
6000      49.60     0.692923       8.02313e-05      1.00 / 1.98 / 0.22 / 3.00     
7000      46.70     0.692372       0.000120767      1.00 / 1.94 / 0.23 / 2.00     
8000      46.30     0.691889       0.000140759      1.00 / 1.94 / 0.28 / 3.00     
9000      46.40     0.691961       9.08251e-05      1.00 / 1.97 / 0.18 / 2.00     
10000     47.40     0.691273       0.000149535      1.00 / 1.93 / 0.28 / 3.00     
11000     46.70     0.690531       0.000122706      1.00 / 1.95 / 0.22 / 2.00     
12000     47.40     0.690224       0.000153417      1.00 / 1.91 / 0.30 / 3.00     
13000     44.40     0.691183       0.000190391      1.00 / 1.89 / 0.31 / 2.00     
14000     49.50     0.693178       0.000134954      1.00 / 1.93 / 0.26 / 3.00     
15000     49.20     0.694017       0.00017561       1.00 / 1.87 / 0.34 / 2.00     
16000     51.00     0.693778       0.000138524      1.00 / 1.94 / 0.24 / 2.00     
17000     48.50     0.692213       0.000111042      1.00 / 1.96 / 0.21 / 3.00     
18000     45.80     0.690143       8.44058e-05      1.00 / 2.18 / 0.42 / 3.00     
19000     45.30     0.690208       8.84761e-05      2.00 / 2.19 / 0.39 / 3.00     
20000     45.70     0.688475       0.00023235       2.00 / 2.50 / 0.50 / 3.00     
21000     46.00     0.690627       0.000402333      2.00 / 2.50 / 0.50 / 4.00     
22000     48.40     0.680779       0.000494387      2.00 / 2.53 / 0.50 / 4.00     
23000     43.30     0.664065       0.000579559      2.00 / 2.52 / 0.50 / 3.00     
24000     42.40     0.652886       0.000555012      2.00 / 2.56 / 0.50 / 4.00     
25000     45.40     0.65532        0.000568235      2.00 / 2.55 / 0.50 / 4.00     
26000     43.90     0.66226        0.000581976      2.00 / 2.55 / 0.50 / 4.00     
27000     43.10     0.647173       0.000551922      2.00 / 2.58 / 0.50 / 4.00     
28000     43.10     0.6356         0.000536387      2.00 / 2.62 / 0.49 / 4.00     
29000     41.30     0.639473       0.000542916      2.00 / 2.62 / 0.50 / 4.00     
30000     40.80     0.62796        0.000507734      2.00 / 2.60 / 0.51 / 4.00     
31000     43.60     0.623619       0.000474522      2.00 / 2.65 / 0.51 / 4.00     
32000     40.20     0.612146       0.000443507      1.00 / 2.66 / 0.53 / 4.00     
33000     42.40     0.608732       0.000449058      1.00 / 2.65 / 0.53 / 4.00     
34000     40.50     0.602589       0.000408757      1.00 / 2.68 / 0.53 / 4.00     
35000     40.20     0.592901       0.000387873      1.00 / 2.68 / 0.53 / 4.00     
36000     40.40     0.593475       0.000422599      1.00 / 2.72 / 0.57 / 4.00     
37000     40.90     0.584478       0.000377318      1.00 / 2.69 / 0.55 / 4.00     
38000     39.50     0.57309        0.000401198      1.00 / 2.71 / 0.57 / 4.00     
39000     36.70     0.561997       0.000394571      1.00 / 2.73 / 0.58 / 4.00     
40000     36.30     0.549058       0.000427426      1.00 / 2.71 / 0.59 / 4.00     
41000     36.10     0.536167       0.000409119      1.00 / 2.72 / 0.63 / 4.00     
42000     34.30     0.506687       0.000463909      1.00 / 2.67 / 0.69 / 4.00     
43000     31.40     0.479114       0.00052374       1.00 / 2.64 / 0.73 / 4.00     
44000     26.50     0.440562       0.000588126      1.00 / 2.64 / 0.77 / 4.00     
45000     23.80     0.376677       0.00069016       1.00 / 2.60 / 0.83 / 5.00     
46000     20.20     0.329415       0.000728051      1.00 / 2.61 / 0.86 / 5.00     
47000     17.70     0.286931       0.000741916      1.00 / 2.64 / 0.87 / 4.00     
48000     18.20     0.264493       0.000752244      1.00 / 2.66 / 0.89 / 6.00     
49000     14.60     0.245881       0.000759452      1.00 / 2.66 / 0.93 / 6.00     
50000     13.10     0.227861       0.000766682      1.00 / 2.66 / 0.93 / 6.00     
51000     13.20     0.223075       0.000771432      1.00 / 2.66 / 0.94 / 6.00     
52000     12.90     0.211653       0.00076638       1.00 / 2.69 / 0.95 / 6.00     
53000     13.80     0.205925       0.00076487       1.00 / 2.68 / 0.97 / 6.00     
54000     13.10     0.203778       0.000758525      1.00 / 2.70 / 0.96 / 6.00     
55000     13.50     0.197359       0.000788375      1.00 / 2.68 / 0.94 / 6.00     
56000     14.30     0.199509       0.000774936      1.00 / 2.71 / 0.94 / 6.00     
57000     11.80     0.185311       0.000772318      1.00 / 2.72 / 0.93 / 6.00     
58000     11.80     0.189669       0.000824957      1.00 / 2.67 / 0.93 / 6.00     
59000     11.20     0.175824       0.000807086      1.00 / 2.70 / 0.91 / 6.00     
60000     10.50     0.168466       0.000799415      1.00 / 2.71 / 0.90 / 6.00     
61000     8.50      0.149716       0.000824263      1.00 / 2.70 / 0.87 / 6.00     
62000     8.70      0.152651       0.000820327      1.00 / 2.72 / 0.85 / 6.00     
63000     8.10      0.132967       0.000791623      1.00 / 2.78 / 0.82 / 6.00     
64000     5.50      0.114426       0.000815717      1.00 / 2.81 / 0.83 / 6.00     
65000     4.00      0.0957066      0.000819463      1.00 / 2.81 / 0.79 / 6.00     
66000     3.70      0.0847785      0.00082255       1.00 / 2.81 / 0.77 / 6.00     
67000     4.00      0.0838948      0.000834146      1.00 / 2.79 / 0.76 / 6.00     
68000     3.40      0.0716428      0.000858554      1.00 / 2.78 / 0.75 / 6.00     
69000     2.90      0.0650474      0.00085237       1.00 / 2.79 / 0.74 / 6.00     
70000     3.30      0.0696477      0.000828459      1.00 / 2.82 / 0.75 / 6.00     
71000     3.60      0.0688604      0.000839991      1.00 / 2.80 / 0.74 / 6.00     
72000     3.50      0.0685226      0.00085178       1.00 / 2.80 / 0.77 / 6.00     
73000     3.50      0.0622594      0.000873765      1.00 / 2.77 / 0.76 / 5.00     
74000     2.70      0.0568546      0.000870331      1.00 / 2.77 / 0.74 / 6.00     
75000     2.90      0.0557307      0.000882003      1.00 / 2.77 / 0.75 / 6.00     
76000     3.30      0.0580351      0.000873181      1.00 / 2.78 / 0.76 / 6.00     
