steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
112000    0.20      0.00954769     0.00259866       4.00 / 8.98 / 1.79 / 10.00    
113000    0.10      0.00596998     0.00261443       4.00 / 8.85 / 1.94 / 10.00    
114000    0.30      0.00837477     0.00261243       4.00 / 9.27 / 1.52 / 10.00    
115000    0.20      0.023417       0.00260667       4.00 / 9.07 / 1.70 / 10.00    
116000    0.10      0.00642894     0.00255783       4.00 / 9.01 / 1.76 / 10.00    
117000    0.20      0.00663492     0.00260497       4.00 / 8.90 / 1.83 / 10.00    
118000    0.10      0.00631093     0.0026103        3.00 / 8.78 / 2.03 / 10.00    
119000    0.10      0.00647381     0.00263946       3.00 / 8.71 / 2.13 / 10.00    
120000    0.00      0.000443014    0.0026154        4.00 / 8.85 / 1.93 / 10.00    
121000    0.00      0.000623906    0.0026353        4.00 / 8.78 / 2.00 / 10.00    
122000    0.10      0.00318704     0.00261241       3.00 / 8.67 / 2.18 / 10.00    
123000    0.40      0.0080489      0.0026206        3.00 / 8.69 / 2.18 / 10.00    
124000    0.00      0.000344177    0.0025789        4.00 / 8.83 / 1.97 / 10.00    
125000    0.00      0.000204717    0.00261035       3.00 / 8.69 / 2.16 / 10.00    
126000    0.10      0.00123714     0.00257724       4.00 / 9.07 / 1.70 / 10.00    
127000    0.00      0.000126838    0.00260611       4.00 / 8.78 / 1.97 / 10.00    
128000    0.00      0.000283601    0.00266199       4.00 / 8.72 / 2.09 / 10.00    
129000    0.00      0.000376462    0.00261726       3.00 / 8.67 / 2.14 / 10.00    
130000    0.40      0.00949045     0.00259575       3.00 / 8.69 / 2.17 / 10.00    
131000    0.10      0.00246894     0.00257171       3.00 / 8.96 / 1.88 / 10.00    
132000    0.10      0.00179102     0.00258067       3.00 / 8.84 / 2.00 / 10.00    
133000    0.10      0.00225341     0.00260966       3.00 / 8.78 / 2.10 / 10.00    
134000    0.10      0.00100437     0.00259424       3.00 / 8.76 / 2.11 / 10.00    
135000    0.10      0.00193508     0.00259488       3.00 / 8.75 / 2.12 / 10.00    
136000    0.10      0.00215816     0.0026243        3.00 / 8.70 / 2.18 / 10.00    
137000    0.00      0.000223717    0.00259853       3.00 / 8.68 / 2.18 / 10.00    
138000    0.00      0.000258609    0.00259529       3.00 / 8.62 / 2.24 / 10.00    
139000    0.00      0.00015263     0.00252225       3.00 / 8.78 / 2.07 / 10.00    
140000    0.00      0.000337196    0.00253115       3.00 / 8.86 / 1.97 / 10.00    
141000    0.20      0.0161262      0.00255183       3.00 / 8.76 / 2.11 / 10.00    
142000    0.10      0.000402949    0.00258337       3.00 / 8.73 / 2.11 / 10.00    
143000    0.00      0.000136257    0.00255275       3.00 / 8.94 / 1.91 / 10.00    
144000    0.10      0.000467374    0.00255883       3.00 / 8.74 / 2.09 / 10.00    
145000    0.10      0.000767478    0.00258211       3.00 / 8.67 / 2.15 / 10.00    
146000    0.10      0.00283685     0.00256894       3.00 / 8.69 / 2.14 / 10.00    
147000    0.00      0.000187454    0.00261508       3.00 / 8.59 / 2.27 / 10.00    
148000    0.10      0.000656929    0.00257466       3.00 / 8.65 / 2.18 / 10.00    
149000    0.00      0.000291967    0.00260102       3.00 / 8.59 / 2.24 / 10.00    
150000    0.10      0.00123681     0.00256396       3.00 / 8.73 / 2.01 / 10.00    
151000    0.10      0.00117609     0.00253335       3.00 / 8.75 / 2.05 / 10.00    
152000    0.00      0.000148417    0.00254306       3.00 / 8.71 / 2.06 / 10.00    
153000    0.00      0.000424741    0.00253725       3.00 / 8.73 / 2.05 / 10.00    
154000    0.00      0.0001726      0.00255748       3.00 / 8.72 / 2.04 / 10.00    
155000    0.00      0.000280382    0.00256152       3.00 / 8.68 / 2.14 / 10.00    
156000    0.00      0.000383755    0.00257251       3.00 / 8.62 / 2.24 / 10.00    
157000    0.00      0.000401761    0.0024967        4.00 / 8.82 / 1.94 / 10.00    
158000    0.00      0.000166321    0.00261716       3.00 / 8.50 / 2.34 / 10.00    
159000    0.10      0.00554347     0.00261132       3.00 / 8.51 / 2.35 / 10.00    
160000    0.10      0.00121303     0.00253058       3.00 / 8.63 / 2.17 / 10.00    
161000    0.10      0.00159929     0.00260192       3.00 / 8.63 / 2.21 / 10.00    
162000    0.10      0.0012768      0.00257596       3.00 / 8.67 / 2.11 / 10.00    
163000    0.00      0.000489556    0.00256608       3.00 / 8.66 / 2.16 / 10.00    
164000    0.10      0.000603502    0.00258501       3.00 / 8.68 / 2.14 / 10.00    
165000    0.20      0.00115692     0.00253377       2.00 / 8.72 / 1.99 / 10.00    
166000    0.00      0.000544175    0.0025826        3.00 / 8.69 / 2.11 / 10.00    
167000    0.10      0.00242837     0.00256752       3.00 / 8.69 / 2.09 / 10.00    
168000    0.10      0.000515135    0.00259066       3.00 / 8.63 / 2.16 / 10.00    
169000    0.10      0.00166036     0.00252299       3.00 / 8.71 / 2.04 / 10.00    
170000    0.00      0.000324893    0.00257143       3.00 / 8.59 / 2.20 / 10.00    
171000    0.10      0.000641875    0.00255228       3.00 / 8.59 / 2.19 / 10.00    
172000    0.10      0.000813874    0.00265256       3.00 / 8.47 / 2.35 / 10.00    
173000    0.00      0.000122479    0.00264313       3.00 / 8.50 / 2.31 / 10.00    
174000    0.10      0.00563952     0.00249966       3.00 / 8.87 / 1.92 / 10.00    
175000    0.10      0.00174415     0.00253237       3.00 / 8.63 / 2.17 / 10.00    
176000    0.10      0.00124376     0.00260271       3.00 / 8.52 / 2.31 / 10.00    
177000    0.20      0.0081191      0.00261701       3.00 / 8.49 / 2.35 / 10.00    
178000    0.10      0.000501731    0.00256535       3.00 / 8.57 / 2.28 / 10.00    
179000    0.20      0.00127059     0.00257954       3.00 / 8.55 / 2.26 / 10.00    
180000    0.30      0.00247955     0.00254759       3.00 / 8.73 / 2.15 / 10.00    
181000    0.10      0.00134094     0.0025784        3.00 / 8.54 / 2.29 / 10.00    
