steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
156000    14.40     0.110987       1.2088           1.00 / 1.00 / 0.00 / 1.00     
157000    15.80     0.116908       1.2088           1.00 / 1.00 / 0.00 / 1.00     
158000    16.40     0.104535       1.2088           1.00 / 1.00 / 0.00 / 1.00     
159000    16.60     0.114405       1.2088           1.00 / 1.00 / 0.00 / 1.00     
160000    15.80     0.109555       1.2088           1.00 / 1.00 / 0.00 / 1.00     
161000    14.70     0.104934       1.2088           1.00 / 1.00 / 0.00 / 1.00     
162000    17.10     0.117479       1.2088           1.00 / 1.00 / 0.00 / 1.00     
163000    15.80     0.110609       1.2088           1.00 / 1.00 / 0.00 / 1.00     
164000    15.90     0.108862       1.2088           1.00 / 1.00 / 0.00 / 1.00     
165000    14.30     0.101307       1.2088           1.00 / 1.00 / 0.00 / 1.00     
166000    15.20     0.105191       1.2088           1.00 / 1.00 / 0.00 / 1.00     
167000    14.90     0.105671       1.2088           1.00 / 1.00 / 0.00 / 1.00     
168000    14.80     0.105945       1.2088           1.00 / 1.00 / 0.00 / 1.00     
169000    16.20     0.123161       1.2088           1.00 / 1.00 / 0.00 / 1.00     
170000    16.10     0.112566       1.2088           1.00 / 1.00 / 0.00 / 1.00     
171000    14.80     0.114044       1.2088           1.00 / 1.00 / 0.00 / 1.00     
172000    14.30     0.104681       1.2088           1.00 / 1.00 / 0.00 / 1.00     
173000    17.00     0.121707       1.2088           1.00 / 1.00 / 0.00 / 1.00     
174000    14.50     0.109471       1.2088           1.00 / 1.00 / 0.00 / 1.00     
175000    13.70     0.0951305      1.2088           1.00 / 1.00 / 0.00 / 1.00     
176000    16.30     0.104946       1.2088           1.00 / 1.00 / 0.00 / 1.00     
177000    15.70     0.107605       1.2088           1.00 / 1.00 / 0.00 / 1.00     
178000    15.30     0.106857       1.2088           1.00 / 1.00 / 0.00 / 1.00     
179000    16.50     0.125295       1.2088           1.00 / 1.00 / 0.00 / 1.00     
180000    14.30     0.100279       1.2088           1.00 / 1.00 / 0.00 / 1.00     
181000    14.90     0.102313       1.2088           1.00 / 1.00 / 0.00 / 1.00     
182000    14.60     0.103954       1.2088           1.00 / 1.00 / 0.00 / 1.00     
183000    13.50     0.0974672      1.2088           1.00 / 1.00 / 0.00 / 1.00     
184000    16.10     0.106052       1.2088           1.00 / 1.00 / 0.00 / 1.00     
185000    14.00     0.0967534      1.2088           1.00 / 1.00 / 0.00 / 1.00     
186000    14.80     0.106765       1.2088           1.00 / 1.00 / 0.00 / 1.00     
187000    13.70     0.110724       1.2088           1.00 / 1.00 / 0.00 / 1.00     
188000    15.60     0.106056       1.2088           1.00 / 1.00 / 0.00 / 1.00     
189000    16.20     0.118034       1.2088           1.00 / 1.00 / 0.00 / 1.00     
190000    15.10     0.1102         1.2088           1.00 / 1.00 / 0.00 / 1.00     
191000    17.10     0.120192       1.2088           1.00 / 1.00 / 0.00 / 1.00     
192000    13.70     0.0993267      1.2088           1.00 / 1.00 / 0.00 / 1.00     
193000    14.80     0.111031       1.2088           1.00 / 1.00 / 0.00 / 1.00     
194000    14.40     0.104551       1.2088           1.00 / 1.00 / 0.00 / 1.00     
195000    16.30     0.110958       1.2088           1.00 / 1.00 / 0.00 / 1.00     
196000    17.80     0.12315        1.2088           1.00 / 1.00 / 0.00 / 1.00     
197000    14.30     0.103155       1.2088           1.00 / 1.00 / 0.00 / 1.00     
198000    16.20     0.105916       1.2088           1.00 / 1.00 / 0.00 / 1.00     
199000    14.70     0.101351       1.2088           1.00 / 1.00 / 0.00 / 1.00     
200000    16.30     0.122634       1.2088           1.00 / 1.00 / 0.00 / 1.00     
201000    14.90     0.101909       1.2088           1.00 / 1.00 / 0.00 / 1.00     
202000    14.40     0.114853       1.2088           1.00 / 1.00 / 0.00 / 1.00     
203000    15.90     0.105394       1.2088           1.00 / 1.00 / 0.00 / 1.00     
204000    14.90     0.104125       1.2088           1.00 / 1.00 / 0.00 / 1.00     
205000    13.20     0.0864723      1.2088           1.00 / 1.00 / 0.00 / 1.00     
206000    13.30     0.10085        1.2088           1.00 / 1.00 / 0.00 / 1.00     
207000    14.10     0.102755       1.2088           1.00 / 1.00 / 0.00 / 1.00     
208000    14.90     0.103928       1.2088           1.00 / 1.00 / 0.00 / 1.00     
209000    13.80     0.0978441      1.2088           1.00 / 1.00 / 0.00 / 1.00     
210000    13.40     0.101286       1.2088           1.00 / 1.00 / 0.00 / 1.00     
211000    14.70     0.101713       1.2088           1.00 / 1.00 / 0.00 / 1.00     
212000    14.50     0.108692       1.2088           1.00 / 1.00 / 0.00 / 1.00     
213000    15.20     0.112976       1.2088           1.00 / 1.00 / 0.00 / 1.00     
214000    14.80     0.107377       1.2088           1.00 / 1.00 / 0.00 / 1.00     
215000    12.50     0.0941292      1.2088           1.00 / 1.00 / 0.00 / 1.00     
216000    13.20     0.0958218      1.2088           1.00 / 1.00 / 0.00 / 1.00     
217000    13.60     0.0907543      1.2088           1.00 / 1.00 / 0.00 / 1.00     
218000    12.30     0.0883093      1.2088           1.00 / 1.00 / 0.00 / 1.00     
219000    13.80     0.101444       1.2088           1.00 / 1.00 / 0.00 / 1.00     
220000    14.60     0.106622       1.2088           1.00 / 1.00 / 0.00 / 1.00     
221000    13.70     0.099666       1.2088           1.00 / 1.00 / 0.00 / 1.00     
222000    14.40     0.0979094      1.2088           1.00 / 1.00 / 0.00 / 1.00     
223000    13.80     0.0986041      1.2088           1.00 / 1.00 / 0.00 / 1.00     
224000    15.10     0.108096       1.2088           1.00 / 1.00 / 0.00 / 1.00     
225000    16.00     0.106582       1.2088           1.00 / 1.00 / 0.00 / 1.00     
226000    12.50     0.0923546      1.2088           1.00 / 1.00 / 0.00 / 1.00     
227000    15.50     0.107474       1.2088           1.00 / 1.00 / 0.00 / 1.00     
228000    13.40     0.104867       1.2088           1.00 / 1.00 / 0.00 / 1.00     
229000    13.50     0.0993608      1.2088           1.00 / 1.00 / 0.00 / 1.00     
230000    14.20     0.1006         1.2088           1.00 / 1.00 / 0.00 / 1.00     
231000    14.70     0.106873       1.2088           1.00 / 1.00 / 0.00 / 1.00     
232000    14.70     0.0991082      1.2088           1.00 / 1.00 / 0.00 / 1.00     
233000    14.70     0.116241       1.2088           1.00 / 1.00 / 0.00 / 1.00     
234000    14.20     0.0964877      1.2088           1.00 / 1.00 / 0.00 / 1.00     
235000    14.50     0.0995517      1.2088           1.00 / 1.00 / 0.00 / 1.00     
236000    14.50     0.106017       1.2088           1.00 / 1.00 / 0.00 / 1.00     
237000    14.80     0.0990857      1.2088           1.00 / 1.00 / 0.00 / 1.00     
238000    13.50     0.0937821      1.2088           1.00 / 1.00 / 0.00 / 1.00     
239000    13.30     0.107995       1.2088           1.00 / 1.00 / 0.00 / 1.00     
240000    13.20     0.0948498      1.2088           1.00 / 1.00 / 0.00 / 1.00     
241000    12.90     0.0958312      1.2088           1.00 / 1.00 / 0.00 / 1.00     
242000    15.20     0.105574       1.2088           1.00 / 1.00 / 0.00 / 1.00     
243000    12.00     0.0886228      1.2088           1.00 / 1.00 / 0.00 / 1.00     
244000    12.80     0.0891502      1.2088           1.00 / 1.00 / 0.00 / 1.00     
245000    13.70     0.0918242      1.2088           1.00 / 1.00 / 0.00 / 1.00     
246000    12.90     0.0920461      1.2088           1.00 / 1.00 / 0.00 / 1.00     
247000    13.10     0.0927126      1.2088           1.00 / 1.00 / 0.00 / 1.00     
248000    13.20     0.100188       1.2088           1.00 / 1.00 / 0.00 / 1.00     
249000    12.30     0.0949241      1.2088           1.00 / 1.00 / 0.00 / 1.00     
250000    12.60     0.0944646      1.2088           1.00 / 1.00 / 0.00 / 1.00     
