steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      49.50     0.692696       0.00814194       1.00 / 1.19 / 0.39 / 2.00     
2000      47.50     0.691589       0.00846863       1.00 / 1.16 / 0.36 / 2.00     
3000      48.50     0.692108       0.00483315       1.00 / 1.53 / 0.50 / 3.00     
4000      47.80     0.691778       0.00888464       1.00 / 1.11 / 0.32 / 2.00     
5000      47.10     0.69201        0.00799491       1.00 / 1.20 / 0.40 / 2.00     
6000      48.70     0.692468       0.00954555       1.00 / 1.05 / 0.21 / 2.00     
7000      47.90     0.6923         0.00886501       1.00 / 1.11 / 0.32 / 2.00     
8000      46.60     0.691789       0.00928014       1.00 / 1.07 / 0.26 / 2.00     
9000      45.90     0.691635       0.00960473       1.00 / 1.04 / 0.20 / 2.00     
10000     47.80     0.691343       0.0097732        1.00 / 1.05 / 0.43 / 8.00     
11000     48.50     0.690721       0.00924205       1.00 / 1.08 / 0.28 / 3.00     
12000     47.80     0.69102        0.00979253       1.00 / 1.02 / 0.14 / 2.00     
13000     45.10     0.691146       0.00889579       1.00 / 1.13 / 0.37 / 3.00     
14000     48.70     0.692776       0.00926014       1.00 / 1.10 / 0.36 / 3.00     
15000     47.70     0.693312       0.00956589       1.00 / 1.05 / 0.28 / 4.00     
16000     49.40     0.693398       0.00931346       1.00 / 1.12 / 0.48 / 4.00     
17000     47.40     0.691925       0.0075447        1.00 / 1.37 / 0.68 / 4.00     
18000     46.70     0.691381       0.00970419       1.00 / 1.04 / 0.25 / 4.00     
19000     45.90     0.690048       0.00946558       1.00 / 1.07 / 0.31 / 3.00     
20000     47.50     0.692243       0.00868597       1.00 / 1.22 / 0.59 / 4.00     
21000     47.00     0.692059       0.00915878       1.00 / 1.09 / 0.32 / 4.00     
22000     47.40     0.693292       0.00927093       1.00 / 1.09 / 0.34 / 5.00     
23000     46.30     0.690774       0.00953498       1.00 / 1.07 / 0.32 / 4.00     
24000     45.80     0.690376       0.00960586       1.00 / 1.08 / 0.39 / 4.00     
25000     46.20     0.691131       0.00860729       1.00 / 1.18 / 0.49 / 4.00     
26000     46.10     0.690174       0.00817918       1.00 / 1.33 / 0.75 / 4.00     
27000     45.80     0.691285       0.00954953       1.00 / 1.06 / 0.28 / 3.00     
28000     46.80     0.692677       0.00920564       1.00 / 1.10 / 0.36 / 4.00     
29000     47.10     0.691841       0.00823472       1.00 / 1.40 / 0.87 / 4.00     
30000     46.60     0.690558       0.00870431       1.00 / 1.17 / 0.49 / 5.00     
31000     48.30     0.69191        0.00815627       1.00 / 1.21 / 0.49 / 5.00     
32000     46.60     0.690482       0.00782094       1.00 / 1.27 / 0.60 / 6.00     
33000     47.20     0.691789       0.00699396       1.00 / 1.32 / 0.51 / 5.00     
34000     49.20     0.691703       0.00790344       1.00 / 1.21 / 0.41 / 2.00     
35000     48.50     0.691443       0.0075527        1.00 / 1.25 / 0.44 / 3.00     
36000     47.70     0.690582       0.00777327       1.00 / 1.30 / 0.69 / 7.00     
37000     48.20     0.689732       0.00741849       1.00 / 1.30 / 0.55 / 4.00     
38000     48.10     0.689522       0.00615141       1.00 / 1.40 / 0.49 / 2.00     
39000     47.30     0.688077       0.00600416       1.00 / 1.43 / 0.49 / 2.00     
40000     47.60     0.689288       0.00634794       1.00 / 1.39 / 0.49 / 2.00     
41000     47.20     0.68761        0.00611432       1.00 / 1.41 / 0.49 / 2.00     
42000     46.70     0.686355       0.00627601       1.00 / 1.40 / 0.49 / 3.00     
43000     47.40     0.689275       0.00603444       1.00 / 1.42 / 0.49 / 2.00     
44000     47.20     0.688869       0.00653233       1.00 / 1.36 / 0.48 / 2.00     
45000     48.80     0.690517       0.00583952       1.00 / 1.44 / 0.50 / 2.00     
46000     46.50     0.687346       0.00609324       1.00 / 1.42 / 0.50 / 3.00     
47000     46.80     0.686104       0.00630376       1.00 / 1.39 / 0.49 / 2.00     
48000     47.70     0.688982       0.00652168       1.00 / 1.37 / 0.48 / 2.00     
49000     45.90     0.687012       0.00656543       1.00 / 1.37 / 0.48 / 2.00     
50000     48.00     0.689508       0.00714836       1.00 / 1.30 / 0.46 / 2.00     
51000     45.30     0.686017       0.00601379       1.00 / 1.43 / 0.50 / 2.00     
52000     46.90     0.687739       0.00647071       1.00 / 1.38 / 0.49 / 2.00     
53000     44.90     0.687403       0.0061277        1.00 / 1.42 / 0.49 / 2.00     
54000     46.70     0.686523       0.00675874       1.00 / 1.35 / 0.48 / 2.00     
55000     46.00     0.684919       0.00670703       1.00 / 1.35 / 0.48 / 2.00     
56000     47.30     0.688099       0.00660556       1.00 / 1.36 / 0.48 / 2.00     
57000     47.50     0.68801        0.0063743        1.00 / 1.39 / 0.49 / 2.00     
58000     44.70     0.687415       0.0063788        1.00 / 1.39 / 0.49 / 2.00     
59000     48.00     0.687093       0.00611548       1.00 / 1.42 / 0.49 / 2.00     
60000     43.90     0.685385       0.0059537        1.00 / 1.43 / 0.50 / 2.00     
