steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      48.90     0.693291       6.99393e-05      2.00 / 2.02 / 0.13 / 3.00     
2000      48.50     0.692622       6.95348e-05      1.00 / 2.03 / 0.19 / 3.00     
3000      47.90     0.693334       0.000218318      1.00 / 1.90 / 0.31 / 2.00     
4000      46.30     0.690502       0.000162954      1.00 / 1.95 / 0.28 / 3.00     
5000      45.60     0.691579       0.000176987      1.00 / 1.93 / 0.26 / 2.00     
6000      46.30     0.69233        0.000213354      1.00 / 1.86 / 0.34 / 2.00     
7000      47.10     0.691334       0.000199834      1.00 / 1.91 / 0.29 / 3.00     
8000      47.80     0.691318       0.000154645      1.00 / 1.97 / 0.27 / 3.00     
9000      44.80     0.691092       0.000183922      1.00 / 1.92 / 0.29 / 3.00     
10000     43.90     0.690688       0.000118094      1.00 / 1.98 / 0.14 / 2.00     
11000     43.80     0.690586       0.000169065      1.00 / 1.96 / 0.19 / 2.00     
12000     46.40     0.689563       0.000199096      1.00 / 1.97 / 0.18 / 2.00     
13000     44.40     0.68814        0.000257037      1.00 / 2.00 / 0.05 / 2.00     
14000     43.30     0.687793       0.000439569      2.00 / 2.02 / 0.15 / 3.00     
15000     42.40     0.678529       0.000461655      2.00 / 2.23 / 0.62 / 6.00     
16000     42.30     0.679072       0.000393661      2.00 / 2.36 / 0.71 / 5.00     
17000     42.60     0.678408       0.000413567      2.00 / 2.78 / 1.10 / 7.00     
18000     45.90     0.682109       0.000365389      1.00 / 2.82 / 1.11 / 7.00     
19000     43.40     0.676421       0.000372504      1.00 / 2.82 / 1.02 / 7.00     
20000     45.70     0.678752       0.00038796       1.00 / 2.94 / 1.32 / 8.00     
21000     45.90     0.678495       0.000357035      1.00 / 3.21 / 1.72 / 10.00    
22000     46.70     0.67951        0.000426128      1.00 / 3.34 / 1.84 / 9.00     
23000     46.60     0.681633       0.000398945      1.00 / 3.34 / 1.96 / 9.00     
24000     45.70     0.674596       0.000417291      1.00 / 3.32 / 1.80 / 9.00     
25000     45.70     0.671954       0.000378425      1.00 / 3.68 / 2.38 / 10.00    
26000     45.40     0.664218       0.000440544      1.00 / 3.69 / 2.26 / 10.00    
27000     44.80     0.653627       0.000412594      1.00 / 3.79 / 2.48 / 10.00    
28000     42.50     0.648801       0.000414511      1.00 / 3.91 / 2.62 / 10.00    
29000     44.00     0.640924       0.000435659      1.00 / 3.64 / 2.25 / 10.00    
30000     45.00     0.636331       0.000445023      1.00 / 3.99 / 2.73 / 10.00    
31000     43.90     0.625693       0.000441721      1.00 / 5.00 / 3.46 / 10.00    
32000     41.10     0.601832       0.000508265      1.00 / 4.74 / 3.35 / 10.00    
33000     42.20     0.593005       0.000516254      1.00 / 4.73 / 3.24 / 10.00    
34000     37.80     0.570631       0.0005466        1.00 / 4.51 / 3.18 / 10.00    
35000     38.10     0.553376       0.00056706       1.00 / 4.64 / 3.37 / 10.00    
36000     38.40     0.555817       0.000545801      1.00 / 4.68 / 3.28 / 10.00    
37000     35.50     0.525788       0.000572081      1.00 / 4.85 / 3.43 / 10.00    
38000     35.00     0.498233       0.000485576      1.00 / 4.95 / 3.27 / 10.00    
39000     31.90     0.487094       0.000465003      1.00 / 4.99 / 3.22 / 10.00    
40000     30.60     0.47667        0.0005018        1.00 / 5.14 / 3.32 / 10.00    
41000     31.40     0.448858       0.000468132      1.00 / 5.16 / 3.28 / 10.00    
42000     29.00     0.437722       0.000441728      1.00 / 5.08 / 3.20 / 10.00    
43000     28.00     0.415101       0.00050227       1.00 / 5.29 / 3.41 / 10.00    
44000     27.30     0.387707       0.000489829      1.00 / 5.04 / 3.21 / 10.00    
45000     22.60     0.376644       0.000517689      1.00 / 5.32 / 3.34 / 10.00    
46000     22.90     0.363723       0.000556171      1.00 / 5.39 / 3.33 / 10.00    
47000     23.10     0.368101       0.000531354      1.00 / 5.45 / 3.33 / 10.00    
48000     18.50     0.312014       0.000577353      1.00 / 5.67 / 3.33 / 10.00    
49000     19.90     0.313962       0.000617667      1.00 / 5.46 / 3.22 / 10.00    
50000     17.50     0.275257       0.000611891      1.00 / 5.74 / 3.31 / 10.00    
51000     17.60     0.263761       0.000563688      1.00 / 5.93 / 3.37 / 10.00    
52000     13.50     0.221971       0.000615682      1.00 / 5.83 / 3.36 / 10.00    
53000     13.20     0.203372       0.000610133      1.00 / 5.89 / 3.38 / 10.00    
54000     11.40     0.178847       0.000595419      1.00 / 5.88 / 3.30 / 10.00    
55000     10.40     0.16893        0.000563297      1.00 / 6.01 / 3.33 / 10.00    
56000     9.30      0.144712       0.000606553      1.00 / 5.99 / 3.33 / 10.00    
57000     10.00     0.153667       0.000596529      1.00 / 6.00 / 3.32 / 10.00    
58000     8.60      0.136073       0.000595021      1.00 / 6.00 / 3.27 / 10.00    
59000     9.30      0.139623       0.000622143      1.00 / 5.99 / 3.32 / 10.00    
60000     9.40      0.135938       0.000625278      1.00 / 5.96 / 3.29 / 10.00    
61000     8.00      0.12997        0.000608536      1.00 / 6.00 / 3.32 / 10.00    
62000     7.70      0.13619        0.000600465      1.00 / 5.96 / 3.32 / 10.00    
63000     7.60      0.130116       0.000618803      1.00 / 5.99 / 3.33 / 10.00    
64000     8.60      0.137458       0.000610519      1.00 / 6.04 / 3.35 / 10.00    
65000     9.30      0.1301         0.000632244      1.00 / 5.95 / 3.29 / 10.00    
66000     9.40      0.163403       0.000590666      1.00 / 6.07 / 3.28 / 10.00    
67000     7.60      0.125724       0.000635795      1.00 / 5.93 / 3.28 / 10.00    
68000     9.10      0.13943        0.000664307      1.00 / 5.97 / 3.18 / 10.00    
69000     8.30      0.125993       0.000620128      1.00 / 5.98 / 3.31 / 10.00    
70000     7.70      0.123621       0.000643496      1.00 / 5.93 / 3.30 / 10.00    
71000     8.70      0.127298       0.000631581      1.00 / 5.94 / 3.24 / 10.00    
72000     8.20      0.125445       0.000662085      1.00 / 5.89 / 3.25 / 10.00    
73000     8.30      0.124871       0.000592728      1.00 / 6.08 / 3.30 / 10.00    
74000     8.50      0.123128       0.000595523      1.00 / 6.02 / 3.22 / 10.00    
75000     5.00      0.0990573      0.000529793      2.00 / 6.22 / 3.09 / 10.00    
76000     5.40      0.0925003      0.000544195      2.00 / 6.19 / 3.06 / 10.00    
77000     5.40      0.109609       0.000569445      2.00 / 6.10 / 3.09 / 10.00    
78000     5.80      0.114122       0.000544415      2.00 / 6.14 / 3.04 / 10.00    
79000     5.30      0.0837611      0.00059531       2.00 / 6.12 / 3.05 / 10.00    
80000     5.60      0.09969        0.00053924       2.00 / 6.30 / 3.09 / 10.00    
81000     5.60      0.0856424      0.000594539      2.00 / 6.12 / 3.01 / 10.00    
82000     4.90      0.0913584      0.000546255      2.00 / 6.26 / 2.98 / 10.00    
83000     5.10      0.0990338      0.000577185      2.00 / 6.15 / 3.00 / 10.00    
84000     4.20      0.0800218      0.000645254      2.00 / 6.05 / 3.02 / 10.00    
85000     5.80      0.112152       0.000624107      2.00 / 6.07 / 2.96 / 10.00    
86000     5.30      0.0907715      0.000633633      2.00 / 6.01 / 3.02 / 10.00    
87000     5.60      0.0892594      0.000684472      2.00 / 5.98 / 2.96 / 10.00    
88000     5.30      0.083806       0.000617083      2.00 / 6.15 / 2.95 / 10.00    
89000     5.60      0.119961       0.000695696      2.00 / 5.94 / 2.95 / 10.00    
90000     5.70      0.0818486      0.000652081      2.00 / 6.05 / 2.99 / 10.00    
91000     7.20      0.109017       0.00068219       2.00 / 6.00 / 2.95 / 10.00    
92000     5.80      0.0877601      0.000623938      2.00 / 6.09 / 2.96 / 10.00    
93000     4.60      0.0820976      0.000622997      2.00 / 6.11 / 3.03 / 10.00    
94000     3.80      0.0796451      0.000663614      2.00 / 6.04 / 2.96 / 10.00    
