steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      47.10     0.69137        1.74852e-05      2.00 / 2.00 / 0.00 / 2.00     
2000      47.00     0.691998       1.89302e-05      2.00 / 2.17 / 0.37 / 3.00     
3000      48.90     0.692858       2.33409e-05      2.00 / 2.21 / 0.41 / 3.00     
4000      47.10     0.691518       3.21437e-05      2.00 / 2.13 / 0.33 / 3.00     
5000      46.60     0.686683       4.6091e-05       2.00 / 2.21 / 0.41 / 3.00     
6000      45.90     0.682839       5.42386e-05      2.00 / 2.09 / 0.28 / 3.00     
7000      43.30     0.680211       5.09615e-05      2.00 / 2.26 / 0.44 / 3.00     
8000      45.30     0.680588       4.52666e-05      2.00 / 2.38 / 0.61 / 5.00     
9000      44.80     0.672888       4.14648e-05      1.00 / 2.42 / 0.66 / 5.00     
10000     45.60     0.67648        4.04753e-05      1.00 / 2.54 / 0.84 / 7.00     
11000     43.20     0.67032        4.20291e-05      1.00 / 2.63 / 1.05 / 8.00     
12000     43.20     0.671822       4.00943e-05      1.00 / 2.61 / 1.02 / 8.00     
13000     46.10     0.672127       4.00323e-05      1.00 / 2.61 / 1.08 / 9.00     
14000     46.40     0.669886       3.76179e-05      1.00 / 2.88 / 1.45 / 10.00    
15000     44.80     0.666789       3.5568e-05       1.00 / 3.13 / 1.79 / 10.00    
16000     46.10     0.667913       3.48843e-05      1.00 / 3.23 / 1.78 / 10.00    
17000     46.10     0.671135       3.43605e-05      1.00 / 3.62 / 2.18 / 10.00    
18000     46.00     0.665742       3.31351e-05      1.00 / 3.96 / 2.56 / 10.00    
19000     46.50     0.658477       3.38599e-05      1.00 / 4.07 / 2.50 / 10.00    
20000     44.10     0.662118       3.45845e-05      1.00 / 4.89 / 3.11 / 10.00    
21000     45.60     0.645721       3.20091e-05      1.00 / 4.81 / 2.71 / 10.00    
22000     43.80     0.641778       3.21146e-05      1.00 / 5.06 / 3.07 / 10.00    
23000     43.80     0.628936       3.24737e-05      1.00 / 5.13 / 2.99 / 10.00    
24000     41.50     0.617527       3.55164e-05      1.00 / 5.66 / 3.26 / 10.00    
25000     42.30     0.621928       5.57357e-05      1.00 / 6.43 / 3.56 / 10.00    
26000     40.40     0.597516       5.74459e-05      1.00 / 6.34 / 3.48 / 10.00    
27000     41.80     0.584846       4.30262e-05      1.00 / 6.35 / 3.31 / 10.00    
28000     38.60     0.573478       4.13084e-05      1.00 / 6.38 / 3.29 / 10.00    
29000     40.40     0.572054       4.31208e-05      1.00 / 6.47 / 3.37 / 10.00    
30000     40.00     0.560404       4.05749e-05      1.00 / 6.34 / 3.20 / 10.00    
31000     38.20     0.560148       4.78791e-05      1.00 / 6.69 / 3.29 / 10.00    
32000     35.40     0.547489       4.17688e-05      1.00 / 6.40 / 3.10 / 10.00    
33000     33.50     0.520764       4.58103e-05      1.00 / 6.62 / 3.07 / 10.00    
34000     33.90     0.505192       4.10284e-05      1.00 / 6.60 / 2.97 / 10.00    
35000     31.70     0.498054       4.49835e-05      1.00 / 6.50 / 2.83 / 10.00    
