steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      47.80     0.690811       0.0974273        1.00 / 1.03 / 0.16 / 2.00     
2000      50.20     0.693986       0.0935707        1.00 / 1.06 / 0.25 / 2.00     
3000      46.80     0.690367       0.0959441        1.00 / 1.04 / 0.20 / 2.00     
4000      45.10     0.690895       0.0987137        1.00 / 1.01 / 0.11 / 2.00     
5000      45.20     0.689598       0.0996043        1.00 / 1.00 / 0.06 / 2.00     
6000      45.80     0.691123       0.0989121        1.00 / 1.01 / 0.10 / 2.00     
7000      46.10     0.690238       0.0986161        1.00 / 1.01 / 0.12 / 2.00     
8000      45.80     0.690004       0.0971336        1.00 / 1.03 / 0.17 / 2.00     
9000      44.60     0.691467       0.0991104        1.00 / 1.01 / 0.09 / 2.00     
10000     44.60     0.690794       0.0999013        1.00 / 1.00 / 0.03 / 2.00     
11000     50.30     0.695335       0.099704         1.00 / 1.00 / 0.05 / 2.00     
12000     46.00     0.689955       0.0991123        1.00 / 1.01 / 0.09 / 2.00     
13000     48.60     0.691274       0.0998022        1.00 / 1.00 / 0.04 / 2.00     
14000     46.30     0.692008       0.0998025        1.00 / 1.00 / 0.04 / 2.00     
15000     47.30     0.6911         0.0991096        1.00 / 1.01 / 0.09 / 2.00     
16000     44.90     0.691571       0.1              1.00 / 1.00 / 0.00 / 1.00     
17000     45.80     0.692115       0.0997037        1.00 / 1.00 / 0.05 / 2.00     
18000     46.60     0.69002        0.0997031        1.00 / 1.00 / 0.05 / 2.00     
19000     45.10     0.692141       0.099901         1.00 / 1.00 / 0.03 / 2.00     
20000     45.90     0.691441       0.1              1.00 / 1.00 / 0.00 / 1.00     
21000     44.90     0.690366       0.1              1.00 / 1.00 / 0.00 / 1.00     
22000     47.00     0.691739       0.1              1.00 / 1.00 / 0.00 / 1.00     
23000     45.80     0.690863       0.1              1.00 / 1.00 / 0.00 / 1.00     
24000     45.30     0.690593       0.0999011        1.00 / 1.00 / 0.03 / 2.00     
25000     45.90     0.690316       0.1              1.00 / 1.00 / 0.00 / 1.00     
26000     45.80     0.688933       0.1              1.00 / 1.00 / 0.00 / 1.00     
27000     45.80     0.689065       0.1              1.00 / 1.00 / 0.00 / 1.00     
28000     44.70     0.688222       0.1              1.00 / 1.00 / 0.00 / 1.00     
29000     46.60     0.688717       0.1              1.00 / 1.00 / 0.00 / 1.00     
30000     43.90     0.686632       0.1              1.00 / 1.00 / 0.00 / 1.00     
31000     45.90     0.68754        0.1              1.00 / 1.00 / 0.00 / 1.00     
32000     45.40     0.687849       0.1              1.00 / 1.00 / 0.00 / 1.00     
33000     45.30     0.687806       0.1              1.00 / 1.00 / 0.00 / 1.00     
34000     45.20     0.686138       0.1              1.00 / 1.00 / 0.00 / 1.00     
35000     44.90     0.684711       0.1              1.00 / 1.00 / 0.00 / 1.00     
36000     46.80     0.686889       0.1              1.00 / 1.00 / 0.00 / 1.00     
37000     44.70     0.684487       0.1              1.00 / 1.00 / 0.00 / 1.00     
38000     45.10     0.684989       0.1              1.00 / 1.00 / 0.00 / 1.00     
39000     45.10     0.685706       0.1              1.00 / 1.00 / 0.00 / 1.00     
40000     45.50     0.68417        0.1              1.00 / 1.00 / 0.00 / 1.00     
41000     45.40     0.684803       0.1              1.00 / 1.00 / 0.00 / 1.00     
42000     45.90     0.684565       0.1              1.00 / 1.00 / 0.00 / 1.00     
43000     44.30     0.684364       0.1              1.00 / 1.00 / 0.00 / 1.00     
44000     44.70     0.683991       0.1              1.00 / 1.00 / 0.00 / 1.00     
45000     43.00     0.682558       0.1              1.00 / 1.00 / 0.00 / 1.00     
46000     44.20     0.684652       0.1              1.00 / 1.00 / 0.00 / 1.00     
47000     43.90     0.682331       0.1              1.00 / 1.00 / 0.00 / 1.00     
48000     45.10     0.68451        0.1              1.00 / 1.00 / 0.00 / 1.00     
49000     45.40     0.684794       0.1              1.00 / 1.00 / 0.00 / 1.00     
50000     45.00     0.683758       0.1              1.00 / 1.00 / 0.00 / 1.00     
51000     44.40     0.682297       0.1              1.00 / 1.00 / 0.00 / 1.00     
52000     43.80     0.682819       0.1              1.00 / 1.00 / 0.00 / 1.00     
53000     43.40     0.682065       0.1              1.00 / 1.00 / 0.00 / 1.00     
54000     43.90     0.683536       0.1              1.00 / 1.00 / 0.00 / 1.00     
55000     44.30     0.682848       0.1              1.00 / 1.00 / 0.00 / 1.00     
56000     44.70     0.683596       0.1              1.00 / 1.00 / 0.00 / 1.00     
57000     43.60     0.681482       0.1              1.00 / 1.00 / 0.00 / 1.00     
58000     44.30     0.682721       0.1              1.00 / 1.00 / 0.00 / 1.00     
59000     44.50     0.682581       0.1              1.00 / 1.00 / 0.00 / 1.00     
60000     45.00     0.682376       0.1              1.00 / 1.00 / 0.00 / 1.00     
61000     44.50     0.683443       0.0996057        1.00 / 1.01 / 0.11 / 4.00     
62000     44.30     0.682563       0.0999021        1.00 / 1.00 / 0.03 / 2.00     
