steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      47.20     0.691172       1.83509e-05      2.00 / 2.00 / 0.00 / 2.00     
2000      44.90     0.691122       2.33035e-05      2.00 / 2.03 / 0.16 / 3.00     
3000      45.60     0.690672       3.57417e-05      2.00 / 2.00 / 0.00 / 2.00     
4000      47.50     0.693463       4.6214e-05       2.00 / 2.16 / 0.37 / 4.00     
5000      48.30     0.687195       5.58211e-05      2.00 / 2.36 / 0.49 / 5.00     
6000      45.30     0.681027       5.85895e-05      2.00 / 2.32 / 0.60 / 4.00     
7000      47.40     0.686238       5.11971e-05      2.00 / 2.37 / 0.49 / 4.00     
8000      47.30     0.680187       4.08079e-05      1.00 / 2.82 / 1.12 / 10.00    
9000      46.40     0.680746       3.38422e-05      1.00 / 3.04 / 1.36 / 10.00    
10000     48.10     0.682625       3.45311e-05      1.00 / 3.07 / 1.53 / 10.00    
11000     45.00     0.673405       3.35892e-05      1.00 / 3.23 / 1.58 / 10.00    
12000     47.50     0.671618       3.19062e-05      1.00 / 3.58 / 1.99 / 10.00    
13000     43.30     0.674016       3.0224e-05       1.00 / 3.55 / 1.73 / 9.00     
14000     44.60     0.673174       2.99019e-05      1.00 / 3.47 / 1.58 / 9.00     
15000     44.60     0.667286       3.03938e-05      1.00 / 3.61 / 1.89 / 10.00    
16000     44.10     0.668966       2.77767e-05      1.00 / 3.76 / 1.98 / 10.00    
17000     44.60     0.671017       2.47444e-05      1.00 / 4.93 / 3.24 / 10.00    
18000     45.00     0.670032       2.87263e-05      1.00 / 3.89 / 2.10 / 10.00    
19000     48.70     0.67066        3.11454e-05      1.00 / 3.68 / 1.93 / 10.00    
20000     46.50     0.667269       2.79606e-05      1.00 / 4.03 / 2.22 / 10.00    
21000     45.90     0.665765       3.21296e-05      1.00 / 5.38 / 3.61 / 10.00    
22000     44.30     0.659877       3.04305e-05      1.00 / 4.03 / 2.37 / 10.00    
23000     43.90     0.657459       2.7178e-05       1.00 / 4.80 / 3.12 / 10.00    
24000     46.80     0.656921       3.13174e-05      1.00 / 4.15 / 2.35 / 10.00    
25000     44.00     0.656703       3.22616e-05      1.00 / 4.07 / 2.36 / 10.00    
26000     43.50     0.653773       3.58404e-05      1.00 / 4.05 / 2.23 / 10.00    
27000     46.10     0.651842       3.82749e-05      1.00 / 4.18 / 2.35 / 10.00    
28000     44.90     0.652655       3.77184e-05      1.00 / 4.22 / 2.32 / 10.00    
29000     46.80     0.647248       3.68783e-05      1.00 / 4.20 / 2.32 / 10.00    
30000     42.40     0.633435       3.78363e-05      1.00 / 4.42 / 2.56 / 10.00    
31000     45.40     0.636117       4.14586e-05      1.00 / 4.74 / 2.90 / 10.00    
32000     44.40     0.623019       4.6141e-05       1.00 / 4.68 / 2.97 / 10.00    
33000     43.00     0.605696       4.54755e-05      1.00 / 5.16 / 3.31 / 10.00    
34000     40.30     0.593768       4.56218e-05      1.00 / 5.00 / 3.00 / 10.00    
35000     39.50     0.567985       4.60538e-05      1.00 / 4.62 / 2.37 / 10.00    
36000     36.60     0.543925       4.3574e-05       1.00 / 4.96 / 2.36 / 10.00    
37000     33.90     0.536933       3.93659e-05      1.00 / 5.22 / 2.48 / 10.00    
38000     33.20     0.498768       3.95345e-05      1.00 / 5.42 / 2.59 / 10.00    
39000     32.00     0.495809       3.94879e-05      1.00 / 5.51 / 2.72 / 10.00    
40000     29.60     0.460255       3.64551e-05      1.00 / 6.19 / 2.44 / 10.00    
41000     27.20     0.421067       5.02178e-05      2.00 / 7.16 / 2.52 / 10.00    
42000     22.10     0.33633        4.34643e-05      3.00 / 7.12 / 2.46 / 10.00    
43000     20.50     0.353658       5.26226e-05      3.00 / 7.29 / 2.55 / 10.00    
44000     13.10     0.247899       5.44195e-05      3.00 / 7.26 / 2.55 / 10.00    
45000     10.50     0.173601       5.42071e-05      3.00 / 7.33 / 2.56 / 10.00    
46000     11.20     0.20522        5.83224e-05      2.00 / 7.12 / 2.60 / 10.00    
47000     8.50      0.147041       5.79503e-05      3.00 / 7.22 / 2.56 / 10.00    
48000     7.10      0.131979       5.7072e-05       3.00 / 7.23 / 2.56 / 10.00    
49000     5.00      0.0998755      5.75896e-05      3.00 / 7.22 / 2.59 / 10.00    
50000     7.10      0.133325       5.82517e-05      1.00 / 7.19 / 2.60 / 10.00    
51000     4.90      0.106782       5.65996e-05      2.00 / 7.21 / 2.55 / 10.00    
52000     5.30      0.117364       6.38067e-05      1.00 / 7.08 / 2.59 / 10.00    
53000     5.20      0.10868        5.82406e-05      2.00 / 7.19 / 2.57 / 10.00    
54000     5.60      0.106086       5.70913e-05      3.00 / 7.25 / 2.58 / 10.00    
55000     4.20      0.0934445      5.7905e-05       3.00 / 7.29 / 2.63 / 10.00    
56000     2.50      0.044948       5.43123e-05      3.00 / 7.34 / 2.58 / 10.00    
57000     1.40      0.0254223      5.60028e-05      3.00 / 7.28 / 2.56 / 10.00    
58000     2.70      0.0721511      5.63964e-05      3.00 / 7.26 / 2.48 / 10.00    
59000     1.60      0.0418326      5.7477e-05       3.00 / 7.33 / 2.48 / 10.00    
60000     2.50      0.0637109      6.13756e-05      3.00 / 7.20 / 2.46 / 10.00    
61000     2.10      0.0701747      5.90221e-05      3.00 / 7.21 / 2.47 / 10.00    
62000     1.00      0.0411603      6.18906e-05      3.00 / 7.19 / 2.51 / 10.00    
63000     4.10      0.103823       6.04734e-05      3.00 / 7.24 / 2.63 / 10.00    
64000     1.40      0.0339443      5.06258e-05      3.00 / 7.37 / 2.51 / 10.00    
65000     2.60      0.0776773      5.59457e-05      3.00 / 7.32 / 2.47 / 10.00    
66000     0.70      0.0173548      5.48829e-05      3.00 / 7.37 / 2.40 / 10.00    
67000     1.20      0.0307879      5.1584e-05       3.00 / 7.60 / 2.30 / 10.00    
68000     1.10      0.0224912      6.06361e-05      3.00 / 7.26 / 2.48 / 10.00    
69000     1.30      0.0261787      5.5772e-05       3.00 / 7.36 / 2.49 / 10.00    
70000     0.40      0.0121015      5.39937e-05      3.00 / 7.54 / 2.29 / 10.00    
71000     1.10      0.0491561      5.82193e-05      3.00 / 7.33 / 2.45 / 10.00    
72000     1.00      0.0318609      5.44579e-05      3.00 / 7.68 / 2.21 / 10.00    
73000     1.30      0.0333184      5.99694e-05      3.00 / 7.70 / 2.23 / 10.00    
74000     0.70      0.0184644      5.53822e-05      3.00 / 7.64 / 2.17 / 10.00    
75000     0.40      0.0245632      6.2165e-05       3.00 / 7.65 / 2.29 / 10.00    
76000     0.70      0.0182205      6.3438e-05       4.00 / 7.65 / 2.28 / 10.00    
77000     1.00      0.0324773      5.83626e-05      3.00 / 7.31 / 2.50 / 10.00    
78000     0.70      0.0245736      5.44776e-05      3.00 / 7.36 / 2.42 / 10.00    
79000     0.20      0.00951556     5.86795e-05      3.00 / 7.44 / 2.46 / 10.00    
80000     0.90      0.0290103      6.21566e-05      3.00 / 7.30 / 2.50 / 10.00    
81000     1.10      0.0281357      5.77997e-05      3.00 / 7.30 / 2.53 / 10.00    
82000     0.70      0.0147762      5.51541e-05      3.00 / 7.31 / 2.52 / 10.00    
83000     1.10      0.0234768      6.04929e-05      3.00 / 7.30 / 2.50 / 10.00    
84000     0.40      0.0191372      5.96995e-05      3.00 / 7.32 / 2.46 / 10.00    
85000     0.30      0.0168639      5.8826e-05       3.00 / 7.15 / 2.59 / 10.00    
86000     0.70      0.0256014      7.1746e-05       3.00 / 6.97 / 2.62 / 10.00    
87000     0.80      0.0321682      6.11608e-05      3.00 / 7.37 / 2.43 / 10.00    
88000     0.70      0.0206938      5.98875e-05      3.00 / 7.36 / 2.47 / 10.00    
89000     0.40      0.0120532      5.45229e-05      3.00 / 7.58 / 2.33 / 10.00    
90000     0.70      0.0118333      5.71829e-05      3.00 / 7.49 / 2.36 / 10.00    
91000     0.70      0.0149038      6.18706e-05      3.00 / 7.50 / 2.39 / 10.00    
92000     0.90      0.0293985      5.37492e-05      3.00 / 7.65 / 2.25 / 10.00    
93000     0.60      0.0116511      6.19023e-05      3.00 / 7.51 / 2.42 / 10.00    
94000     5.70      0.14734        7.22372e-05      3.00 / 7.39 / 2.32 / 10.00    
95000     0.40      0.0184248      5.79393e-05      3.00 / 7.54 / 2.34 / 10.00    
96000     0.70      0.0144706      6.64333e-05      3.00 / 7.48 / 2.36 / 10.00    
97000     1.20      0.0293389      6.34406e-05      3.00 / 7.54 / 2.31 / 10.00    
98000     0.60      0.0262638      6.23687e-05      3.00 / 7.68 / 2.28 / 10.00    
99000     0.80      0.0263162      5.97348e-05      3.00 / 7.71 / 2.23 / 10.00    
100000    1.10      0.0350651      5.52994e-05      4.00 / 7.95 / 2.08 / 10.00    
101000    0.50      0.00871092     5.88636e-05      4.00 / 7.89 / 2.21 / 10.00    
102000    0.50      0.0118955      5.98662e-05      4.00 / 7.87 / 2.27 / 10.00    
103000    0.70      0.0211477      5.92132e-05      4.00 / 7.88 / 2.19 / 10.00    
104000    0.30      0.00875601     6.96947e-05      4.00 / 7.74 / 2.30 / 10.00    
105000    0.50      0.0133907      6.58876e-05      4.00 / 7.80 / 2.27 / 10.00    
106000    0.30      0.0109485      5.80445e-05      4.00 / 7.88 / 2.23 / 10.00    
107000    0.50      0.0117687      6.64577e-05      4.00 / 7.78 / 2.26 / 10.00    
108000    0.30      0.00632687     6.02965e-05      4.00 / 7.89 / 2.15 / 10.00    
109000    0.20      0.00564096     6.12461e-05      4.00 / 7.87 / 2.19 / 10.00    
110000    0.30      0.0125346      6.82048e-05      4.00 / 7.78 / 2.27 / 10.00    
111000    0.30      0.00539555     7.39952e-05      4.00 / 7.70 / 2.33 / 10.00    
112000    0.30      0.00450994     5.94402e-05      4.00 / 7.88 / 2.24 / 10.00    
113000    0.50      0.0138997      6.7698e-05       4.00 / 7.74 / 2.34 / 10.00    
114000    0.30      0.00754238     7.1019e-05       4.00 / 7.72 / 2.32 / 10.00    
115000    0.30      0.00900264     6.44478e-05      4.00 / 7.79 / 2.30 / 10.00    
116000    0.50      0.0120632      6.81171e-05      4.00 / 7.75 / 2.35 / 10.00    
117000    0.20      0.00572482     6.67142e-05      4.00 / 7.79 / 2.31 / 10.00    
118000    0.20      0.00537366     6.60495e-05      4.00 / 7.77 / 2.33 / 10.00    
119000    0.60      0.012205       6.75669e-05      4.00 / 7.75 / 2.34 / 10.00    
120000    0.70      0.0167766      6.59133e-05      4.00 / 7.78 / 2.33 / 10.00    
121000    0.60      0.013682       6.17522e-05      4.00 / 7.81 / 2.30 / 10.00    
122000    0.30      0.00531387     6.49891e-05      4.00 / 7.79 / 2.31 / 10.00    
123000    0.30      0.0049947      6.8175e-05       4.00 / 7.75 / 2.34 / 10.00    
124000    0.40      0.00607527     5.60804e-05      4.00 / 7.83 / 2.24 / 10.00    
125000    0.20      0.00480866     6.23838e-05      4.00 / 7.76 / 2.28 / 10.00    
126000    0.20      0.00544271     6.40065e-05      4.00 / 7.73 / 2.32 / 10.00    
127000    0.40      0.0111453      5.22446e-05      4.00 / 7.88 / 2.20 / 10.00    
128000    0.20      0.00491641     6.35171e-05      4.00 / 7.75 / 2.31 / 10.00    
129000    0.70      0.0187186      6.51949e-05      4.00 / 7.72 / 2.28 / 10.00    
130000    0.50      0.0118162      6.77309e-05      4.00 / 7.69 / 2.34 / 10.00    
131000    0.30      0.00488218     6.53633e-05      4.00 / 7.73 / 2.28 / 10.00    
132000    0.20      0.003865       6.28099e-05      4.00 / 7.75 / 2.29 / 10.00    
133000    0.20      0.00349465     5.87053e-05      4.00 / 7.80 / 2.28 / 10.00    
134000    0.50      0.0148352      6.92999e-05      4.00 / 7.71 / 2.33 / 10.00    
135000    0.30      0.0063962      6.38892e-05      4.00 / 7.76 / 2.28 / 10.00    
136000    0.30      0.00540969     6.35413e-05      4.00 / 7.73 / 2.31 / 10.00    
137000    0.80      0.023538       6.18472e-05      4.00 / 7.77 / 2.22 / 10.00    
138000    1.40      0.024437       5.59645e-05      4.00 / 7.84 / 2.23 / 10.00    
139000    0.40      0.0100855      4.87289e-05      4.00 / 7.91 / 2.14 / 10.00    
140000    0.10      0.0033732      5.8415e-05       4.00 / 7.80 / 2.28 / 10.00    
141000    0.50      0.00665508     6.32879e-05      4.00 / 7.73 / 2.28 / 10.00    
142000    1.20      0.0377869      4.73678e-05      4.00 / 7.97 / 2.07 / 10.00    
143000    0.60      0.0122588      6.51229e-05      4.00 / 7.73 / 2.25 / 10.00    
144000    0.30      0.00678904     6.5707e-05       4.00 / 7.72 / 2.30 / 10.00    
145000    1.20      0.0469292      6.57026e-05      4.00 / 7.76 / 2.31 / 10.00    
146000    0.70      0.0136937      5.1514e-05       4.00 / 7.91 / 2.13 / 10.00    
147000    0.20      0.00552127     5.57347e-05      4.00 / 7.84 / 2.21 / 10.00    
148000    0.10      0.0037997      5.70497e-05      4.00 / 7.81 / 2.25 / 10.00    
149000    1.10      0.0506521      5.04338e-05      4.00 / 7.90 / 2.18 / 10.00    
150000    0.10      0.0041393      5.89103e-05      4.00 / 7.80 / 2.24 / 10.00    
151000    0.20      0.00450452     6.24961e-05      4.00 / 7.75 / 2.32 / 10.00    
152000    0.20      0.00498426     6.54372e-05      4.00 / 7.73 / 2.30 / 10.00    
153000    0.20      0.00593808     5.78261e-05      4.00 / 7.81 / 2.27 / 10.00    
154000    0.30      0.00582156     5.90805e-05      4.00 / 7.79 / 2.24 / 10.00    
155000    0.30      0.00532591     6.27519e-05      4.00 / 7.74 / 2.27 / 10.00    
156000    0.20      0.00582788     6.63194e-05      4.00 / 7.72 / 2.27 / 10.00    
157000    0.30      0.00636533     6.68455e-05      4.00 / 7.70 / 2.26 / 10.00    
158000    0.70      0.0172938      5.77439e-05      4.00 / 7.82 / 2.09 / 10.00    
159000    0.60      0.0108533      7.18986e-05      4.00 / 7.64 / 2.34 / 10.00    
160000    0.50      0.0145828      6.86656e-05      4.00 / 7.69 / 2.34 / 10.00    
161000    0.30      0.00622901     6.50438e-05      4.00 / 7.72 / 2.30 / 10.00    
162000    0.80      0.020718       6.78552e-05      4.00 / 7.76 / 2.28 / 10.00    
163000    0.30      0.0115738      6.30486e-05      4.00 / 7.80 / 2.21 / 10.00    
164000    0.60      0.0137425      6.56386e-05      4.00 / 7.75 / 2.28 / 10.00    
165000    0.60      0.0147727      7.24146e-05      4.00 / 7.69 / 2.33 / 10.00    
166000    0.50      0.00653273     6.65036e-05      4.00 / 7.72 / 2.30 / 10.00    
167000    0.20      0.00504172     6.26513e-05      4.00 / 7.75 / 2.29 / 10.00    
168000    0.20      0.00393355     6.32942e-05      4.00 / 7.75 / 2.28 / 10.00    
169000    0.30      0.00353904     6.25987e-05      4.00 / 7.75 / 2.28 / 10.00    
170000    0.20      0.00457243     6.68758e-05      4.00 / 7.69 / 2.32 / 10.00    
171000    0.10      0.00540031     6.18713e-05      4.00 / 7.76 / 2.24 / 10.00    
172000    0.20      0.00551579     6.02236e-05      4.00 / 7.78 / 2.24 / 10.00    
173000    0.80      0.0140703      6.42659e-05      4.00 / 7.74 / 2.26 / 10.00    
174000    0.20      0.00539896     5.75391e-05      4.00 / 7.81 / 2.25 / 10.00    
175000    0.30      0.00548488     6.57067e-05      4.00 / 7.71 / 2.31 / 10.00    
176000    0.30      0.00482269     6.51118e-05      4.00 / 7.72 / 2.31 / 10.00    
177000    0.70      0.0110849      6.06519e-05      4.00 / 7.79 / 2.25 / 10.00    
178000    0.30      0.00478651     6.28441e-05      4.00 / 7.75 / 2.25 / 10.00    
179000    0.10      0.00397367     6.85416e-05      4.00 / 7.68 / 2.34 / 10.00    
