steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      50.50     0.693614       1.77413e-05      2.00 / 2.00 / 0.00 / 2.00     
2000      45.50     0.68992        2.45675e-05      2.00 / 2.25 / 0.43 / 3.00     
3000      48.20     0.692695       3.5141e-05       2.00 / 2.00 / 0.04 / 3.00     
4000      47.20     0.687319       5.2699e-05       2.00 / 2.37 / 0.54 / 4.00     
5000      45.80     0.685623       6.23453e-05      2.00 / 2.32 / 0.50 / 4.00     
6000      47.80     0.686756       6.29419e-05      1.00 / 2.34 / 0.48 / 3.00     
7000      46.30     0.682467       6.38395e-05      1.00 / 2.38 / 0.51 / 4.00     
8000      45.10     0.679657       6.46457e-05      1.00 / 2.36 / 0.52 / 4.00     
9000      48.30     0.679258       6.55166e-05      1.00 / 2.39 / 0.55 / 4.00     
10000     47.00     0.67502        6.46443e-05      1.00 / 2.44 / 0.66 / 6.00     
11000     44.90     0.670104       6.14776e-05      1.00 / 2.73 / 1.21 / 10.00    
12000     46.20     0.66401        6.31798e-05      1.00 / 2.65 / 1.09 / 10.00    
13000     44.00     0.653686       6.21374e-05      1.00 / 2.64 / 1.03 / 10.00    
14000     47.90     0.655209       6.35709e-05      1.00 / 2.53 / 0.82 / 6.00     
15000     44.50     0.653982       6.10433e-05      1.00 / 2.56 / 0.81 / 6.00     
16000     43.80     0.634223       6.26387e-05      1.00 / 2.59 / 0.75 / 6.00     
17000     40.40     0.623825       5.90376e-05      1.00 / 2.73 / 0.79 / 6.00     
18000     39.50     0.610953       6.02112e-05      1.00 / 2.74 / 0.79 / 6.00     
19000     38.60     0.577609       5.15469e-05      1.00 / 3.31 / 1.49 / 10.00    
20000     34.50     0.549165       5.12057e-05      1.00 / 3.78 / 1.99 / 10.00    
21000     32.90     0.516193       4.37867e-05      1.00 / 4.38 / 2.76 / 10.00    
22000     20.80     0.389298       6.05833e-05      1.00 / 4.39 / 2.31 / 10.00    
23000     13.80     0.249034       5.3301e-05       2.00 / 4.95 / 2.50 / 10.00    
24000     7.90      0.158817       6.18123e-05      2.00 / 4.88 / 2.56 / 10.00    
25000     6.00      0.113392       6.54257e-05      2.00 / 4.84 / 2.54 / 10.00    
26000     4.70      0.0869743      6.80798e-05      2.00 / 4.72 / 2.46 / 10.00    
27000     4.30      0.0806664      6.68506e-05      2.00 / 4.78 / 2.48 / 10.00    
28000     3.70      0.0678232      6.57675e-05      2.00 / 4.72 / 2.43 / 10.00    
29000     3.70      0.0666442      7.11571e-05      2.00 / 4.67 / 2.45 / 10.00    
30000     4.10      0.0590713      7.03491e-05      2.00 / 4.65 / 2.37 / 10.00    
31000     3.20      0.0608465      7.12382e-05      2.00 / 4.61 / 2.33 / 10.00    
32000     3.60      0.0538141      7.59338e-05      2.00 / 4.49 / 2.24 / 10.00    
33000     2.50      0.0509686      7.25951e-05      2.00 / 4.58 / 2.29 / 10.00    
34000     4.30      0.0699445      7.65383e-05      2.00 / 4.43 / 2.10 / 10.00    
35000     3.20      0.0490806      7.58204e-05      2.00 / 4.49 / 2.20 / 10.00    
36000     2.30      0.0412805      7.55321e-05      2.00 / 4.46 / 2.16 / 10.00    
37000     2.00      0.0390516      7.61393e-05      2.00 / 4.40 / 2.05 / 10.00    
38000     1.90      0.0368764      7.40076e-05      2.00 / 4.43 / 2.04 / 10.00    
39000     1.40      0.0341704      7.61511e-05      2.00 / 4.34 / 1.85 / 10.00    
40000     0.70      0.0313936      7.64874e-05      2.00 / 4.33 / 1.88 / 10.00    
41000     0.90      0.026541       7.85159e-05      2.00 / 4.30 / 1.86 / 10.00    
42000     1.00      0.0246503      7.99338e-05      2.00 / 4.27 / 1.75 / 10.00    
43000     0.70      0.0299438      7.49977e-05      2.00 / 4.36 / 1.88 / 10.00    
44000     0.20      0.0132236      7.4274e-05       2.00 / 4.36 / 1.83 / 10.00    
45000     0.10      0.0100237      7.42178e-05      2.00 / 4.35 / 1.81 / 10.00    
