steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      71.20     0.651245       0.000108121      2.00 / 2.11 / 0.31 / 4.00     
2000      63.90     0.608146       0.000125147      2.00 / 7.81 / 2.68 / 10.00    
3000      57.30     0.5329         0.000210124      2.00 / 9.18 / 1.95 / 10.00    
4000      50.50     0.457428       0.000264019      2.00 / 9.66 / 1.35 / 10.00    
5000      45.70     0.413578       0.000284276      2.00 / 9.83 / 0.95 / 10.00    
6000      40.70     0.373387       0.000290435      2.00 / 9.87 / 0.83 / 10.00    
7000      41.10     0.37135        0.000290114      2.00 / 9.87 / 0.83 / 10.00    
8000      37.70     0.341251       0.000291588      2.00 / 9.89 / 0.76 / 10.00    
9000      34.60     0.330325       0.000296696      2.00 / 9.93 / 0.62 / 10.00    
10000     34.80     0.302433       0.000292146      2.00 / 9.87 / 0.82 / 10.00    
11000     31.80     0.2839         0.000295239      2.00 / 9.92 / 0.65 / 10.00    
12000     31.10     0.282674       0.000296186      2.00 / 9.91 / 0.69 / 10.00    
13000     29.00     0.269194       0.000296242      2.00 / 9.91 / 0.71 / 10.00    
14000     25.10     0.240003       0.000299372      2.00 / 9.95 / 0.55 / 10.00    
15000     24.70     0.236422       0.000299776      2.00 / 9.95 / 0.57 / 10.00    
16000     23.50     0.224972       0.000298755      2.00 / 9.93 / 0.63 / 10.00    
17000     22.40     0.205402       0.000297905      2.00 / 9.92 / 0.68 / 10.00    
18000     20.20     0.193192       0.000297796      3.00 / 9.94 / 0.55 / 10.00    
19000     18.70     0.187736       0.000296487      3.00 / 9.92 / 0.62 / 10.00    
20000     19.80     0.17622        0.000298186      3.00 / 9.96 / 0.48 / 10.00    
21000     18.50     0.166328       0.00030062       3.00 / 9.96 / 0.45 / 10.00    
22000     17.40     0.16084        0.00030055       4.00 / 9.97 / 0.36 / 10.00    
23000     16.00     0.147183       0.000300824      4.00 / 9.98 / 0.35 / 10.00    
24000     16.10     0.15238        0.000301309      4.00 / 9.98 / 0.32 / 10.00    
25000     14.60     0.146551       0.000300659      4.00 / 9.98 / 0.34 / 10.00    
26000     13.20     0.130196       0.000302397      4.00 / 9.99 / 0.16 / 10.00    
27000     11.20     0.107944       0.00030244       5.00 / 10.00 / 0.13 / 10.00   
28000     11.10     0.101699       0.000303018      5.00 / 10.00 / 0.12 / 10.00   
29000     10.30     0.0960581      0.00030271       4.00 / 9.99 / 0.18 / 10.00    
30000     9.70      0.0864528      0.000303429      5.00 / 10.00 / 0.09 / 10.00   
31000     7.80      0.0767572      0.000303433      5.00 / 10.00 / 0.09 / 10.00   
32000     8.60      0.0774905      0.00030348       6.00 / 10.00 / 0.07 / 10.00   
33000     6.50      0.0613821      0.000303491      10.00 / 10.00 / 0.00 / 10.00  
34000     6.00      0.067444       0.000303566      10.00 / 10.00 / 0.00 / 10.00  
35000     5.80      0.0650543      0.000303564      10.00 / 10.00 / 0.00 / 10.00  
36000     5.80      0.0548733      0.000303578      10.00 / 10.00 / 0.00 / 10.00  
37000     4.00      0.0474241      0.000303592      10.00 / 10.00 / 0.00 / 10.00  
38000     3.80      0.0389419      0.000303592      10.00 / 10.00 / 0.00 / 10.00  
39000     3.90      0.0435452      0.000303595      10.00 / 10.00 / 0.00 / 10.00  
40000     2.60      0.034734       0.000303593      10.00 / 10.00 / 0.00 / 10.00  
41000     2.80      0.0316967      0.000303591      10.00 / 10.00 / 0.00 / 10.00  
42000     2.20      0.0255175      0.000303595      10.00 / 10.00 / 0.00 / 10.00  
43000     2.50      0.0277014      0.000303597      10.00 / 10.00 / 0.00 / 10.00  
44000     2.40      0.0273106      0.000303595      10.00 / 10.00 / 0.00 / 10.00  
45000     1.80      0.0222315      0.000303593      10.00 / 10.00 / 0.00 / 10.00  
46000     1.40      0.0165313      0.000303596      10.00 / 10.00 / 0.00 / 10.00  
47000     1.20      0.0171006      0.000303595      10.00 / 10.00 / 0.00 / 10.00  
48000     0.80      0.0129553      0.000303597      10.00 / 10.00 / 0.00 / 10.00  
49000     1.10      0.012003       0.000303591      10.00 / 10.00 / 0.00 / 10.00  
50000     1.10      0.0156027      0.000303597      10.00 / 10.00 / 0.00 / 10.00  
51000     0.90      0.0100661      0.000303596      10.00 / 10.00 / 0.00 / 10.00  
52000     0.70      0.00973257     0.000303597      10.00 / 10.00 / 0.00 / 10.00  
53000     0.70      0.00724092     0.000303598      10.00 / 10.00 / 0.00 / 10.00  
54000     0.70      0.0093168      0.000303595      10.00 / 10.00 / 0.00 / 10.00  
55000     0.90      0.0124956      0.000303597      10.00 / 10.00 / 0.00 / 10.00  
56000     0.50      0.00486085     0.000303597      10.00 / 10.00 / 0.00 / 10.00  
57000     0.50      0.00526934     0.000303599      10.00 / 10.00 / 0.00 / 10.00  
58000     0.40      0.00536427     0.000303597      10.00 / 10.00 / 0.00 / 10.00  
59000     0.20      0.002013       0.000303597      10.00 / 10.00 / 0.00 / 10.00  
60000     0.30      0.00390544     0.000303597      10.00 / 10.00 / 0.00 / 10.00  
61000     0.20      0.00264911     0.000303591      10.00 / 10.00 / 0.00 / 10.00  
62000     0.20      0.00217289     0.000303599      10.00 / 10.00 / 0.00 / 10.00  
63000     0.20      0.00155958     0.000303599      10.00 / 10.00 / 0.00 / 10.00  
64000     0.60      0.00539938     0.000303599      10.00 / 10.00 / 0.00 / 10.00  
65000     0.40      0.00300044     0.000303599      10.00 / 10.00 / 0.00 / 10.00  
66000     0.20      0.00256157     0.000303599      10.00 / 10.00 / 0.00 / 10.00  
67000     0.30      0.00269225     0.000303599      10.00 / 10.00 / 0.00 / 10.00  
