steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      69.80     0.65288        0.297297         1.00 / 1.02 / 0.14 / 2.00     
2000      68.70     0.640868       0.299159         1.00 / 1.01 / 0.12 / 2.00     
3000      66.00     0.62736        0.302018         1.00 / 1.01 / 0.07 / 2.00     
4000      64.60     0.614944       0.29925          1.00 / 1.01 / 0.12 / 2.00     
5000      64.10     0.60148        0.298855         1.00 / 1.02 / 0.12 / 2.00     
6000      61.90     0.584896       0.301623         1.00 / 1.01 / 0.08 / 2.00     
7000      61.40     0.573717       0.302713         1.00 / 1.00 / 0.05 / 2.00     
8000      58.80     0.551392       0.302316         1.00 / 1.00 / 0.07 / 2.00     
9000      58.70     0.538922       0.303305         1.00 / 1.00 / 0.03 / 2.00     
10000     56.80     0.522332       0.30281          1.00 / 1.00 / 0.05 / 2.00     
11000     56.60     0.512477       0.3036           1.00 / 1.00 / 0.00 / 1.00     
12000     53.40     0.49785        0.303502         1.00 / 1.00 / 0.02 / 2.00     
13000     51.80     0.482324       0.303501         1.00 / 1.00 / 0.02 / 2.00     
14000     51.50     0.468345       0.303501         1.00 / 1.00 / 0.02 / 2.00     
15000     49.40     0.460203       0.303501         1.00 / 1.00 / 0.02 / 2.00     
16000     51.30     0.467647       0.3036           1.00 / 1.00 / 0.00 / 1.00     
17000     48.10     0.441631       0.303402         1.00 / 1.00 / 0.03 / 2.00     
18000     47.30     0.435789       0.3036           1.00 / 1.00 / 0.00 / 1.00     
19000     47.70     0.430821       0.3036           1.00 / 1.00 / 0.00 / 1.00     
20000     45.50     0.417417       0.3036           1.00 / 1.00 / 0.00 / 1.00     
21000     45.10     0.413289       0.3036           1.00 / 1.00 / 0.00 / 1.00     
22000     45.50     0.407246       0.3036           1.00 / 1.00 / 0.00 / 1.00     
23000     43.70     0.401441       0.3036           1.00 / 1.00 / 0.00 / 1.00     
24000     42.80     0.396876       0.3036           1.00 / 1.00 / 0.00 / 1.00     
25000     43.00     0.386808       0.3036           1.00 / 1.00 / 0.00 / 1.00     
26000     41.60     0.381128       0.3036           1.00 / 1.00 / 0.00 / 1.00     
27000     41.10     0.37587        0.3036           1.00 / 1.00 / 0.00 / 1.00     
