steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
77000     50.60     1.3342         0.030848         1.00 / 7.95 / 2.91 / 10.00    
78000     50.30     1.34527        0.0293692        1.00 / 8.04 / 2.87 / 10.00    
79000     51.30     1.37524        0.0299527        1.00 / 8.04 / 2.82 / 10.00    
80000     50.50     1.39466        0.0307032        1.00 / 7.89 / 2.98 / 10.00    
81000     50.20     1.31042        0.030646         1.00 / 7.89 / 2.97 / 10.00    
82000     49.70     1.35318        0.0311623        1.00 / 7.87 / 2.97 / 10.00    
83000     48.00     1.2807         0.0318241        1.00 / 7.79 / 3.07 / 10.00    
84000     50.60     1.41528        0.0306221        1.00 / 7.84 / 3.03 / 10.00    
85000     47.00     1.22211        0.0309079        1.00 / 7.83 / 3.05 / 10.00    
86000     46.70     1.23952        0.0310592        1.00 / 7.82 / 3.02 / 10.00    
87000     46.70     1.3867         0.0302687        1.00 / 7.85 / 3.02 / 10.00    
88000     45.60     1.21421        0.0310337        1.00 / 7.88 / 2.97 / 10.00    
89000     47.00     1.25673        0.0324938        1.00 / 7.76 / 3.09 / 10.00    
90000     44.70     1.14363        0.0303459        1.00 / 7.86 / 3.01 / 10.00    
91000     48.90     1.46376        0.0310285        1.00 / 7.87 / 2.95 / 10.00    
92000     46.40     1.34069        0.0312567        1.00 / 7.93 / 2.96 / 10.00    
93000     43.00     1.24036        0.030618         1.00 / 7.93 / 2.95 / 10.00    
94000     41.60     1.09406        0.0310014        1.00 / 7.90 / 2.97 / 10.00    
95000     42.60     1.14153        0.0316663        1.00 / 7.83 / 3.01 / 10.00    
96000     44.70     1.25665        0.0310159        1.00 / 7.89 / 2.97 / 10.00    
97000     41.50     1.13925        0.0317537        1.00 / 7.82 / 3.01 / 10.00    
98000     43.60     1.16938        0.0313824        1.00 / 7.89 / 2.98 / 10.00    
99000     41.30     1.13793        0.031599         1.00 / 7.88 / 2.99 / 10.00    
100000    41.70     1.1182         0.031335         1.00 / 7.93 / 2.95 / 10.00    
101000    44.60     1.46306        0.0307156        1.00 / 7.96 / 2.92 / 10.00    
102000    37.60     0.969938       0.0311507        1.00 / 7.93 / 2.94 / 10.00    
103000    40.20     1.03914        0.0309171        1.00 / 7.96 / 2.92 / 10.00    
104000    37.50     1.04435        0.0310211        1.00 / 7.94 / 2.93 / 10.00    
105000    38.40     0.991645       0.0302387        1.00 / 7.99 / 2.87 / 10.00    
106000    44.30     1.35541        0.0295921        1.00 / 8.09 / 2.74 / 10.00    
107000    35.10     0.856451       0.0296009        1.00 / 8.04 / 2.79 / 10.00    
108000    35.40     1.004          0.0307484        1.00 / 7.97 / 2.89 / 10.00    
109000    33.80     0.819119       0.0303942        1.00 / 8.00 / 2.85 / 10.00    
110000    33.70     0.790558       0.0310449        1.00 / 8.02 / 2.83 / 10.00    
111000    48.20     1.78975        0.0297283        1.00 / 8.19 / 2.62 / 10.00    
112000    33.70     0.819029       0.0298646        1.00 / 8.09 / 2.71 / 10.00    
113000    28.80     0.673589       0.0295857        1.00 / 8.16 / 2.65 / 10.00    
114000    28.20     0.681732       0.0284722        1.00 / 8.23 / 2.56 / 10.00    
115000    32.60     0.92572        0.0288199        1.00 / 8.21 / 2.59 / 10.00    
116000    26.90     0.653779       0.0297545        1.00 / 8.15 / 2.61 / 10.00    
117000    30.10     0.75569        0.0301028        1.00 / 8.13 / 2.62 / 10.00    
118000    26.00     0.614383       0.0300003        1.00 / 8.11 / 2.66 / 10.00    
119000    28.10     0.730656       0.0312866        1.00 / 7.90 / 2.90 / 10.00    
120000    26.60     0.695867       0.0306913        1.00 / 7.90 / 2.92 / 10.00    
121000    24.80     0.600871       0.0313135        1.00 / 7.88 / 2.95 / 10.00    
122000    24.90     0.616915       0.0313099        1.00 / 7.92 / 2.90 / 10.00    
123000    25.60     0.64548        0.0307494        1.00 / 7.93 / 2.88 / 10.00    
124000    24.40     0.557147       0.0312931        1.00 / 7.94 / 2.83 / 10.00    
125000    23.50     0.59908        0.0303931        1.00 / 7.96 / 2.86 / 10.00    
126000    19.80     0.471026       0.0308723        1.00 / 7.97 / 2.83 / 10.00    
127000    21.30     0.5193         0.0311009        1.00 / 7.93 / 2.89 / 10.00    
128000    20.60     0.577048       0.0303804        1.00 / 8.03 / 2.78 / 10.00    
129000    21.10     0.54881        0.0315473        1.00 / 7.92 / 2.90 / 10.00    
130000    22.50     0.672753       0.0310803        1.00 / 7.93 / 2.87 / 10.00    
131000    18.00     0.485151       0.0294959        1.00 / 8.15 / 2.66 / 10.00    
132000    19.80     0.498335       0.0306984        1.00 / 7.96 / 2.86 / 10.00    
133000    18.70     0.464451       0.0296001        1.00 / 8.12 / 2.73 / 10.00    
134000    24.50     0.712644       0.0310792        1.00 / 8.03 / 2.75 / 10.00    
135000    18.70     0.542537       0.0299712        1.00 / 8.10 / 2.71 / 10.00    
136000    16.70     0.434532       0.0309138        1.00 / 8.09 / 2.71 / 10.00    
137000    18.40     0.476407       0.0311912        1.00 / 8.10 / 2.71 / 10.00    
138000    19.00     0.543377       0.0314489        1.00 / 8.07 / 2.71 / 10.00    
139000    17.20     0.454288       0.0310861        1.00 / 8.02 / 2.78 / 10.00    
140000    17.70     0.440869       0.0314545        1.00 / 8.00 / 2.81 / 10.00    
141000    17.50     0.407823       0.0313403        1.00 / 8.01 / 2.80 / 10.00    
142000    21.50     0.577131       0.0305163        1.00 / 8.12 / 2.67 / 10.00    
143000    17.10     0.480747       0.0308509        1.00 / 8.08 / 2.69 / 10.00    
144000    18.60     0.47055        0.0310637        1.00 / 7.99 / 2.81 / 10.00    
145000    15.60     0.380779       0.0323503        1.00 / 7.87 / 2.93 / 10.00    
146000    17.30     0.438044       0.031232         1.00 / 7.95 / 2.85 / 10.00    
147000    16.30     0.463963       0.0308023        1.00 / 7.93 / 2.90 / 10.00    
148000    15.00     0.400057       0.0317557        1.00 / 7.88 / 2.93 / 10.00    
149000    16.60     0.420464       0.0314586        1.00 / 7.98 / 2.83 / 10.00    
150000    18.90     0.455663       0.03093          1.00 / 8.13 / 2.65 / 10.00    
151000    21.90     0.568729       0.0291219        1.00 / 8.18 / 2.66 / 10.00    
152000    14.30     0.355058       0.0313478        1.00 / 8.01 / 2.77 / 10.00    
153000    14.90     0.393763       0.0320499        1.00 / 7.96 / 2.84 / 10.00    
154000    16.60     0.419731       0.0309138        1.00 / 7.97 / 2.85 / 10.00    
155000    15.20     0.366728       0.0321837        1.00 / 7.91 / 2.86 / 10.00    
156000    21.60     0.57748        0.0318649        1.00 / 7.96 / 2.80 / 10.00    
157000    43.80     1.6491         0.0313256        1.00 / 8.07 / 2.69 / 10.00    
158000    16.90     0.491272       0.0323547        1.00 / 7.96 / 2.84 / 10.00    
159000    14.10     0.341205       0.032364         1.00 / 7.92 / 2.86 / 10.00    
160000    14.90     0.433971       0.032165         1.00 / 7.95 / 2.83 / 10.00    
161000    17.40     0.505527       0.0325893        1.00 / 7.94 / 2.86 / 10.00    
162000    15.90     0.374331       0.0305938        1.00 / 8.19 / 2.50 / 10.00    
163000    14.00     0.345513       0.0305143        1.00 / 8.20 / 2.50 / 10.00    
164000    19.80     0.551748       0.0295236        1.00 / 8.20 / 2.52 / 10.00    
165000    17.90     0.514357       0.0316387        1.00 / 7.90 / 2.90 / 10.00    
166000    13.30     0.31103        0.0309911        1.00 / 7.93 / 2.87 / 10.00    
167000    14.90     0.350027       0.0326416        1.00 / 7.91 / 2.90 / 10.00    
168000    16.90     0.440674       0.0306237        1.00 / 8.20 / 2.61 / 10.00    
169000    16.00     0.424122       0.0310286        1.00 / 8.18 / 2.65 / 10.00    
170000    13.70     0.380696       0.0305528        1.00 / 8.20 / 2.62 / 10.00    
171000    11.80     0.318415       0.0312661        1.00 / 8.13 / 2.69 / 10.00    
172000    16.10     0.440626       0.0312259        1.00 / 8.17 / 2.66 / 10.00    
173000    12.70     0.327041       0.0328617        1.00 / 7.94 / 2.89 / 10.00    
174000    14.10     0.326872       0.0322312        1.00 / 8.00 / 2.83 / 10.00    
175000    12.20     0.308692       0.0319035        1.00 / 7.97 / 2.84 / 10.00    
176000    13.10     0.308872       0.0317732        1.00 / 8.06 / 2.76 / 10.00    
177000    15.10     0.454366       0.0328911        1.00 / 7.90 / 2.91 / 10.00    
178000    20.80     1.22331        0.0319849        1.00 / 7.91 / 2.88 / 10.00    
179000    13.90     0.352974       0.0321992        1.00 / 7.91 / 2.88 / 10.00    
180000    12.20     0.310339       0.0317387        1.00 / 7.93 / 2.86 / 10.00    
181000    14.80     0.425538       0.0311739        1.00 / 7.96 / 2.86 / 10.00    
182000    11.80     0.308077       0.0324603        1.00 / 7.91 / 2.89 / 10.00    
183000    13.80     0.342393       0.0323219        1.00 / 7.91 / 2.89 / 10.00    
184000    12.30     0.28481        0.0324474        1.00 / 7.90 / 2.89 / 10.00    
185000    13.40     0.385709       0.0319834        1.00 / 7.93 / 2.88 / 10.00    
186000    13.00     0.379881       0.0313647        1.00 / 7.95 / 2.86 / 10.00    
187000    11.20     0.26569        0.0316405        1.00 / 7.94 / 2.87 / 10.00    
188000    11.70     0.303912       0.0317918        1.00 / 7.91 / 2.90 / 10.00    
189000    14.20     0.442062       0.0327719        1.00 / 7.90 / 2.89 / 10.00    
190000    12.00     0.296924       0.0318996        1.00 / 7.95 / 2.86 / 10.00    
191000    11.80     0.332059       0.0316163        1.00 / 7.96 / 2.86 / 10.00    
192000    11.10     0.27736        0.0320616        1.00 / 7.94 / 2.87 / 10.00    
193000    11.40     0.306129       0.0320957        1.00 / 7.90 / 2.92 / 10.00    
194000    10.30     0.233268       0.0318018        1.00 / 7.95 / 2.87 / 10.00    
195000    11.30     0.352042       0.0324536        1.00 / 7.88 / 2.92 / 10.00    
196000    16.20     0.491269       0.032582         1.00 / 7.88 / 2.92 / 10.00    
197000    9.50      0.251981       0.0309598        1.00 / 7.93 / 2.87 / 10.00    
198000    11.60     0.322819       0.0322721        1.00 / 7.92 / 2.87 / 10.00    
199000    12.50     0.339999       0.0327054        1.00 / 7.88 / 2.92 / 10.00    
200000    15.20     0.470806       0.0329002        1.00 / 7.87 / 2.94 / 10.00    
201000    10.50     0.290433       0.0320025        1.00 / 7.93 / 2.85 / 10.00    
202000    10.90     0.308213       0.0313282        1.00 / 7.92 / 2.87 / 10.00    
203000    8.40      0.23242        0.0321709        1.00 / 7.90 / 2.90 / 10.00    
204000    10.50     0.300471       0.0323622        1.00 / 7.89 / 2.92 / 10.00    
205000    14.20     0.343871       0.0317149        1.00 / 7.98 / 2.80 / 10.00    
206000    11.60     0.307012       0.0327367        1.00 / 7.91 / 2.87 / 10.00    
207000    10.30     0.249993       0.0331953        1.00 / 7.89 / 2.89 / 10.00    
208000    11.30     0.267257       0.0322584        1.00 / 7.89 / 2.91 / 10.00    
209000    27.20     0.96036        0.0335093        1.00 / 7.83 / 2.97 / 10.00    
210000    11.10     0.285195       0.032519         1.00 / 7.88 / 2.91 / 10.00    
211000    9.00      0.216128       0.0324221        1.00 / 7.89 / 2.91 / 10.00    
212000    13.30     0.404662       0.0323568        1.00 / 8.01 / 2.75 / 10.00    
213000    12.30     0.471907       0.0324278        1.00 / 7.98 / 2.81 / 10.00    
214000    9.60      0.251931       0.0334917        1.00 / 7.85 / 2.95 / 10.00    
215000    12.40     0.380705       0.0333315        1.00 / 7.86 / 2.94 / 10.00    
216000    11.90     0.340761       0.0334349        1.00 / 7.85 / 2.95 / 10.00    
217000    10.40     0.28486        0.0328102        1.00 / 7.87 / 2.93 / 10.00    
218000    10.00     0.262944       0.0329738        1.00 / 7.87 / 2.93 / 10.00    
219000    9.30      0.226431       0.0325031        1.00 / 7.99 / 2.82 / 10.00    
220000    10.00     0.263806       0.033026         1.00 / 7.88 / 2.93 / 10.00    
221000    13.10     0.322522       0.0330569        1.00 / 7.87 / 2.94 / 10.00    
222000    10.70     0.363733       0.032768         1.00 / 7.93 / 2.88 / 10.00    
223000    13.30     0.354491       0.0332796        1.00 / 7.92 / 2.89 / 10.00    
224000    11.30     0.331758       0.0327449        1.00 / 7.88 / 2.92 / 10.00    
225000    11.20     0.272591       0.0334399        1.00 / 7.85 / 2.95 / 10.00    
226000    15.90     0.608733       0.0329517        1.00 / 7.87 / 2.93 / 10.00    
227000    9.80      0.297142       0.0333836        1.00 / 7.86 / 2.94 / 10.00    
228000    14.70     0.61365        0.033186         1.00 / 7.86 / 2.94 / 10.00    
229000    12.00     0.369886       0.0328095        1.00 / 7.87 / 2.94 / 10.00    
230000    9.70      0.34774        0.0330582        1.00 / 7.87 / 2.93 / 10.00    
231000    10.70     0.322238       0.032924         1.00 / 7.87 / 2.94 / 10.00    
232000    9.70      0.236419       0.0327484        1.00 / 7.87 / 2.93 / 10.00    
233000    11.10     0.278736       0.0324112        1.00 / 7.89 / 2.91 / 10.00    
234000    9.90      0.22947        0.0329167        1.00 / 7.87 / 2.92 / 10.00    
235000    9.80      0.26087        0.0322148        1.00 / 7.89 / 2.90 / 10.00    
236000    9.50      0.248251       0.0331068        1.00 / 7.86 / 2.93 / 10.00    
237000    9.90      0.258295       0.0330784        1.00 / 7.87 / 2.92 / 10.00    
238000    10.60     0.303575       0.032675         1.00 / 7.88 / 2.93 / 10.00    
239000    12.20     0.348054       0.0315751        1.00 / 8.08 / 2.69 / 10.00    
240000    11.70     0.314586       0.0319926        1.00 / 8.07 / 2.69 / 10.00    
241000    10.10     0.252839       0.0316416        1.00 / 7.99 / 2.79 / 10.00    
242000    10.60     0.268224       0.0333973        1.00 / 7.85 / 2.94 / 10.00    
243000    10.60     0.253494       0.0333207        1.00 / 7.86 / 2.94 / 10.00    
244000    10.80     0.270677       0.0327367        1.00 / 7.97 / 2.81 / 10.00    
245000    10.80     0.272011       0.0328482        1.00 / 7.93 / 2.85 / 10.00    
246000    9.80      0.254959       0.0321942        1.00 / 7.98 / 2.79 / 10.00    
247000    12.60     0.31344        0.0332757        1.00 / 7.91 / 2.88 / 10.00    
248000    11.50     0.316412       0.032226         1.00 / 7.95 / 2.84 / 10.00    
249000    10.10     0.251015       0.0324682        1.00 / 7.95 / 2.83 / 10.00    
250000    9.80      0.248006       0.0327801        1.00 / 7.95 / 2.86 / 10.00    
