steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
-----------------------------------------------------------------------------------
1000      49.60     0.692746       2.05648e-05      2.00 / 2.00 / 0.00 / 2.00     
2000      48.30     0.691558       3.12107e-05      2.00 / 2.22 / 0.41 / 3.00     
3000      46.60     0.69045        4.65152e-05      2.00 / 2.33 / 0.47 / 3.00     
4000      46.40     0.686368       5.88512e-05      1.00 / 2.35 / 0.48 / 3.00     
5000      46.10     0.684369       6.13181e-05      1.00 / 2.39 / 0.66 / 6.00     
6000      47.40     0.68412        5.52035e-05      1.00 / 2.56 / 1.08 / 10.00    
7000      47.30     0.684648       6.80044e-05      1.00 / 2.31 / 0.68 / 4.00     
8000      47.10     0.678852       6.70701e-05      1.00 / 2.33 / 0.78 / 5.00     
9000      48.10     0.676296       6.3178e-05       1.00 / 2.52 / 1.04 / 5.00     
10000     47.90     0.678017       5.85269e-05      1.00 / 2.55 / 1.11 / 8.00     
11000     47.20     0.67246        5.63513e-05      1.00 / 2.54 / 1.01 / 6.00     
12000     47.50     0.657328       6.15196e-05      1.00 / 3.21 / 2.42 / 10.00    
13000     44.60     0.648045       6.2739e-05       1.00 / 3.63 / 2.89 / 10.00    
14000     43.40     0.631767       6.93068e-05      1.00 / 4.56 / 3.71 / 10.00    
15000     42.50     0.614282       6.92652e-05      1.00 / 4.65 / 3.72 / 10.00    
16000     39.50     0.578064       7.3212e-05       1.00 / 4.97 / 3.88 / 10.00    
17000     39.40     0.55636        7.59809e-05      1.00 / 5.05 / 3.92 / 10.00    
18000     35.30     0.505996       7.49184e-05      1.00 / 4.91 / 3.82 / 10.00    
19000     29.50     0.468147       7.44077e-05      1.00 / 5.02 / 3.86 / 10.00    
20000     27.60     0.457408       7.56561e-05      1.00 / 4.86 / 3.77 / 10.00    
21000     27.50     0.420109       7.30274e-05      1.00 / 4.97 / 3.79 / 10.00    
22000     26.30     0.421572       7.50185e-05      1.00 / 4.97 / 3.78 / 10.00    
23000     26.40     0.406353       7.1432e-05       1.00 / 5.23 / 3.83 / 10.00    
24000     22.20     0.359153       7.22364e-05      1.00 / 5.37 / 3.76 / 10.00    
25000     22.00     0.342816       7.30771e-05      1.00 / 5.41 / 3.74 / 10.00    
26000     18.40     0.299423       7.46217e-05      1.00 / 5.32 / 3.69 / 10.00    
27000     11.10     0.199191       7.69417e-05      1.00 / 5.30 / 3.70 / 10.00    
28000     16.60     0.317553       7.35694e-05      1.00 / 5.60 / 3.80 / 10.00    
29000     12.70     0.208652       7.53508e-05      1.00 / 5.38 / 3.72 / 10.00    
30000     12.30     0.195222       7.66741e-05      1.00 / 5.29 / 3.68 / 10.00    
31000     11.40     0.191068       7.87832e-05      1.00 / 5.25 / 3.65 / 10.00    
32000     12.00     0.207986       7.55074e-05      1.00 / 5.38 / 3.64 / 10.00    
33000     9.60      0.146198       7.28951e-05      1.00 / 5.57 / 3.58 / 10.00    
34000     7.80      0.126436       7.40772e-05      1.00 / 5.64 / 3.51 / 10.00    
35000     5.60      0.104223       7.14456e-05      1.00 / 5.88 / 3.49 / 10.00    
36000     4.10      0.0880767      7.83246e-05      2.00 / 5.64 / 3.44 / 10.00    
37000     5.50      0.103318       7.40232e-05      2.00 / 5.86 / 3.49 / 10.00    
38000     3.30      0.0780209      7.71929e-05      2.00 / 5.67 / 3.42 / 10.00    
39000     5.40      0.0916921      7.76702e-05      2.00 / 5.73 / 3.45 / 10.00    
40000     4.70      0.0771199      7.93175e-05      2.00 / 5.67 / 3.44 / 10.00    
41000     3.20      0.0820386      7.9941e-05       2.00 / 5.68 / 3.45 / 10.00    
42000     4.10      0.0971474      7.85989e-05      2.00 / 5.68 / 3.43 / 10.00    
43000     3.70      0.0682494      7.90524e-05      2.00 / 5.71 / 3.43 / 10.00    
44000     4.20      0.105407       7.63742e-05      2.00 / 5.80 / 3.41 / 10.00    
45000     2.80      0.0724201      8.18862e-05      2.00 / 5.63 / 3.44 / 10.00    
46000     3.60      0.0590577      7.98168e-05      2.00 / 5.68 / 3.42 / 10.00    
47000     3.20      0.0595651      7.88282e-05      2.00 / 5.82 / 3.48 / 10.00    
48000     3.60      0.0610241      7.75687e-05      2.00 / 5.80 / 3.45 / 10.00    
49000     3.20      0.0661492      8.1258e-05       2.00 / 5.68 / 3.43 / 10.00    
50000     2.30      0.0491396      7.91046e-05      2.00 / 5.69 / 3.41 / 10.00    
51000     3.00      0.048968       7.86441e-05      2.00 / 5.73 / 3.43 / 10.00    
52000     2.20      0.05527        8.05839e-05      2.00 / 5.68 / 3.42 / 10.00    
53000     2.60      0.0448367      7.92582e-05      2.00 / 5.72 / 3.42 / 10.00    
54000     2.80      0.0450176      7.91484e-05      2.00 / 5.73 / 3.43 / 10.00    
55000     2.50      0.0460615      7.99432e-05      2.00 / 5.68 / 3.41 / 10.00    
56000     2.20      0.0429169      7.70636e-05      2.00 / 5.77 / 3.42 / 10.00    
57000     2.40      0.0538581      7.85784e-05      2.00 / 5.71 / 3.41 / 10.00    
58000     2.00      0.0400674      8.0375e-05       2.00 / 5.68 / 3.41 / 10.00    
59000     2.40      0.0367903      7.9388e-05       2.00 / 5.72 / 3.41 / 10.00    
60000     1.30      0.0314323      7.87708e-05      2.00 / 5.71 / 3.40 / 10.00    
61000     2.00      0.0342818      7.82862e-05      2.00 / 5.76 / 3.41 / 10.00    
62000     1.00      0.0302403      7.86097e-05      2.00 / 5.71 / 3.39 / 10.00    
63000     0.70      0.0226603      7.85917e-05      2.00 / 5.73 / 3.42 / 10.00    
64000     0.70      0.0188532      7.74063e-05      2.00 / 5.78 / 3.42 / 10.00    
65000     0.50      0.0170217      7.80598e-05      2.00 / 5.74 / 3.42 / 10.00    
66000     0.60      0.0180907      8.19408e-05      2.00 / 5.66 / 3.43 / 10.00    
67000     1.50      0.0413995      8.11033e-05      2.00 / 5.66 / 3.42 / 10.00    
68000     0.40      0.0176579      7.80411e-05      2.00 / 5.71 / 3.39 / 10.00    
69000     0.60      0.0267705      7.87424e-05      2.00 / 5.71 / 3.40 / 10.00    
70000     0.40      0.0131545      7.88815e-05      2.00 / 5.69 / 3.40 / 10.00    
71000     0.30      0.010488       7.90877e-05      2.00 / 5.70 / 3.39 / 10.00    
72000     1.40      0.0282318      7.8558e-05       2.00 / 5.70 / 3.39 / 10.00    
73000     1.80      0.0456071      7.80822e-05      2.00 / 5.77 / 3.42 / 10.00    
74000     0.40      0.0110494      7.87776e-05      2.00 / 5.70 / 3.38 / 10.00    
75000     0.40      0.012739       8.0215e-05       2.00 / 5.68 / 3.42 / 10.00    
76000     0.30      0.00836366     7.8562e-05       2.00 / 5.69 / 3.39 / 10.00    
77000     0.20      0.00786778     7.96284e-05      2.00 / 5.70 / 3.42 / 10.00    
78000     0.30      0.00985484     7.92129e-05      2.00 / 5.69 / 3.40 / 10.00    
79000     0.10      0.0070988      7.75009e-05      2.00 / 5.73 / 3.41 / 10.00    
80000     0.20      0.00791122     8.0125e-05       2.00 / 5.69 / 3.43 / 10.00    
81000     0.10      0.00427003     7.76282e-05      2.00 / 5.70 / 3.38 / 10.00    
82000     0.10      0.00911681     8.11056e-05      2.00 / 5.66 / 3.42 / 10.00    
83000     0.20      0.0140323      8.04399e-05      2.00 / 5.68 / 3.40 / 10.00    
84000     0.00      0.00450749     7.92317e-05      2.00 / 5.69 / 3.40 / 10.00    
85000     0.00      0.00386243     7.83024e-05      2.00 / 5.70 / 3.38 / 10.00    
86000     3.90      0.196525       7.80256e-05      2.00 / 5.70 / 3.38 / 10.00    
87000     0.00      0.00313221     7.96631e-05      2.00 / 5.70 / 3.41 / 10.00    
88000     0.10      0.00489124     7.7323e-05       2.00 / 5.70 / 3.38 / 10.00    
89000     0.00      0.00331273     7.87562e-05      2.00 / 5.71 / 3.39 / 10.00    
90000     0.00      0.00344293     7.78408e-05      2.00 / 5.74 / 3.40 / 10.00    
91000     0.30      0.0153177      7.81961e-05      2.00 / 5.77 / 3.41 / 10.00    
92000     0.00      0.00331206     8.05786e-05      2.00 / 5.68 / 3.40 / 10.00    
93000     0.60      0.0371814      7.95651e-05      2.00 / 5.70 / 3.39 / 10.00    
94000     0.10      0.0032848      8.31281e-05      2.00 / 5.66 / 3.44 / 10.00    
95000     0.20      0.00667271     8.13465e-05      2.00 / 5.67 / 3.41 / 10.00    
96000     0.00      0.00313571     7.76067e-05      2.00 / 5.71 / 3.38 / 10.00    
97000     0.10      0.00456999     8.07624e-05      2.00 / 5.68 / 3.40 / 10.00    
98000     0.40      0.0201372      7.96499e-05      2.00 / 5.82 / 3.46 / 10.00    
99000     0.10      0.00444301     8.28691e-05      2.00 / 5.67 / 3.41 / 10.00    
100000    0.00      0.00112935     8.11873e-05      2.00 / 5.68 / 3.40 / 10.00    
101000    0.00      0.00123246     8.05723e-05      2.00 / 5.67 / 3.41 / 10.00    
102000    0.10      0.00217831     7.83491e-05      2.00 / 5.70 / 3.39 / 10.00    
103000    0.00      0.00165731     7.92608e-05      2.00 / 5.71 / 3.40 / 10.00    
104000    0.20      0.00682971     7.97818e-05      2.00 / 5.69 / 3.40 / 10.00    
105000    0.00      0.000756643    7.88346e-05      2.00 / 5.73 / 3.40 / 10.00    
106000    0.40      0.0128681      7.89004e-05      2.00 / 5.70 / 3.39 / 10.00    
107000    0.10      0.00306216     7.88312e-05      2.00 / 5.72 / 3.39 / 10.00    
108000    0.10      0.00168836     8.75283e-05      2.00 / 5.61 / 3.47 / 10.00    
109000    0.10      0.00203485     8.24929e-05      2.00 / 5.65 / 3.43 / 10.00    
110000    0.40      0.0173972      7.93574e-05      2.00 / 5.69 / 3.39 / 10.00    
111000    0.20      0.00626737     8.09178e-05      2.00 / 5.67 / 3.41 / 10.00    
